sigma,u2_GQ,u3_GQ,u4_GQ
3.913513513513513,0.1394356520828498,0.025638168246456514,0.0052432641944384845
4.013603603603603,0.13772696394492087,0.02507071493541339,0.005079449136382757
4.113693693693693,0.1360537679054442,0.024520048965233233,0.004921890196566737
4.213783783783783,0.1344150865962541,0.023985565869177106,0.00477030935986874
4.313873873873873,0.1328099751638791,0.02346668641275293,0.0046244425576087815
4.413963963963964,0.13123752002417566,0.022962855408503506,0.004484038885840548
4.5140540540540535,0.1296968376702995,0.02247354059196027,0.004348859917299674
4.614144144144143,0.12818707353151185,0.021998231555759532,0.004218678931052954
4.714234234234233,0.12670740088044039,0.021536438738394566,0.004093280417268799
4.814324324324324,0.12525701978653853,0.021087692464639818,0.003972459306692723
4.914414414414414,0.12383515611359841,0.02065154203476197,0.0038560205118937574
5.014504504504504,0.12244106055928161,0.020227554859818135,0.0037437783653736507
5.114594594594594,0.12107400773473351,0.01981531564049982,0.0036355560544753442
5.214684684684684,0.11973329528244286,0.019414425621058135,0.003531185293151427
5.314774774774774,0.11841824303060089,0.019024501678020785,0.0034305057171226177
5.414864864864864,0.11712819218229849,0.018645175959013723,0.0033333645499319404
5.514954954954955,0.1158625045379844,0.018276094863561423,0.0032396162048052663
5.615045045045044,0.11462056174968283,0.017916918591134385,0.0031491218338753893
5.715135135135134,0.11340176460554317,0.017567320489865406,0.003061749097443202
5.815225225225224,0.11220553234336451,0.017226986485740687,0.0029773717570092707
5.915315315315315,0.11103130199180204,0.016895614533748292,0.0028958693511857026
6.015405405405405,0.10987852773802734,0.016572914099077803,0.0028171269422397017
6.1154954954954945,0.10874668032067093,0.01625860564715938,0.002741034798769017
6.215585585585584,0.10763524644693452,0.01595242019805175,0.002667488159137971
6.315675675675675,0.10654372823281125,0.01565409884894078,0.0025963869692631845
6.415765765765765,0.10547164266540446,0.015363392359341343,0.0025276356497127735
6.515855855855855,0.10441852108638257,0.015080060739222275,0.0024611428721335203
6.6159459459459455,0.10338390869565346,0.01480387285980867,0.0023968213501842487
6.716036036036035,0.10236736407438546,0.01453460608233204,0.0023345876359958805
6.816126126126125,0.10136845872654135,0.014272045904019892,0.0022743619396694776
6.916216216216215,0.1003867766381335,0.014015985620534811,0.0022160679434100033
7.016306306306306,0.09942191385344239,0.013766226003959587,0.002159632636003465
7.116396396396396,0.09847347806747779,0.013522574995560744,0.0021049861550696694
7.2164864864864855,0.0975410882339947,0.013284847412588735,0.002052061632423696
7.316576576576575,0.09662437418840733,0.013052864668412113,0.0020007950491991665
7.416666666666666,0.09572297628497564,0.012826454505321898,0.0019511251079534228
7.516756756756756,0.09483654504766657,0.012605450739377763,0.0019029931212126423
7.616846846846846,0.09396474083411971,0.012389693016673364,0.0018563427656233752
7.716936936936936,0.09310723351217369,0.012179026580664066,0.0018111202221344882
7.817027027027026,0.09226370214843256,0.011973302049398879,0.0017672738178580978
7.917117117117116,0.09143383470837728,0.011772375203200435,0.0017247540053489914
8.017207207207207,0.09061732776754705,0.01157610678126392,0.00168351338518554
8.117297297297297,0.0898138862333387,0.011384362287353822,0.001643506247706171
8.217387387387387,0.0890232230769912,0.011197011803958766,0.0016046890719866097
8.317477477477476,0.08824505907534198,0.011013929814527926,0.0015670198907566896
8.417567567567566,0.08747912364454592,0.010834995033403417,0.0015304584813581913
8.517657657657656,0.08672514918727914,0.010660090243083023,0.0014949662357566717
8.617747747747746,0.08598288168736741,0.010489102138462198,0.001460506085610094
8.717837837837838,0.08525206966099239,0.010321921177752647,0.001427042437395318
8.817927927927927,0.08453246935464756,0.010158441439698655,0.0013945411009921782
8.918018018018017,0.08382384345522659,0.009998560486884743,0.001362969233876341
9.018108108108107,0.08312596089004264,0.009842179234856478,0.0013322952796619083
9.118198198198197,0.08243859663390402,0.009689201826393311,0.0013024889085577565
9.218288288288287,0.08176153152296917,0.009539535511631768,0.0012735209676563663
9.318378378378377,0.0810945520751165,0.009393090532922607,0.0012453634281326708
9.418468468468467,0.08043745031657554,0.009249780013989987,0.0012179893358381004
9.518558558558558,0.07979002361457672,0.009109519854375442,0.001191372799957324
9.618648648648648,0.07915207451578767,0.00897222862783985,0.001165488785958989
9.718738738738738,0.07852341059031273,0.008837827485001103,0.0011403133944723448
9.818828828828828,0.07790384428104377,0.008706240059924743,0.0011158235016831297
9.918918918918918,0.0772931927581566,0.00857739238051946,0.001091996880509202
10.019009009009007,0.07669127777855844,0.00845121278254211,0.0010688121329487585
10.119099099099097,0.0760979255500982,0.008327631827063574,0.001046248654987416
10.219189189189189,0.07551296660036014,0.008206582221240526,0.001024286605278294
10.319279279279279,0.07493623564986844,0.008087998742246371,0.001002906863158307
10.419369369369369,0.0743675714895373,0.007971818164212267,0.0009820910208132897
10.519459459459458,0.07380681686220857,0.007857979188099537,0.000961821332120824
10.619549549549548,0.07325381834812424,0.007746422374271266,0.0009420806952291029
10.719639639639638,0.07270842625418888,0.007637090077702888,0.000922852626022368
10.819729729729728,0.07217049450688129,0.0075299263858613335,0.0009041212282539073
10.919819819819818,0.07163988054868176,0.007424877058814163,0.0008858711876114308
11.01990990990991,0.07111644523788602,0.007321889471767487,0.0008680877139891855
11.12,0.07060005275168224,0.007220912559771782,0.0008507565546148222
11.220090090090089,0.0700905704923723,0.007121896764614698,0.000833863957901563
11.320180180180179,0.06958786899662367,0.0070247939836605745,0.0008173966434919836
11.420270270270269,0.06909182184764243,0.006929557520701926,0.0008013418126203583
11.520360360360359,0.06860230559016213,0.0068361420386389106,0.0007856870985710077
11.620450450450448,0.06811919964814817,0.006744503514005133,0.00077042056663267
11.72054054054054,0.06764238624511998,0.006654599193097707,0.0007555306918627313
11.82063063063063,0.06717175032699875,0.006566387549856259,0.000741006346066121
11.92072072072072,0.06670717948739036,0.006479828245256052,0.0007268367798096536
12.02081081081081,0.0662485638952183,0.006394882088238564,0.0007130116084408116
12.1209009009009,0.06579579622462332,0.0063115109980636215,0.0006995207995482314
12.22099099099099,0.06534877158705071,0.006229677968038308,0.0006863546585660097
12.32108108108108,0.06490738746544862,0.0061493470307169345,0.00067350381550226
12.421171171171169,0.06447154365050403,0.006070483224091174,0.0006609592128965523
12.52126126126126,0.06404114217884585,0.005993052559268287,0.0006487120941843402
12.62135135135135,0.06361608727314681,0.005917021989224267,0.0006367539953315138
12.72144144144144,0.06319628528405924,0.005842359378717395,0.0006250767231113952
12.82153153153153,0.06278164463392152,0.005769033475215317,0.000613672363581524
12.92162162162162,0.062372075762174906,0.005697013880910947,0.0006025332523014017
13.02171171171171,0.06196749107243212,0.005626271025802735,0.0005916519800905896
13.1218018018018,0.061567804881142274,0.005556776141575458,0.0005810213738418839
13.221891891891891,0.06117293336779747,0.005488501236555922,0.0005706345003007893
13.321981981981981,0.06078279452662967,0.005421419071471732,0.0005604846223093243
13.422072072072071,0.0603973081197475,0.005355503136110803,0.0005505652523943801
13.52216216216216,0.06001639563166491,0.005290727626727331,0.0005408700878417336
13.62225225225225,0.059639980225175415,0.005227067424311619,0.0005313930353731341
13.72234234234234,0.05926798669852701,0.0051644980735737,0.0005221281892061926
13.82243243243243,0.0589003414438549,0.0051029957626630975,0.0005130698254025995
13.92252252252252,0.058536972406830395,0.005042537303631124,0.0005042124054504648
14.022612612612612,0.05817780904748617,0.004983100113345474,0.0004955505628423654
14.122702702702702,0.057822782302179285,0.004924662195500248,0.00048707909430418774
14.222792792792792,0.05747182454665475,0.004867202122776723,0.0004787929732676978
14.322882882882881,0.05712486956017408,0.004810699019884223,0.00047068727044430824
14.422972972972971,0.05678185249067409,0.0047551325470588865,0.00046275729205959754
14.523063063063061,0.056442709820922726,0.004700482884171417,0.00045499843142928213
14.623153153153151,0.056107379335639994,0.0046467307153469604,0.00044740623596193973
14.723243243243243,0.055775800089552824,0.0045938572142273796,0.00043997638638604503
14.823333333333332,0.05544791237635419,0.0045418440290877354,0.0004327046953232055
14.923423423423422,0.05512365769853759,0.004490673269747688,0.000425587099956941
15.023513513513512,0.05480297873807909,0.004440327493581519,0.0004186196588957283
15.123603603603602,0.0544858193279403,0.004390789692677457,0.0004117985454110025
15.223693693693692,0.054172124424366204,0.004342043281272051,0.000405120049448658
15.323783783783782,0.05386184007995294,0.004294072083597445,0.0003985805821248628
15.423873873873871,0.05355491341746152,0.004246860322123973,0.0003921766300663215
15.523963963963963,0.053251292604354065,0.004200392605987964,0.0003859048075242541
15.624054054054053,0.05295092682803031,0.004154653920965075,0.0003797618177706887
15.724144144144143,0.05265376627174238,0.0041096296168532205,0.00037374446667222096
15.824234234234233,0.05235976209116725,0.0040653053991715074,0.0003678496384208966
15.924324324324322,0.052068866391616314,0.004021667317992249,0.0003620743243422091
16.024414414414416,0.051781032205862776,0.003978701758799357,0.00035641559214496285
16.124504504504504,0.051496213472567914,0.0039363954328967025,0.0003508705940825707
16.224594594594596,0.05121436501528781,0.0038947353684087023,0.00034543656403675075
16.324684684684684,0.05093544252204325,0.0038537089015034183,0.0003401108156708049
16.424774774774775,0.05065940252543539,0.0038133036678913135,0.00033489073536837157
16.524864864864863,0.05038620238329104,0.0037735075945892933,0.00032977378638990697
16.624954954954955,0.0501158002598215,0.0037343088919416377,0.00032475750121938485
16.725045045045047,0.04984815510727955,0.003695696045888817,0.00031983948139267197
16.825135135135135,0.049583226648099776,0.003657657810474944,0.00031501739327225846
16.925225225225226,0.04932097535750781,0.0036201832005863925,0.0003102889753970634
17.025315315315314,0.04906136244658475,0.0035832614849133186,0.0003056520171269447
17.125405405405406,0.048804349845772955,0.003546882178845994,0.00030110437621431665
17.225495495495494,0.04854990018881063,0.0035110350390065645,0.0002966439696357898
17.325585585585586,0.04829797679708221,0.003475710055076137,0.00029226876085316507
17.425675675675677,0.04804854366437276,0.003440897444773779,0.0002879767840996332
17.525765765765765,0.047801565442014325,0.0034065876475175777,0.0002837661435150801
17.625855855855857,0.04755700742441289,0.0033727713185735617,0.00027963488971232114
17.725945945945945,0.047314835534945116,0.0033394393233798685,0.0002755812860182056
17.826036036036037,0.04707501631221387,0.003306582732040284,0.0002716035320053836
17.926126126126125,0.04683751689665246,0.0032741928139815844,0.0002676999080806549
18.026216216216216,0.04660230501746748,0.003242261032769166,0.00026386873703635496
18.126306306306308,0.04636934897991054,0.003210779041075837,0.00026010838569519507
18.226396396396396,0.04613861765286964,0.0031797386757986515,0.0002564173308184091
18.326486486486488,0.04591008045677087,0.003149131953318934,0.000252793825308325
18.426576576576576,0.045683707351782066,0.0031189510649008855,0.00024923656046374454
18.526666666666667,0.04545946882630925,0.003089188372224153,0.00024574400185260975
18.626756756756755,0.045237335885778426,0.0030598364027017,0.00024231471921807354
18.726846846846847,0.04501728004169389,0.0030308878466914313,0.00023894731930654444
18.826936936936935,0.044799273300966114,0.0030023355511947123,0.00023564044530657085
18.927027027027027,0.044583288155500944,0.00297417251741073,0.00023239277220697013
19.02711711711712,0.04436929757204352,0.0029463918964803193,0.00022920301448672202
19.127207207207206,0.044157274982269464,0.00291898698575862,0.00022606991483559863
19.227297297297298,0.04394719427311647,0.002891951225084137,0.0002229922496532443
19.327387387387386,0.04373902977735014,0.0028652781933477096,0.0002199688243538931
19.427477477477478,0.04353275626435696,0.0028389616050569053,0.00021699847742958579
19.527567567567566,0.04332834893115886,0.0028129953068785287,0.0002140800751862001
19.627657657657657,0.043125783393642904,0.0027873732744800542,0.00021121251015512646
19.72774774774775,0.04292503567800042,0.0027620896093488853,0.00020839470595375437
19.827837837837837,0.04272608221236988,0.0027371385357221186,0.0002056256111509902
19.92792792792793,0.04252889981867797,0.0027125143976015793,0.00020290420035164912
20.028018018018017,0.04233346570467366,0.002688211655851479,0.00020022947371001063
20.12810810810811,0.04213975745614994,0.002664224885375911,0.00019760049712367193
20.228198198198196,0.04194775302934828,0.0026405487723750874,0.00019501619539059244
20.328288288288288,0.04175743074354096,0.0026171781122193696,0.00019247576375264262
20.42837837837838,0.04156876927378647,0.002594107804639393,0.00018997825539718635
20.528468468468468,0.04138174764385349,0.0025713328545740556,0.00018752278653299555
20.62855855855856,0.041196345219308844,0.0025488483674284386,0.00018510849464974224
20.728648648648647,0.0410125417007654,0.002526649547262901,0.00018273453841149588
20.82873873873874,0.04083031711728529,0.002504731694466675,0.00018040009544659555
20.928828828828827,0.0406496518199349,0.002483090203493949,0.00017810436413067204
21.02891891891892,0.04047052647548711,0.00246172056066059,0.00017584656212121666
21.12900900900901,0.040292922060267466,0.0024406183419996845,0.00017362592507904186
21.2290990990991,0.0401168198541402,0.002419779211174131,0.00017144170628128122
21.32918918918919,0.03994220143463068,0.0023991989174445972,0.00016929317809663812
21.429279279279278,0.039769048671180675,0.002378873293691198,0.00016717962647458444
21.52936936936937,0.03959734371953302,0.002358798254487306,0.00016510035942810385
21.629459459459458,0.039427069016242475,0.002338969794223951,0.00016305469796181236
21.72954954954955,0.0392582072733094,0.002319383985283337,0.00016104197632964805
21.829639639639637,0.039090741472933274,0.00230003697626002,0.00015906154988395003
21.92972972972973,0.03892465486238286,0.0022809249902283686,0.0001571127853171833
22.02981981981982,0.03875993094898022,0.002262044323055142,0.00015519506385970784
22.12990990990991,0.038596553495195585,0.0022433913417547703,0.00015330778236337055
22.23,0.03843450651385034,0.0022249624828888244,0.00015145035044225282
22.33009009009009,0.038273774263425445,0.002206754252060842,0.0001496221915374886
22.43018018018018,0.038114341243472585,0.002188763218067198,0.00014782274143264245
22.530270270270268,0.03795619219012555,0.00217098601807494,0.00014605144999489897
22.63036036036036,0.0377993120717093,0.002153419351620346,0.00014430778003219594
22.73045045045045,0.03764368608444438,0.0021360599803722726,0.0001425912005224864
22.83054054054054,0.03748929964824421,0.0021189047267637195,0.00014090120168854588
22.93063063063063,0.03733613840260306,0.0021019504726411567,0.00013923727887361895
23.03072072072072,0.03718418820257241,0.0020851941579813696,0.00013759894099081373
23.13081081081081,0.03703343511482361,0.002068632779606763,0.00013598570508351613
23.2309009009009,0.036883865413794716,0.0020522633899496554,0.00013439710258394163
23.33099099099099,0.0367354655779193,0.0020360830958439462,0.00013283267283722023
23.431081081081082,0.03658822228593553,0.002020089057346785,0.0001312919661698402
23.53117117117117,0.03644212241327329,0.00200427848658939,0.00012977454242286664
23.631261261261262,0.03629715302851767,0.001988648646656228,0.00012827997115169888
23.73135135135135,0.036153301389946886,0.001973196850593264,0.00012680783124069243
23.83144144144144,0.03601055494214278,0.001957920459878183,0.00012535771081417324
23.93153153153153,0.03586890131267237,0.0019428168841699896,0.00012392920682415876
24.03162162162162,0.03572832830883854,0.001927883579696736,0.0001225219249463561
24.131711711711713,0.03558882391449836,0.0019131180484350193,0.00012113547889781664
24.2318018018018,0.03545037628694737,0.0018985178371421013,0.0001197694914616508
24.331891891891892,0.035312973753868264,0.0018840805364144725,0.00011842359233950277
24.43198198198198,0.03517660481034254,0.0018698037797662429,0.0001170974213149824
24.532072072072072,0.035041258115923485,0.0018556852427316145,0.00011579062283579935
24.63216216216216,0.03490692249176923,0.0018417226419879835,0.00011450285082777848
24.732252252252252,0.03477358691783429,0.001827913734500133,0.00011323376610819044
24.83234234234234,0.03464124053011845,0.001814256316684796,0.00011198303555332107
24.93243243243243,0.034509872617971414,0.0018007482235950275,0.00011075033625444369
25.032522522522523,0.03437947262145205,0.0017873873281238789,0.00010953534758253143
25.13261261261261,0.03425003012874107,0.0017741715402268443,0.00010833775858401394
25.232702702702703,0.0341215348736057,0.0017610988061626009,0.0001071572634192689
25.33279279279279,0.03399397673291529,0.0017481671077517937,0.00010599356356391507
25.432882882882883,0.03386734572420666,0.0017353744616518821,0.00010484636634211538
25.53297297297297,0.03374163200329803,0.0017227189186513983,0.00010371538388524533
25.633063063063062,0.03361682586195043,0.0017101985629777816,0.0001026003361634214
25.733153153153154,0.03349291772557562,0.0016978115116241472,0.00010150094767040432
25.833243243243242,0.033369898150989154,0.001685555913688129,0.00010041694873609795
25.933333333333334,0.03324775782420801,0.0016734299497290987,9.934807521782228e-05
26.03342342342342,0.033126487558291416,0.0016614318311386194,9.829406845236368e-05
26.133513513513513,0.03300607829122405,0.0016495597995245437,9.725467436598578e-05
26.2336036036036,0.032886521083840714,0.0016378121261144893,9.622964419514425e-05
26.333693693693693,0.0327678071177914,0.0016261871095320096,9.52187354697953e-05
26.433783783783785,0.032649927693546014,0.0016146830818669483,9.422170954284416e-05
26.533873873873873,0.032532874228437786,0.001603298397968309,9.323833138364643e-05
26.633963963963964,0.03241663825474445,0.0015920314417897324,9.226836825789521e-05
26.734054054054052,0.032301211417806584,0.0015808806240952642,9.131165101322891e-05
26.834144144144144,0.032186585474181933,0.0015698443819347375,9.036781733408138e-05
26.934234234234232,0.03207275228983539,0.0015589211781333939,8.943678499377811e-05
27.034324324324324,0.031959703838363294,0.001548109500794626,8.851829914577081e-05
27.13441441441441,0.031847432199251846,0.001537407862802509,8.761214351503654e-05
27.234504504504503,0.03173592955616852,0.0015268148013500794,8.671813957543567e-05
27.334594594594595,0.031625188195285876,0.0015163288774684407,8.583606395231773e-05
27.434684684684683,0.03151520050363719,0.0015059486755696029,8.496572903424038e-05
27.534774774774775,0.031405958967502874,0.001495672802998883,8.410694191975186e-05
27.634864864864863,0.031297456170827506,0.0014854998895971361,8.325951710892378e-05
27.734954954954954,0.03118968479366633,0.0014754285872713845,8.242326366462389e-05
27.835045045045042,0.03108263761066094,0.0014654575695769196,8.159800671944657e-05
27.935135135135134,0.030976307489543397,0.0014555855313158473,8.078357195735245e-05
28.035225225225226,0.03087068738966806,0.0014458111881175493,7.997977446750276e-05
28.135315315315314,0.030765770360570772,0.0014361332744973366,7.918644318204729e-05
28.235405405405405,0.03066154954055466,0.0014265505498527345,7.840342175312247e-05
28.335495495495493,0.030558018155302003,0.0014170617883097702,7.763054112630414e-05
28.435585585585585,0.030455169516511657,0.0014076657850163414,7.686763766524582e-05
28.535675675675673,0.030352997020561514,0.0013983613540801024,7.611455571791747e-05
28.635765765765765,0.03025149414719535,0.001389147328216632,7.53711387602871e-05
28.735855855855856,0.030150654458233752,0.0013800225584057009,7.463723182806213e-05
28.835945945945944,0.030050471596308425,0.001370985913551234,7.391268812969464e-05
28.936036036036036,0.02995093928361949,0.001362036280157445,7.319736126142172e-05
29.036126126126124,0.029852051320715292,0.0013531725619998988,7.249110570661667e-05
29.136216216216216,0.029753801585294226,0.001344393679812388,7.179378035284962e-05
29.236306306306304,0.029656184031028175,0.0013356985709742893,7.110525517762341e-05
29.336396396396395,0.02955919268640699,0.001327086189629372,7.042536693621319e-05
29.436486486486487,0.02946282165360375,0.0013185555036273017,6.97540091855098e-05
29.536576576576575,0.02936706510736028,0.0013101055011781107,6.909104115892687e-05
29.636666666666667,0.02927191729389246,0.0013017351821190868,6.84363341228928e-05
29.736756756756755,0.029177372529815067,0.0012934435626528816,6.778976134986599e-05
29.836846846846846,0.029083425201085582,0.0012852296739043587,6.715119851128897e-05
29.936936936936934,0.028990069761966792,0.0012770925616530848,6.652052368972901e-05
30.037027027027026,0.02889730073400752,0.001269031286073026,6.589761679307264e-05
30.137117117117114,0.02880511270504139,0.001261044921331883,6.528236027905171e-05
30.237207207207206,0.028713500328203127,0.0012531325559265874,6.4674638174805e-05
30.337297297297297,0.028622458320962024,0.0012452932914763363,6.407433750567849e-05
30.437387387387385,0.028531981464172306,0.0012375262433439746,6.348135668187343e-05
30.537477477477477,0.02844206460114001,0.0012298305398516561,6.28955547503932e-05
30.637567567567565,0.02835270263670602,0.0012222053223357764,6.231685568428573e-05
30.737657657657657,0.02826389053634506,0.0012146497447979832,6.174514373328161e-05
30.837747747747745,0.0281756233252801,0.0012071629738365046,6.118031359623778e-05
30.937837837837836,0.0280878960876122,0.001199744188188019,6.062226480624839e-05
31.037927927927928,0.028000703965465112,0.0011923925786914392,6.007089400379642e-05
31.138018018018016,0.027914042158144678,0.0011851073480261,5.9526107920514036e-05
31.238108108108108,0.02782790592131245,0.0011778877105152962,5.898780714399566e-05
31.338198198198196,0.027742290566173576,0.0011707328922987634,5.845589670546834e-05
31.438288288288287,0.02765719145867832,0.001163642129583811,5.7930282937176864e-05
31.538378378378376,0.0275726040187372,0.0011566146706289465,5.741087463014865e-05
31.638468468468467,0.02748852371944941,0.0011496497747283643,5.689758066881087e-05
31.73855855855856,0.02740494608634422,0.0011427467112621844,5.639031320269074e-05
31.838648648648647,0.027321866696635187,0.0011359047603017867,5.5888984656969585e-05
31.93873873873874,0.0272392811784868,0.0011291232122325563,5.5393511651012956e-05
32.03882882882883,0.027157185210293523,0.001122401367700737,5.4903805572104404e-05
32.13891891891891,0.027075574519970773,0.001115738536951088,5.441978474399235e-05
32.239009009009,0.026994444884257736,0.001109134040403217,5.3941369763260054e-05
32.339099099099094,0.02691379212803183,0.0011025872079855686,5.3468479761020106e-05
32.439189189189186,0.02683361212363445,0.001096097379113851,5.3001036792486134e-05
32.53927927927928,0.026753900790207875,0.0010896639024789493,5.2538962085143334e-05
32.63936936936936,0.026674654093043176,0.0010832861359719918,5.208218042021133e-05
32.739459459459454,0.026595868042938727,0.0010769634477293423,5.16306171533763e-05
32.839549549549545,0.026517538695569366,0.001070695210929086,5.118419868026545e-05
32.93963963963964,0.026439662150865864,0.0010644808113478082,5.0742852874764366e-05
33.03972972972972,0.026362234552404426,0.001058319642009949,5.0306508525087e-05
33.13981981981981,0.026285252086806227,0.0010522111043669235,4.987509581487815e-05
33.239909909909905,0.026208710983146713,0.001046154608158729,4.944854604672309e-05
33.339999999999996,0.02613260751237442,0.0010401495712781623,4.9026791552411556e-05
33.44009009009009,0.02605693798673922,0.0010341954196379916,4.860976591258179e-05
33.54018018018017,0.025981698759229805,0.0010282915870382867,4.819740371158987e-05
33.640270270270264,0.025906886223020148,0.001022437515042063,4.778964170854068e-05
33.740360360360356,0.025832496810924956,0.0010166326528459136,4.738641133978281e-05
33.84045045045045,0.025758526994863765,0.0010108764571756155,4.698765783972349e-05
33.94054054054054,0.025684973285333628,0.0010051683920901848,4.659331697186341e-05
34.04063063063062,0.025611832230890193,0.0009995079289793953,4.62033281001315e-05
34.140720720720715,0.025539100417636997,0.0009938945463659823,4.581763219604854e-05
34.24081081081081,0.025466774468722937,0.0009883277298127946,4.543617060778678e-05
34.3409009009009,0.025394851043847626,0.0009828069744215685,4.505888653944578e-05
34.44099099099098,0.02532332683877458,0.000977331774113931,4.4685723458869895e-05
34.541081081081074,0.025252198584852035,0.0009719016376876225,4.431662578365542e-05
34.641171171171166,0.025181463048541353,0.0009665160777594738,4.395153990345155e-05
34.74126126126126,0.02511111703095277,0.0009611746134451239,4.359040946181084e-05
34.84135135135135,0.0250411573673884,0.0009558767702514534,4.323318304956109e-05
34.941441441441434,0.024971580926892386,0.0009506220799819946,4.287980875037005e-05
35.041531531531525,0.024902384611808017,0.0009454100806384853,4.253023511260437e-05
35.14162162162162,0.02483356535734177,0.0009402403163170538,4.218441104391149e-05
35.24171171171171,0.02476512013113406,0.0009351123371181542,4.184228785071956e-05
35.34180180180179,0.024697045932836618,0.00093002569905165,4.150381617181752e-05
35.441891891891885,0.0246293397936964,0.0009249799639448848,4.116894812492743e-05
35.541981981981976,0.02456199877614591,0.0009199746993524024,4.0837636258203264e-05
35.64207207207207,0.024495019973399736,0.0009150094784672778,4.050983391408588e-05
35.74216216216216,0.02442840050905734,0.0009100838800340308,4.018549529087954e-05
35.842252252252244,0.02436213753671189,0.0009051974882630916,3.9864574807630025e-05
35.942342342342336,0.024296228239564985,0.0009003498927467791,3.954702829939298e-05
36.04243243243243,0.024230669830047326,0.000895540688376776,3.923281229598904e-05
36.14252252252252,0.024165459549445104,0.0008907694752526903,3.892188259733509e-05
36.24261261261261,0.024100594667532,0.0008860358586436306,3.861419801121899e-05
36.342702702702695,0.02403607248220678,0.0008813394488485544,3.830971680842949e-05
36.44279279279279,0.02397189031913635,0.0008766798645357303,3.8008396783354104e-05
36.54288288288288,0.02390804553140411,0.0008720567189337481,3.771019540677845e-05
36.64297297297297,0.0238445354991637,0.0008674696406866438,3.74150790717898e-05
36.743063063063055,0.023781357629297787,0.0008629182595889741,3.712300277649035e-05
36.843153153153146,0.023718509355081983,0.0008584022101245872,3.6833928263214e-05
36.94324324324324,0.023655988135853852,0.0008539211313986504,3.654782050184015e-05
37.04333333333333,0.023593791456686698,0.0008494746670588167,3.626463982679479e-05
37.14342342342342,0.023531916828068287,0.0008450624652390908,3.59843489523239e-05
37.243513513513506,0.023470361785584253,0.0008406841784935669,3.570691215375662e-05
37.3436036036036,0.023409123889606205,0.0008363394637180744,3.543229344184354e-05
37.44369369369369,0.023348200724984416,0.0008320279820956184,3.516045728386567e-05
37.54378378378378,0.023287589900745045,0.0008277493990304604,3.489136854372886e-05
37.643873873873865,0.023227289049791735,0.0008235033840857638,3.462498955755737e-05
37.74396396396396,0.023167295828611628,0.0008192896109222999,3.4361298706564466e-05
37.84405405405405,0.023107607916985653,0.0008151077572381998,3.4100249728626256e-05
37.94414414414414,0.023048223017703002,0.0008109575047097229,3.3841814311010464e-05
