,sigma,residues,poles,poly_type,error_next,rel_error,pole_2,res_2
2429,40.44639639639639,-15.203956282782904,22.87592619857893,2_0,3.251083733685559e-05,0.3850609816724851,-45.3344559048984,15.203956282782904
2430,40.54648648648648,,,0_0,0.0216035559687699,1.0,,
2431,40.54648648648648,,,0_1,0.001426373702335,1.0,,
2432,40.54648648648648,,,0_2,8.382863328437187e-05,1.0,,
2433,40.54648648648648,-46.28867587565676,46.28867587565676,1_0,0.0009596600718392,0.6727970869543143,,
2434,40.54648648648648,-4.955746473420906,15.145789587542447,1_1,-1.0347619072138578e-05,0.1234377642426347,,
2435,40.54648648648648,-15.240372112621955,22.930848697023407,2_0,3.2281819100623426e-05,0.385092990734011,-45.44252403156735,15.240372112621955
2436,40.64657657657657,,,0_0,0.0215515609614547,1.0,,
2437,40.64657657657657,,,0_1,0.0014195651469838,1.0,,
2438,40.64657657657657,,,0_2,8.323256279228018e-05,1.0,,
2439,40.64657657657657,-46.40035131508636,46.40035131508636,1_0,0.0009550953671085,0.6728084083621289,,
2440,40.64657657657657,-4.967358876231358,15.181804799339492,1_1,-1.027181074871191e-05,0.1234109632590169,,
2441,40.64657657657657,-15.276790578829663,22.98577489352244,2_0,3.205492196005767e-05,0.3851247743032462,-45.5506010916637,15.276790578829663
2442,40.746666666666655,,,0_0,0.0214998129463157,1.0,,
2443,40.746666666666655,,,0_1,0.0014128047742335,1.0,,
2444,40.746666666666655,,,0_2,8.264208487846075e-05,1.0,,
2445,40.746666666666655,-46.51203256963039,46.51203256963039,1_0,0.0009505628175069,0.6728196526817813,,
2446,40.746666666666655,-4.97897260495068,15.217822970607967,1_1,-1.0196738188561529e-05,0.1233843289839259,,
2447,40.746666666666655,-15.313211664074691,23.040704763663246,2_0,3.1830123732654946e-05,0.3851563495701562,-45.658687026742925,15.313211664074691
2448,40.84675675675675,,,0_0,0.0214483101858396,1.0,,
2449,40.84675675675675,,,0_1,0.0014060921345564,1.0,,
2450,40.84675675675675,,,0_2,8.205713679342613e-05,1.0,,
2451,40.84675675675675,-46.62371960007401,46.62371960007401,1_0,0.0009460621247284,0.6728308205968989,,
2452,40.84675675675675,-4.990587651141253,15.253844082276498,1_1,-1.0122390345585955e-05,0.1233578301795791,,
2453,40.84675675675675,-15.349635351286784,23.0956382833705,2_0,3.160740263533885e-05,0.3851877346745423,-45.76678177935976,15.349635351286784
2454,40.946846846846846,,,0_0,0.0213970509586087,1.0,,
2455,40.946846846846846,,,0_1,0.001399426783626,1.0,,
2456,40.946846846846846,,,0_2,8.14776480265174e-05,1.0,,
2457,40.946846846846846,-46.73541236754709,46.73541236754709,1_0,0.0009415929939007,0.6728419127873032,,
2458,40.946846846846846,-5.002204006323949,15.28986811526332,1_1,-1.0048764959936645e-05,0.1233315541541676,,
2459,40.946846846846846,-15.386061623427034,23.15057542864584,2_0,3.138672855166737e-05,0.385218882870212,-45.87488529204865,15.386061623427034
2460,41.04693693693693,,,0_0,0.0213460335591169,1.0,,
2461,41.04693693693693,,,0_1,0.0013928082822242,1.0,,
2462,41.04693693693693,,,0_2,8.090356125774078e-05,1.0,,
2463,41.04693693693693,-46.84711083352051,46.84711083352051,1_0,0.0009371551335172,0.6728529299242088,,
2464,41.04693693693693,-5.013821662126261,15.325895050702096,1_1,-9.97584758699134e-06,0.1233054198344928,,
2465,41.04693693693693,-15.422490463638034,23.205516175737355,2_0,3.116808399380845e-05,0.3852498395529691,-45.98299750799287,15.422490463638034
2466,41.14702702702702,,,0_0,0.0212952562975879,1.0,,
2467,41.14702702702702,,,0_1,0.0013862361961772,1.0,,
2468,41.14702702702702,,,0_2,8.033481149277838e-05,1.0,,
2469,41.14702702702702,-46.95881495980241,46.95881495980241,1_0,0.0009327482553972,0.6728638726715375,,
2470,41.14702702702702,-5.025440610244528,15.361924869883635,1_1,-9.903632446944902e-06,0.1232794633225121,,
2471,41.14702702702702,-15.458921855204585,23.26046050109471,2_0,3.0951443246377714e-05,0.3852805859780982,-46.09111837085175,15.458921855204585
2472,41.24711711711712,,,0_0,0.0212447174997962,1.0,,
2473,41.24711711711712,,,0_1,0.001379710096281,1.0,,
2474,41.24711711711712,,,0_2,7.977133646905527e-05,1.0,,
2475,41.24711711711712,-47.07052470853473,47.07052470853473,1_0,0.0009283720746349,0.6728747416847152,,
2476,41.24711711711712,-5.037060842483221,15.39795755431542,1_1,-9.832112002225037e-06,0.1232536953425506,,
2477,41.24711711711712,-15.495355781593034,23.315408381413224,2_0,3.0736782781628855e-05,0.3853111172777229,-46.19924782493679,15.495355781593034
2478,41.347207207207205,,,0_0,0.0211944155068902,1.0,,
2479,41.347207207207205,,,0_1,0.0013732295867543,1.0,,
2480,41.347207207207205,,,0_2,7.921307991552807e-05,1.0,,
2481,41.347207207207205,-47.18224004218952,47.18224004218952,1_0,0.0009240263380755,0.6728855444045414,,
2482,41.347207207207205,-5.048682141044489,15.43399276517507,1_1,-9.761277377992825e-06,0.1232281005662466,,
2483,41.347207207207205,-15.531792012728143,23.370359551692623,2_0,3.052408331901782e-05,0.3853414530980029,-46.30738486531133,15.531792012728143
2484,41.44729729729729,,,0_0,0.0211443486752179,1.0,,
2485,41.44729729729729,,,0_1,0.0013667941626457,1.0,,
2486,41.44729729729729,,,0_2,7.865997928165407e-05,1.0,,
2487,41.44729729729729,-47.29396092356546,47.29396092356546,1_0,0.0009197106817465,0.6728962611065312,,
2488,41.44729729729729,-5.060305126517869,15.470031445179874,1_1,-9.69111214884239e-06,0.1232025769310449,,
2489,41.44729729729729,-15.568231173030687,23.425314714286436,2_0,3.0313323604248462e-05,0.385371619482723,-46.41553228473404,15.568231173030687
2490,41.54738738738738,,,0_0,0.0210945153761547,1.0,,
2491,41.54738738738738,,,0_1,0.001360403494689,1.0,,
2492,41.54738738738738,,,0_2,7.81119742457135e-05,1.0,,
2493,41.54738738738738,-47.405687315784434,47.405687315784434,1_0,0.0009154249157342,0.6729069127710995,,
2494,41.54738738738738,-5.071929162870192,15.506072616327858,1_1,-9.621620736716744e-06,0.1231772827358123,,
2495,41.54738738738738,-15.604672606327988,23.4802731219178,2_0,3.01044768485495e-05,0.3854015615307729,-46.52368718415751,15.604672606327988
2496,41.64747747747747,,,0_0,0.021044913995934,1.0,,
2497,41.64747747747747,,,0_1,0.0013540571446041,1.0,,
2498,41.64747747747747,,,0_2,7.756900975628201e-05,1.0,,
2499,41.64747747747747,-47.51741918228803,47.51741918228803,1_0,0.0009111687395079,0.6729174932822166,,
2500,41.64747747747747,-5.0835544503274335,15.54211657890245,1_1,-9.55278847049528e-06,0.1231521260940376,,
2501,41.64747747747747,-15.641116508772852,23.535234992205723,2_0,2.9897525843778767e-05,0.385431320287771,-46.63185045258609,15.641116508772852
2502,41.74756756756757,,,0_0,0.0209955429354795,1.0,,
2503,41.74756756756757,,,0_1,0.0013477547035499,1.0,,
2504,41.74756756756757,,,0_2,7.703102697771978e-05,1.0,,
2505,41.74756756756757,-47.62915648683418,47.62915648683418,1_0,0.0009069418803944,0.6729280024069206,,
2506,41.74756756756757,-5.095181007620083,15.578163355822229,1_1,-9.484608579939013e-06,0.1231271210064784,,
2507,41.74756756756757,-15.677562891621708,23.59020033350045,2_0,2.969244804303575e-05,0.3854608877488275,-46.740022157087,15.677562891621708
2508,41.84765765765765,,,0_0,0.0209464006102398,1.0,,
2509,41.84765765765765,,,0_1,0.001341495777754,1.0,,
2510,41.84765765765765,,,0_2,7.649796780862954e-05,1.0,,
2511,41.84765765765765,-47.74089919349382,47.74089919349382,1_0,0.0009027440792294,0.6729384424457766,,
2512,41.84765765765765,-5.106808774463208,15.614212849263255,1_1,-9.417075793287304e-06,0.123102300140122,,
2513,41.84765765765765,-15.714011685661202,23.645169063092226,2_0,2.9489220698786363e-05,0.3854902495260764,-46.84820200695828,15.714011685661202
2514,41.94774774774774,,,0_0,0.0208974854500261,1.0,,
2515,41.94774774774774,,,0_1,0.0013352799674785,1.0,,
2516,41.94774774774774,,,0_2,7.596978065324355e-05,1.0,,
2517,41.94774774774774,-47.85264726664755,47.85264726664755,1_0,0.0008985750693445,0.6729488131551234,,
2518,41.94774774774774,-5.1184377695790495,15.65026508222632,1_1,-9.350177856278286e-06,0.1230775944839993,,
2519,41.94774774774774,-15.750462902271703,23.70014118954625,2_0,2.92878275237656e-05,0.3855194430196784,-46.956390069531615,15.750462902271703
2520,42.04783783783783,,,0_0,0.0208487958988504,1.0,,
2521,42.04783783783783,,,0_1,0.0013291068809768,1.0,,
2522,42.04783783783783,,,0_2,7.544640584507527e-05,1.0,,
2523,42.04783783783783,-47.96440067098242,47.96440067098242,1_0,0.0008944345905449,0.6729591151371911,,
2524,42.04783783783783,-5.130067985256938,15.686320037352395,1_1,-9.283911897517864e-06,0.1230530705012221,,
2525,42.04783783783783,-15.786916525957883,23.75511669103958,2_0,2.908824353268708e-05,0.3855484327831079,-47.06458629255401,15.786916525957883
2526,42.14792792792792,,,0_0,0.0208003304147678,1.0,,
2527,42.14792792792792,,,0_1,0.0013229761309051,1.0,,
2528,42.14792792792792,,,0_2,7.49277907427273e-05,1.0,,
2529,42.14792792792792,-48.07615937148865,48.07615937148865,1_0,0.0008903223855416,0.6729693489877977,,
2530,42.14792792792792,-5.141699413848405,15.722377697424324,1_1,-9.218268865157587e-06,0.1230287023517017,,
2531,42.14792792792792,-15.823372541352668,23.810095545930963,2_0,2.889045029411887e-05,0.385577233863966,-47.17279062420177,15.823372541352668
2532,42.248018018018016,,,0_0,0.0207520874697189,1.0,,
2533,42.248018018018016,,,0_1,0.0013168873342635,1.0,,
2534,42.248018018018016,,,0_2,7.441388163382608e-05,1.0,,
2535,42.248018018018016,-48.187923333456496,48.187923333456496,1_0,0.0008862381999127,0.6729795152964306,,
2536,42.248018018018016,-5.153332047766553,15.75843804536538,1_1,-9.153241609767133e-06,0.123004490678341,,
2537,42.248018018018016,-15.859830933215934,23.86507773275897,2_0,2.8694427841828467e-05,0.3856058468099712,-47.28100301307628,15.859830933215934
2538,42.3481081081081,,,0_0,0.0207040655493762,1.0,,
2539,42.3481081081081,,,0_1,0.0013108401123385,1.0,,
2540,42.3481081081081,,,0_2,7.390463768816371e-05,1.0,,
2541,42.3481081081081,-48.29969252247308,48.29969252247308,1_0,0.0008821817820656,0.6729896146463248,,
2542,42.3481081081081,-5.164965879485483,15.794501064237943,1_1,-9.088810918232417e-06,0.1229802513420351,,
2543,42.3481081081081,-15.89629168643325,23.92006323024022,2_0,2.8500168635203263e-05,0.3856343732508108,-47.38922340819989,15.89629168643325
2544,42.44819819819819,,,0_0,0.020656263152991,1.0,,
2545,42.44819819819819,,,0_1,0.0013048340906454,1.0,,
2546,42.44819819819819,,,0_2,7.339997203911521e-05,1.0,,
2547,42.44819819819819,-48.41146690441929,48.41146690441929,1_0,0.0008781528831998,0.6729996476145417,,
2548,42.44819819819819,-5.176600901539667,15.83056673724206,1_1,-9.025004419608331e-06,0.122956510321269,,
2549,42.44819819819819,-15.932754786014613,23.975052017267565,2_0,2.8307618647816377e-05,0.3856625263117417,-47.49745175901151,15.932754786014613
2550,42.54828828828828,,,0_0,0.0206086787932431,1.0,,
2551,42.54828828828828,,,0_1,0.0012988688988729,1.0,,
2552,42.54828828828828,,,0_2,7.289986680334343e-05,1.0,,
2553,42.54828828828828,-48.52324644546671,48.52324644546671,1_0,0.0008741512572698,0.6730096147720434,,
2554,42.54828828828828,-5.188237106523472,15.866635047714231,1_1,-8.961781552905914e-06,0.1229327562021676,,
2555,42.54828828828828,-15.969220217093252,24.030044072908385,2_0,2.8116792394153853e-05,0.385690586650898,-47.60568801536299,15.969220217093252
2556,42.648378378378375,,,0_0,0.0205613109960925,1.0,,
2557,42.648378378378375,,,0_1,0.0012929441708273,1.0,,
2558,42.648378378378375,,,0_2,7.240427848539674e-05,1.0,,
2559,42.648378378378375,-48.63503111207458,48.63503111207458,1_0,0.0008701766609493,0.6730195166837714,,
2560,42.648378378378375,-5.199874487090487,15.902705979125964,1_1,-8.899128150209883e-06,0.1229088713590972,,
2561,42.648378378378375,-16.005687964924373,24.085039376402765,2_0,2.7927678341109543e-05,0.3857186194700123,-47.71393212751461,16.005687964924373
2562,42.74846846846846,,,0_0,0.0205141583006325,1.0,,
2563,42.74846846846846,,,0_1,0.0012870595443785,1.0,,
2564,42.74846846846846,,,0_2,7.19131041989738e-05,1.0,,
2565,42.74846846846846,-48.74682087098675,48.74682087098675,1_0,0.0008662288535951,0.6730293539087179,,
2566,42.74846846846846,-5.2115130359530255,15.93877951508253,1_1,-8.837090203342107e-06,0.1228856729489951,,
2567,42.74846846846846,-16.042158014883956,24.140037907161812,2_0,2.7740205136025495e-05,0.3857461786001076,-47.82218404613138,16.042158014883956
2568,42.848558558558544,,,0_0,0.0204672192589454,1.0,,
2569,42.848558558558544,,,0_1,0.0012812146614061,1.0,,
2570,42.848558558558544,,,0_2,7.142634681608908e-05,1.0,,
2571,42.848558558558544,-48.858615689228905,48.858615689228905,1_0,0.0008623075972123,0.6730391270000023,,
2572,42.848558558558544,-5.223152745881547,15.974855639321666,1_1,-8.775608702836789e-06,0.1228623483353071,,
2573,42.848558558558544,-16.078630352467584,24.195039644765988,2_0,2.7554406762513667e-05,0.3857737094333225,-47.930443722279016,16.078630352467584
2574,42.94864864864864,,,0_0,0.0204204924359596,1.0,,
2575,42.94864864864864,,,0_1,0.0012754091677468,1.0,,
2576,42.94864864864864,,,0_2,7.094393982064548e-05,1.0,,
2577,42.94864864864864,-48.97041553410544,48.97041553410544,1_0,0.0008584126564197,0.673048836504942,,
2578,42.94864864864864,-5.234793609704091,16.010934335712232,1_1,-8.714694772716557e-06,0.1228391712491344,,
2579,42.94864864864864,-16.115104963289244,24.250044568963347,2_0,2.7370247400566976e-05,0.3858010630613713,-48.0387111074199,16.115104963289244
2580,43.048738738738734,,,0_0,0.0203739764093087,1.0,,
2581,43.048738738738734,,,0_1,0.0012696427131424,1.0,,
2582,43.048738738738734,,,0_2,7.046583511231331e-05,1.0,,
2583,43.048738738738734,-49.08222037319667,49.08222037319667,1_0,0.0008545437984153,0.6730584829651239,,
2584,43.048738738738734,-5.246435620305748,16.047015588253018,1_1,-8.654341855164092e-06,0.1228161397841976,,
2585,43.048738738738734,-16.151581833080154,24.305052659667925,2_0,2.7187709236862405e-05,0.3858282413531147,-48.14698615340941,16.151581833080154
2586,43.14882882882883,,,0_0,0.0203276697691925,1.0,,
2587,43.14882882882883,,,0_1,0.0012639149511888,1.0,,
2588,43.14882882882883,,,0_2,6.999198540947907e-05,1.0,,
2589,43.14882882882883,-49.19403017435599,49.19403017435599,1_0,0.0008507007929435,0.6730680669164752,,
2590,43.14882882882883,-5.258078770628129,16.083099381071445,1_1,-8.594543296324344e-06,0.1227932490562037,,
2591,43.14882882882883,-16.188060947687635,24.360063896958085,2_0,2.700677487402084e-05,0.385855247797604,-48.25526881249198,16.188060947687635
2592,43.2489189189189,,,0_0,0.0202815711182398,1.0,,
2593,43.2489189189189,,,0_1,0.0012582255392854,1.0,,
2594,43.2489189189189,,,0_2,6.952234413899278e-05,1.0,,
2595,43.2489189189189,-49.30584490570698,49.30584490570698,1_0,0.0008468834122612,0.6730775888893326,,
2596,43.2489189189189,-5.269723053668819,16.119185698422346,1_1,-8.535292445503115e-06,0.1227704927273295,,
2597,43.2489189189189,-16.224542293073956,24.41507826107488,2_0,2.6827427226555263e-05,0.3858820866701566,-48.36355903729733,16.224542293073956
2598,43.349009009009,,,0_0,0.020235679071373,1.0,,
2599,43.349009009009,,,0_1,0.0012525741385855,1.0,,
2600,43.349009009009,,,0_2,6.90568663947659e-05,1.0,,
2601,43.349009009009,-49.417664535640746,49.417664535640746,1_0,0.0008430914311059,0.6730870494085109,,
2602,43.349009009009,-5.281368462480842,16.1552745246867,1_1,-8.476581685706972e-06,0.1227478472198594,,
2603,43.349009009009,-16.261025855315193,24.47009573242044,2_0,2.6649650485561305e-05,0.3859087716667837,-48.47185678083679,16.261025855315193
2604,43.44909909909909,,,0_0,0.0201899922556742,1.0,,
2605,43.44909909909909,,,0_1,0.0012469604139476,1.0,,
2606,43.44909909909909,,,0_2,6.859550092401897e-05,1.0,,
2607,43.44909909909909,-49.52948903281309,49.52948903281309,1_0,0.0008393246266634,0.6730964489933714,,
2608,43.44909909909909,-5.2930149901721455,16.19136584437047,1_1,-8.418410436721271e-06,0.122725402152046,,
2609,43.44909909909909,-16.297511620600144,24.525116291556383,2_0,2.6473422110950935e-05,0.3859352545624631,-48.58016199649951,16.297511620600144
2610,43.54918918918919,,,0_0,0.0201445093102534,1.0,,
2611,43.54918918918919,,,0_1,0.001241384033887,1.0,,
2612,43.54918918918919,,,0_2,6.81382083153091e-05,1.0,,
2613,43.54918918918919,-49.64131836614175,49.64131836614175,1_0,0.0008355827785361,0.673105788157886,,
2614,43.54918918918919,-5.304662629905089,16.227459642103362,1_1,-8.3607669565924e-06,0.1227030643057564,,
2615,43.54918918918919,-16.3339995752292,24.580139919202264,2_0,2.6298731025362437e-05,0.3859615871269352,-48.68847463804886,16.3339995752292
2616,43.64927927927927,,,0_0,0.0200992288861182,1.0,,
2617,43.64927927927927,,,0_1,0.0012358446705285,1.0,,
2618,43.64927927927927,,,0_2,6.768494221344947e-05,1.0,,
2619,43.64927927927927,-49.75315250480382,49.75315250480382,1_0,0.000831865668712,0.6731150674107063,,
2620,43.64927927927927,-5.316311374895918,16.263555902637645,1_1,-8.303647116399493e-06,0.1226808629046816,,
2621,43.64927927927927,-16.370489705613263,24.635166596234,2_0,2.6125558834859896e-05,0.3859877541517434,-48.79679465961877,16.370489705613263
2622,43.74936936936936,,,0_0,0.020054149646045,1.0,,
2623,43.74936936936936,,,0_1,0.0012303419995598,1.0,,
2624,43.74936936936936,,,0_2,6.723565868102833e-05,1.0,,
2625,43.74936936936936,-49.86499141823313,49.86499141823313,1_0,0.0008281730815339,0.6731242872552262,,
2626,43.74936936936936,-5.327961218414243,16.299654610846982,1_1,-8.247045028603083e-06,0.122658797286835,,
2627,43.74936936936936,-16.40698199827268,24.690196303682328,2_0,2.5953889196132443e-05,0.3860137567664786,-48.90512201571016,16.40698199827268
2628,43.84945945945946,,,0_0,0.0200092702644524,1.0,,
2629,43.84945945945946,,,0_1,0.0012248757001854,1.0,,
2630,43.84945945945946,,,0_2,6.679031433485689e-05,1.0,,
2631,43.84945945945946,-49.97683507611742,49.97683507611742,1_0,0.0008245048036695,0.6731334481896458,,
2632,43.84945945945946,-5.339612153782595,16.33575575172526,1_1,-8.190954900639329e-06,0.1226368670698797,,
2633,43.84945945945946,-16.443476439836154,24.74522902273129,2_0,2.5783705958523776e-05,0.3860395959398507,-49.01345666118745,16.443476439836154
2634,43.94954954954955,,,0_0,0.0199645894272755,1.0,,
2635,43.94954954954955,,,0_1,0.001219445455081,1.0,,
2636,43.94954954954955,,,0_2,6.634886665518075e-05,1.0,,
2637,43.94954954954955,-50.08868344839601,50.08868344839601,1_0,0.0008208606240813,0.673142550707036,,
2638,43.94954954954955,-5.351264174375848,16.371859310385428,1_1,-8.13537071592103e-06,0.1226150667832966,,
2639,43.94954954954955,-16.479973017039693,24.80026473471673,2_0,2.5614993478729448e-05,0.3860652754153614,-49.12179855127495,16.479973017039693
2640,44.04963963963964,,,0_0,0.0199201058318426,1.0,,
2641,44.04963963963964,,,0_1,0.0012140509503494,1.0,,
2642,44.04963963963964,,,0_2,6.591127349611019e-05,1.0,,
2643,44.04963963963964,-50.20053650525702,50.20053650525702,1_0,0.0008172403339975,0.6731515952953975,,
2644,44.04963963963964,-5.362917273620815,16.407965272058416,1_1,-8.080286713786885e-06,0.1225933938943502,,
2645,44.04963963963964,-16.516471716725604,24.855303421124823,2_0,2.544773613661817e-05,0.3860907973219481,-49.23014764155358,16.516471716725604
2646,44.14972972972972,,,0_0,0.0198758181867526,1.0,,
2647,44.14972972972972,,,0_1,0.001208691875476,1.0,,
2648,44.14972972972972,,,0_2,6.547748789077933e-05,1.0,,
2649,44.14972972972972,-50.31239421713504,50.31239421713504,1_0,0.0008136437268832,0.6731605824377261,,
2650,44.14972972972972,-5.374571444995677,16.444073622091935,1_1,-8.025702574886485e-06,0.122571937828065,,
2651,44.14972972972972,-16.552972525841422,24.910345063590597,2_0,2.528191314568977e-05,0.3861161134932609,-49.338503887957245,16.552972525841422
2652,44.24981981981981,,,0_0,0.0198317252117547,1.0,,
2653,44.24981981981981,,,0_1,0.0012033679232859,1.0,,
2654,44.24981981981981,,,0_2,6.504748167027958e-05,1.0,,
2655,44.24981981981981,-50.424256554708506,50.424256554708506,1_0,0.0008100705984114,0.6731695126120711,,
2656,44.24981981981981,-5.38622668202954,16.480184345949347,1_1,-7.971599792952117e-06,0.122550475256821,,
2657,44.24981981981981,-16.589475431438863,24.965389643896412,2_0,2.5117522177216035e-05,0.3861413467862556,-49.446867246769415,16.589475431438863
2658,44.349909909909904,,,0_0,0.0197878256376292,1.0,,
2659,44.349909909909904,,,0_1,0.0011980787899008,1.0,,
2660,44.349909909909904,,,0_2,6.462120274670865e-05,1.0,,
2661,44.349909909909904,-50.53612348889728,50.53612348889728,1_0,0.0008065207464356,0.6731783862915942,,
2662,44.349909909909904,-5.397882978301977,16.51629742920868,1_1,-7.917984382611285e-06,0.1225292016561015,,
2663,44.349909909909904,-16.6259804206729,25.02043714397068,2_0,2.495453664840891e-05,0.3861663910252725,-49.555237674620045,16.6259804206729
2664,44.45,,,0_0,0.0197441182060703,1.0,,
2665,44.45,,,0_1,0.0011928241746972,1.0,,
2666,44.45,,,0_2,6.419861428446505e-05,1.0,,
2667,44.45,-50.64799499086017,50.64799499086017,1_0,0.000802993970962,0.6731872039446176,,
2668,44.45,-5.409540327442903,16.55241285756201,1_1,-7.864847699106146e-06,0.1225080601312808,,
2669,44.45,-16.662487480801087,25.075487545886705,2_0,2.4792944898747512e-05,0.386191278037398,-49.66361512848372,16.662487480801087
2670,44.550090090090094,,,0_0,0.0197006016695693,1.0,,
2671,44.550090090090094,,,0_1,0.001187603780265,1.0,,
2672,44.550090090090094,,,0_2,6.377967738639879e-05,1.0,,
2673,44.550090090090094,-50.75987103199263,50.75987103199263,1_0,0.000799490074122,0.6731959660347288,,
2674,44.550090090090094,-5.421198723130607,16.588530616812108,1_1,-7.812183743331855e-06,0.122487037618629,,
2675,44.550090090090094,-16.698996599181047,25.130540831859676,2_0,2.463273288106816e-05,0.3862160156727472,-49.77199956566964,16.698996599181047
2676,44.650180180180165,,,0_0,0.0196572747913009,1.0,,
2677,44.650180180180165,,,0_1,0.0011824173123665,1.0,,
2678,44.650180180180165,,,0_2,6.336435241867017e-05,1.0,,
2679,44.650180180180165,-50.87175158392425,50.87175158392425,1_0,0.0007960088601457,0.6732046730207668,,
2680,44.650180180180165,-5.432858159093575,16.62465069287485,1_1,-7.759987828266456e-06,0.12246614274527,,
2681,44.650180180180165,-16.735507763271812,25.185596984247784,2_0,2.447388549129432e-05,0.3862405999131325,-49.880390943828665,16.735507763271812
2682,44.75027027027026,,,0_0,0.0196141363450094,1.0,,
2683,44.75027027027026,,,0_1,0.0011772644798959,1.0,,
2684,44.75027027027026,,,0_2,6.295260449083036e-05,1.0,,
2685,44.75027027027026,-50.98363661851653,50.98363661851653,1_0,0.0007925501353353,0.6732133253569254,,
2686,44.75027027027026,-5.444518629108532,16.660773071775903,1_1,-7.70825109037515e-06,0.1224453087004197,,
2687,44.75027027027026,-16.772020960631384,25.24065598554926,2_0,2.4316392053289958e-05,0.386265067981927,-49.98878922094336,16.772020960631384
2688,44.85036036036036,,,0_0,0.0195711851148972,1.0,,
2689,44.85036036036036,,,0_1,0.0011721449951655,1.0,,
2690,44.85036036036036,,,0_2,6.25443846806063e-05,1.0,,
2691,44.85036036036036,-51.09552610786044,51.09552610786044,1_0,0.000789113708364,0.6732219235833834,,
2692,44.85036036036036,-5.456180123975338,16.696897735021647,1_1,-7.65697929535059e-06,0.1224247282062534,,
2693,44.85036036036036,-16.808536175829968,25.295717814906585,2_0,2.416022753562529e-05,0.3862893153238881,-50.09719434161928,16.808536175829968
2694,44.95045045045045,,,0_0,0.0195284198955144,1.0,,
2695,44.95045045045045,,,0_1,0.001167058572556,1.0,,
2696,44.95045045045045,,,0_2,6.213966617877871e-05,1.0,,
2697,44.95045045045045,-51.20742002427418,51.20742002427418,1_0,0.0007856993889405,0.6732304679616191,,
2698,44.95045045045045,-5.467842643690226,16.733024678224886,1_1,-7.606156528025846e-06,0.1224042064555445,,
2699,44.95045045045045,-16.845053402868526,25.35078246216906,2_0,2.4005388752364445e-05,0.3863134488572858,-50.2056062922439,16.845053402868526
2700,45.05054054054053,,,0_0,0.0194858394916501,1.0,,
2701,45.05054054054053,,,0_1,0.0011620049160436,1.0,,
2702,45.05054054054053,,,0_2,6.173840844682572e-05,1.0,,
2703,45.05054054054053,-51.31931834030095,51.31931834030095,1_0,0.0007823069753493,0.6732389549717912,,
2704,45.05054054054053,-5.479506315018163,16.76915409101206,1_1,-7.555779544833231e-06,0.122383775917076,,
2705,45.05054054054053,-16.881572765132326,25.40585006373214,2_0,2.385185900943465e-05,0.3863374455138063,-50.31402563374902,16.881572765132326
2706,45.150630630630616,,,0_0,0.0194434427182244,1.0,,
2707,45.150630630630616,,,0_1,0.0011569837761791,1.0,,
2708,45.150630630630616,,,0_2,6.134057436963174e-05,1.0,,
2709,45.150630630630616,-51.431221028706645,51.431221028706645,1_0,0.0007789363114422,0.6732473933339385,,
2710,45.150630630630616,-5.491170854377152,16.805285535148258,1_1,-7.505847415901573e-06,0.1223635007176838,,
2711,45.150630630630616,-16.91809396740245,25.460920281979035,2_0,2.3699623038904923e-05,0.3863612834156643,-50.4224510677546,16.91809396740245
2712,45.25072072072072,,,0_0,0.0194012284001827,1.0,,
2713,45.25072072072072,,,0_1,0.0011519948618018,1.0,,
2714,45.25072072072072,,,0_2,6.094612843176333e-05,1.0,,
2715,45.25072072072072,-51.5431280624777,51.5431280624777,1_0,0.0007755871983657,0.6732557792425181,,
2716,45.25072072072072,-5.502836397586467,16.841419214177375,1_1,-7.456352805212939e-06,0.1223433382411032,,
2717,45.25072072072072,-16.954617142392856,25.515993263921217,2_0,2.3548668622357247e-05,0.3863849801176932,-50.53088319643053,16.954617142392856
2718,45.35081081081081,,,0_0,0.0193591953723903,1.0,,
2719,45.35081081081081,,,0_1,0.0011470378997881,1.0,,
2720,45.35081081081081,,,0_2,6.055503423670083e-05,1.0,,
2721,45.35081081081081,-51.6550394148188,51.6550394148188,1_0,0.0007722594543218,0.6732641131251338,,
2722,45.35081081081081,-5.514502938699564,16.877555114756998,1_1,-7.407291585317827e-06,0.1223232994364069,,
2723,45.35081081081081,-16.99114227823199,25.57106899286481,2_0,2.339898178077341e-05,0.386408530285198,-50.63932197966869,16.99114227823199
2724,45.4509009009009,,,0_0,0.0193173424795289,1.0,,
2725,45.4509009009009,,,0_1,0.0011421126198812,1.0,,
2726,45.4509009009009,,,0_2,6.01672879718516e-05,1.0,,
2727,45.4509009009009,-51.76695505915087,51.76695505915087,1_0,0.0007689528994098,0.6732723954051061,,
2728,45.4509009009009,-5.526170471815365,16.913693223647886,1_1,-7.358627555837299e-06,0.1223027961519543,,
2729,45.4509009009009,-17.027669363141115,25.62614745224708,2_0,2.3250580834885284e-05,0.3864322561083813,-50.7477673776726,17.027669363141115
2730,45.550990990990975,,,0_0,0.0192756685759945,1.0,,
2731,45.550990990990975,,,0_1,0.0011372187546549,1.0,,
2732,45.550990990990975,,,0_2,5.978276172728558e-05,1.0,,
2733,45.550990990990975,-51.878874969108736,51.878874969108736,1_0,0.0007656673556033,0.6732806265015198,,
2734,45.550990990990975,-5.537838991077988,16.949833527713192,1_1,-7.310449117267786e-06,0.1222835631216951,,
