sigma,residues,poles,poly_type,pole_2,res_2,remainder
0.2364489412645408,-1.4415533468924815,2.2064136901384432,1_2,,,0.2222465542020982
0.2364489412645408,-1.6565460446225144,2.3713704860695928,2_0,(-5.495453388640156+0j),(1.6565460446225144+0j),0.21057367890845705
0.2364489412645408,-1.2672702306373185,2.133389720308355,2_1,(-10.487870519960499+0j),(4.257894830941229+0j),0.3373589284971854
0.2364489412645408,-1.3829355525066878,2.1889403583865645,3_0,(-4.83527990050284+4.600168073519841j),(0.691467776253344-1.0558357618032792j),0.13778547945712918
0.2595024211399737,,,0_0,,,
0.2595024211399737,,,0_1,,,
0.2595024211399737,,,0_2,,,
0.2595024211399737,,,0_3,,,
0.2595024211399737,-4.188258403362652,4.188258403362652,1_0,,,0.0
0.2595024211399737,-0.7663959921310802,1.7916094592143832,1_1,,,0.5722304388439972
0.2595024211399737,-1.4434043024070822,2.2125254260448535,1_2,,,0.22351134896254088
0.2595024211399737,-1.6619511729175376,2.3796347379323075,2_0,(-5.510557767531605+0j),(1.6619511729175376+0j),0.2106350601416437
0.2595024211399737,-1.2694494109842867,2.1395502074234636,2_1,(-10.549166781721869+0j),(4.290078534590432+0j),0.338101837897434
0.2595024211399737,-1.3864191928328293,2.1957798711920873,3_0,(-4.833944752718413+4.610437661888637j),(0.6932095964164148-1.056965287643279j),0.13790446932915582
0.2848035868435802,,,0_0,,,
0.2848035868435802,,,0_1,,,
0.2848035868435802,,,0_2,,,
0.2848035868435802,,,0_3,,,
0.2848035868435802,-4.206808568765797,4.206808568765797,1_0,,,0.0
0.2848035868435802,-0.7680131462184355,1.79746607323657,1_1,,,0.5727245383633146
0.2848035868435802,-1.445439682568245,2.2192410398264455,1_2,,,0.22489229031540064
0.2848035868435802,-1.6678927835368151,2.388719096610814,2_0,(-5.5271669067451965+0j),(1.6678927835368151+0j),0.2107019710528546
0.2848035868435802,-1.2718430457166288,2.1463190824584553,2_1,(-10.61667764930301+0j),(4.3255591724478535+0j),0.3389140703674589
0.2848035868435802,-1.3902499723519293,2.203297754268914,3_0,(-4.832640378201189+4.621701263847018j),(0.6951249861759646-1.0582372416249952j),0.13803394043270772
0.3125715849688237,,,0_0,,,
0.3125715849688237,,,0_1,,,
0.3125715849688237,,,0_2,,,
0.3125715849688237,,,0_3,,,
0.3125715849688237,-4.2272067684013015,4.2272067684013015,1_0,,,0.0
0.3125715849688237,-0.7697917403313056,1.803903782075949,1_1,,,0.5732634146121572
0.3125715849688237,-1.4476779696576365,2.226620869638339,1_2,,,0.22639943801061246
0.3125715849688237,-1.6744250956283222,2.3987064122254815,2_0,(-5.545433965555192+0j),(1.6744250956283222+0j),0.21077486247745542
0.3125715849688237,-1.2744722974228422,2.153757126963993,2_1,(-10.69106156846868+0j),(4.364692811067406+0j),0.3398018231755496
0.3125715849688237,-1.394463151010853,2.2115624063859554,3_0,(-4.831397214450336+4.634055563682164j),(0.6972315755054264-1.0596709006127898j),0.1381747101049019
0.3430469286314919,,,0_0,,,
0.3430469286314919,,,0_1,,,
0.3430469286314919,,,0_2,,,
0.3430469286314919,,,0_3,,,
0.3430469286314919,-4.249641081937881,4.249641081937881,1_0,,,0.0
0.3430469286314919,-0.7717482777136039,1.8109812770668103,1_1,,,0.5738507694769874
0.3430469286314919,-1.450140013660731,2.2347316650075286,1_2,,,0.22804336659419616
0.3430469286314919,-1.6816079935292234,2.409688186110825,2_0,(-5.565528298893726+0j),(1.6816079935292234+0j),0.21085421275912408
0.3430469286314919,-1.2773606943600715,2.161931497747158,2_1,(-10.773046278736949+0j),(4.407874260418912+0j),0.3407716918101292
0.3430469286314919,-1.3990978299836712,2.2206494370833014,3_0,(-4.830255583752841+4.647607316039972j),(0.6995489149918355-1.0612886635265781j),0.1383276256496045
0.3764935806792469,,,0_0,,,
0.3764935806792469,,,0_1,,,
0.3764935806792469,,,0_2,,,
0.3764935806792469,,,0_3,,,
0.3764935806792469,-4.274319489758803,4.274319489758803,1_0,,,0.0
0.3764935806792469,-0.7739010261849837,1.818763381907282,1_1,,,0.5744905390752825
0.3764935806792469,-1.4528487162037522,2.2436469819781695,1_2,,,0.2298354454080883
0.3764935806792469,-1.6895076576740873,2.421765531015286,2_0,(-5.587637304699878+0j),(1.6895076576740873+0j),0.21094052731875487
0.3764935806792469,-1.280534070827681,2.1709162168510456,2_1,(-10.863444705079475+0j),(4.455546066049998+0j),0.34183080342308697
0.3764935806792469,-1.4041972270900125,2.2306423452542505,3_0,(-4.829264350890663+4.662474096285096j),(0.7020986135450061-1.0631159767879081j),0.13849357665910128
0.4132012400115338,,,0_0,,,
0.4132012400115338,,,0_1,,,
0.4132012400115338,,,0_2,,,
0.4132012400115338,,,0_3,,,
0.4132012400115338,-4.301472116200057,4.301472116200057,1_0,,,0.0
0.4132012400115338,-0.7762702156447674,1.8273217251574974,1_1,,,0.5751868951386432
0.4132012400115338,-1.455829410145467,2.253447992440106,1_2,,,0.23178778737606326
0.4132012400115338,-1.6981972634822646,2.4350502384059647,2_0,(-5.611968455078894+0j),(1.6981972634822646+0j),0.21103433807817337
0.4132012400115338,-1.2840208871641523,2.1807929591713715,2_1,(-10.963163965911573+0j),(4.50820387332919+0j),0.34298681127949154
0.4132012400115338,-1.4098091808346285,2.241633420858485,3_0,(-4.828483255673754+4.678785644106608j),(0.7049045904173142-1.0651818824722428j),0.1386734878583714
0.4534878508128584,,,0_0,,,
0.4534878508128584,,,0_1,,,
0.4534878508128584,,,0_2,,,
0.4534878508128584,,,0_3,,,
0.4534878508128584,-4.331353748104493,4.331353748104493,1_0,,,0.0
0.4534878508128584,-0.7788782748423267,1.8367355103703615,1_1,,,0.5759442388712391
0.4534878508128584,-1.459110260898565,2.2642243828748536,1_2,,,0.23391320062137627
0.4534878508128584,-1.7077577765466023,2.4496659868281108,2_0,(-5.638751642012502+0j),(1.7077577765466023+0j),0.21113620177787368
0.4534878508128584,-1.287852581297235,2.1916519339186395,2_1,(-11.07321623617244+0j),(4.566402862974408+0j),0.3442478888158489
0.4534878508128584,-1.4159867184174613,2.2537247608196473,3_0,(-4.827985391140613+4.696685438466142j),(0.7079933592087305-1.067519599751253j),0.1388683109322087
0.4977023564332111,,,0_0,,,
0.4977023564332111,,,0_1,,,
0.4977023564332111,,,0_2,,,
0.4977023564332111,,,0_3,,,
0.4977023564332111,-4.364246665396902,4.364246665396902,1_0,,,0.0
0.4977023564332111,-0.7817500731391093,1.847092350119815,1_1,,,0.5767671967845032
0.4977023564332111,-1.4627224636066036,2.2760752160734,1_2,,,0.23622523371942336
0.4977023564332111,-1.718278825080324,2.4657496772744474,2_0,(-5.668241705977568+0j),(1.718278825080324+0j),0.2112466984681445
0.4977023564332111,-1.2920638113412448,2.2035927647249234,2_1,(-11.194733940515775+0j),(4.63076675307604+0j),0.34562276730158664
0.4977023564332111,-1.422788608781556,2.2670293374330672,3_0,(-4.827858721608404+4.71633222358989j),(0.7113943043907779-1.0701669679347698j),0.1390790213612124
0.5462277217684343,,,0_0,,,
0.5462277217684343,,,0_1,,,
0.5462277217684343,,,0_2,,,
0.5462277217684343,,,0_3,,,
0.5462277217684343,-4.4004638254573365,4.4004638254573365,1_0,,,0.0
0.5462277217684343,-0.784913208706111,1.8584892200480705,1_1,,,0.5776606072077142
0.5462277217684343,-1.4667007035777182,2.289110024720966,1_2,,,0.23873810804822526
0.5462277217684343,-1.7298596924192458,2.4834529458061456,2_0,(-5.700721350227218+0j),(1.7298596924192458+0j),0.21136642865214386
0.5462277217684343,-1.2966928626597964,2.2167255660587943,2_1,(-11.328984508951084+0j),(4.70199667659681+0j),0.3471207231336952
0.5462277217684343,-1.430280059397086,2.2816722576891513,3_0,(-4.8282089699540816+4.737901997576479j),(0.7151400296985431-1.0731671264814548j),0.13930660750780602
0.5994842503189411,,,0_0,,,
0.5994842503189411,,,0_1,,,
0.5994842503189411,,,0_2,,,
0.5994842503189411,,,0_3,,,
0.5994842503189411,-4.440352448755701,4.440352448755701,1_0,,,0.0
0.5994842503189411,-0.7883983927506509,1.8710336004052446,1_1,,,0.5786294844839276
0.5994842503189411,-1.4710833662451086,2.3034499042667163,1_2,,,0.24146679486179368
0.5994842503189411,-1.7426104806207035,2.5029439132127873,2_0,(-5.736504681506501+0j),(1.7426104806207035+0j),0.21149600735873914
0.5994842503189411,-1.301781963138332,2.231172080895943,2_1,(-11.477392507430128+0j),(4.780884121563322+0j),0.34875162098551327
0.5994842503189411,-1.4385334529801368,2.2977921584522134,3_0,(-4.82916135428421+4.7615902405100385j),(0.7192667264900685-1.076569016657706j),0.13955206517709484
0.6579332246575682,,,0_0,,,
0.6579332246575682,,,0_1,,,
0.6579332246575682,,,0_2,,,
0.6579332246575682,,,0_3,,,
0.6579332246575682,-4.484298059572627,4.484298059572627,1_0,,,0.0
0.6579332246575682,-0.7922397413927084,1.8848445917485195,1_1,,,0.579679011807669
0.6579332246575682,-1.47591325605739,2.3192289179585095,1_2,,,0.24442680862293473
0.6579332246575682,-1.7566533056325224,2.5244090360030618,2_0,(-5.77594057907347+0j),(1.7566533056325224+0j),0.21163606198488127
0.6579332246575682,-1.3073778289763252,2.2470670244551068,2_1,(-11.641556226996531+0j),(4.8683214545948355+0j),0.35052584885157706
0.6579332246575682,-1.44762921929306,2.3155427677879064,3_0,(-4.83086479133034+4.787614393117309j),(0.72381460964653-1.080428324640021j),0.13981637888816514
0.7220809018385468,,,0_0,,,
0.7220809018385468,,,0_1,,,
0.7220809018385468,,,0_2,,,
0.7220809018385468,,,0_3,,,
0.7220809018385468,-4.53272904268568,4.53272904268568,1_0,,,0.0
0.7220809018385468,-0.7964752474321413,1.9000543375956196,1_1,,,0.5808144895266403
0.7220809018385468,-1.4812380214010217,2.3365955413252903,1_2,,,0.24763419366462128
0.7220809018385468,-1.7721237573071902,2.5480553081235,2_0,(-5.819417114445084+0j),(1.7721237573071902+0j),0.21178722412367354
0.7220809018385468,-1.3135321353855578,2.26455955385228,2_1,(-11.823274629423624+0j),(4.96531801493851+0j),0.3524543198295867
0.7220809018385468,-1.4576568005182793,2.3350946878148036,3_0,(-4.833494691723737+4.8162168656315j),(0.7288284002591398-1.0848081960110567j),0.14010050941947033
0.7924828983539177,,,0_0,,,
0.7924828983539177,,,0_1,,,
0.7924828983539177,,,0_2,,,
0.7924828983539177,,,0_3,,,
0.7924828983539177,-4.5861217846788405,4.5861217846788405,1_0,,,0.0
0.7924828983539177,-0.8011472537212884,1.9168095557532123,1_1,,,0.5820412876612164
0.7924828983539177,-1.4871107631677496,2.35571432014879,1_2,,,0.25110540961833305
0.7924828983539177,-1.7891724964938847,2.574112692162492,2_0,(-5.867366274662488+0j),(1.7891724964938847+0j),0.21195012195437957
0.7924828983539177,-1.3203020845903932,2.283814919441889,2_1,(-12.024575758805366+0j),(5.073017510580252+0j),0.35454843417804166
0.7924828983539177,-1.4687157362866898,2.356637383092559,3_0,(-4.837256607239066+4.847668389874128j),(0.7343578681433449-1.0897801230430957j),0.14040537620570526
0.8697490026177834,,,0_0,,,
0.8697490026177834,,,0_1,,,
0.8697490026177834,,,0_2,,,
0.8697490026177834,,,0_3,,,
0.8697490026177834,-4.645006476873562,4.645006476873562,1_0,,,0.0
0.8697490026177834,-0.8063029928493435,1.9352732685870846,1_1,,,0.5833647857710483
0.8697490026177834,-1.4935906555857827,2.3767676984385346,1_2,,,0.2548572171206099
0.8697490026177834,-1.8079670589439258,2.602836863394849,2_0,(-5.920269310108588+0j),(1.8079670589439258+0j),0.21212537097854292
0.8697490026177834,-1.3277510080330102,2.3050162965538927,2_1,(-12.247750740915798+0j),(5.192718888559531+0j),0.3568200380855128
0.8697490026177834,-1.4809168706269342,2.3803814088317923,3_0,(-4.842389885188261+4.882271811582398j),(0.7404584353134671-1.0954248631363515j),0.14073183883351967
0.9545484566618342,,,0_0,,,
0.9545484566618342,,,0_1,,,
0.9545484566618342,,,0_2,,,
0.9545484566618342,,,0_3,,,
0.9545484566618342,-4.709973666056292,4.709973666056292,1_0,,,0.0
0.9545484566618342,-0.8119952118475817,1.9556267703132695,1_1,,,0.5847902963010119
0.9545484566618342,-1.500743848502008,2.3999581841680144,1_2,,,0.25890644694030257
0.9545484566618342,-1.828693901098204,2.634512315847416,2_0,(-5.978662830456229+0j),(1.828693901098204+0j),0.21231356265673876
0.9545484566618342,-1.3359491612279504,2.328366923656827,2_1,(-12.4953908507466+0j),(5.325899325736988+0j),0.3592813243976071
0.9545484566618342,-1.4943837751256144,2.4065609730222675,3_0,(-4.849172484591076+4.920366645240964j),(0.7471918875628071-1.1018335763840672j),0.1410806713267777
1.0476157527896652,,,0_0,,,
1.0476157527896652,,,0_1,,,
1.0476157527896652,,,0_2,,,
1.0476157527896652,,,0_3,,,
1.0476157527896652,-4.781681648433608,4.781681648433608,1_0,,,0.0
1.0476157527896652,-0.8182828845939712,1.97807185220616,1_1,,,0.5863229722007653
1.0476157527896652,-1.5086443187467804,2.4255106976528067,1_2,,,0.2632698022508315
1.0476157527896652,-1.8515607120718944,2.6694558699043625,2_0,(-6.043145706380427+0j),(1.8515607120718944+0j),0.2125152511405707
1.0476157527896652,-1.344974527438114,2.3540924481277643,2_1,(-12.77043310373827+0j),(5.474242487885176+0j),0.36194474128213394
1.0476157527896652,-1.50925430961537,2.4354367921490785,3_0,(-4.857925379103115+4.962334129948953j),(0.754627154807685-1.1091089394922826j),0.14145253793185347
1.149756995397737,,,0_0,,,
1.149756995397737,,,0_1,,,
1.149756995397737,,,0_2,,,
1.149756995397737,,,0_3,,,
1.149756995397737,-4.860864812066836,4.860864812066836,1_0,,,0.0
1.149756995397737,-0.8252320145804977,2.0028333084571384,1_1,,,0.5879677000098393
1.149756995397737,-1.5173748447952997,2.453675215221764,1_2,,,0.26796361313117917
1.149756995397737,-1.8767990184186811,2.708020624797349,2_0,(-6.114386839172088+0j),(1.8767990184186811+0j),0.21273093836160895
1.149756995397737,-1.3549137269227687,2.3824435629814062,2_1,(-13.076213223683908+0j),(5.63967157030388+0j),0.36482287226718685
1.149756995397737,-1.5256823806394326,2.467299307867228,3_0,(-4.869017294494939+5.00860295916832j),(0.7628411903197164-1.1173663664563152j),0.14184796662273982
1.261856883066021,,,0_0,,,
1.261856883066021,,,0_1,,,
1.261856883066021,,,0_2,,,
1.261856883066021,,,0_3,,,
1.261856883066021,-4.9483430425133745,4.9483430425133745,1_0,,,0.0
1.261856883066021,-0.8329165578327508,2.0301617802396636,1_1,,,0.5897289733557964
1.261856883066021,-1.5270282938354685,2.484729847712058,1_2,,,0.27300347204775277
1.261856883066021,-1.9046671328380689,2.750600426359302,2_0,(-6.193133983235812+0j),(1.9046671328380689+0j),0.21296105693776898
1.261856883066021,-1.3658631539683503,2.4136990483955945,2_1,(-13.416525043610292+0j),(5.82438665189912+0j),0.3679282502918187
1.261856883066021,-1.5438399796655788,2.5024723594305494,3_0,(-4.8828704803494665+5.059655975272774j),(0.7719199898327894-1.1267354534884775j),0.1422673168322173
1.384886371393873,,,0_0,,,
1.384886371393873,,,0_1,,,
1.384886371393873,,,0_2,,,
1.384886371393873,,,0_3,,,
1.384886371393873,-5.045032315329462,5.045032315329462,1_0,,,0.0
1.384886371393873,-0.8414194714548044,2.060336968613854,1_1,,,0.5916107489830211
1.384886371393873,-1.5377088810313295,2.518984199675882,1_2,,,0.27840390234379536
1.384886371393873,-1.9354534805562962,2.7976349038568262,2_0,(-6.2802237042725935+0j),(1.9354534805562962+0j),0.21320595132678707
1.384886371393873,-1.3779301520305247,2.448169121455741,2_1,(-13.795692805676044+0j),(6.0309101693408165+0j),0.37127317360827305
1.384886371393873,-1.5639194248891328,2.541317279863255,3_0,(-4.899965988157545+5.116037532719021j),(0.7819597124445664-1.137361422246564j),0.14271075042937828
1.5199110829529348,,,0_0,,,
1.5199110829529348,,,0_1,,,
1.5199110829529348,,,0_2,,,
1.5199110829529348,,,0_3,,,
1.5199110829529348,-5.151956606748904,5.151956606748904,1_0,,,0.0
1.5199110829529348,-0.8508339094317104,2.093671268595598,1_1,,,0.5936162843737944
1.5199110829529348,-1.5495337061303531,2.5567832105178203,1_2,,,0.2841779353548074
1.5199110829529348,-1.9694803525500841,2.849615147104068,2_0,(-6.376592630217104+0j),(1.9694803525500841+0j),0.2134658572714176
1.5199110829529348,-1.391234410210793,2.4861992482823245,2_1,(-14.218654157910198+0j),(6.2621394316515735+0j),0.37486946334591514
1.5199110829529348,-1.5861359166909559,2.5842375341405135,3_0,(-4.920849682924399+5.178361880363673j),(0.7930679583454779-1.149406768772291j),0.14317820007861948
1.6681005372000592,,,0_0,,,
1.6681005372000592,,,0_1,,,
1.6681005372000592,,,0_2,,,
1.6681005372000592,,,0_3,,,
1.6681005372000592,-5.270261259384486,5.270261259384486,1_0,,,0.0
1.6681005372000592,-0.86126458497323,2.130513876102259,1_1,,,0.5957479579767395
1.6681005372000592,-1.562634610311044,2.5985115428117758,1_2,,,0.2903365931822255
1.6681005372000592,-2.0071081348234343,2.9070900962577073,2_0,(-6.483290144576535+0j),(2.0071081348234343+0j),0.21374087985228624
1.6681005372000592,-1.4059096188583595,2.528174480587621,2_1,(-14.691055301451954+0j),(6.521407154900476+0j),0.37872815668576504
1.6681005372000592,-1.6107304445700643,2.631683964037964,3_0,(-4.946139020024095+5.247322666450576j),(0.8053652222850323-1.1630531377488045j),0.14366933594443917
1.8307382802953696,,,0_0,,,
1.8307382802953696,,,0_1,,,
1.8307382802953696,,,0_2,,,
1.8307382802953696,,,0_3,,,
1.8307382802953696,-5.401227942164886,5.401227942164886,1_0,,,0.0
1.8307382802953696,-0.8728293328014781,2.1712554389266314,1_1,,,0.5980070713223108
1.8307382802953696,-1.5771600674004855,2.6445984102212066,1_2,,,0.29688841545587613
1.8307382802953696,-2.0487400762038117,2.9706737313613543,2_0,(-6.601492735099154+0j),(2.0487400762038117+0j),0.2140309702492431
1.8307382802953696,-1.422105235516009,2.5745242623591578,2_1,(-15.219365798653204+0j),(6.812554451043288+0j),0.38285919648172173
1.8307382802953696,-1.6379730037321314,2.6841606466498855,3_0,(-4.976529414644235+5.323703360096922j),(0.8189865018660656-1.1785032581276624j),0.14418353860957503
2.009233002565048,,,0_0,,,
2.009233002565048,,,0_1,,,
2.009233002565048,,,0_2,,,
2.009233002565048,,,0_3,,,
2.009233002565048,-5.546291341655309,5.546291341655309,1_0,,,0.0
2.009233002565048,-0.8856607939074502,2.216333186344611,1_1,,,0.6003936595074106
2.009233002565048,-1.593277811880177,2.6955232294672915,1_2,,,0.30383873015106333
2.009233002565048,-2.0948275645550583,3.0410530515654113,2_0,(-6.732519727217831+0j),(2.0948275645550583+0j),0.21433590478832584
2.009233002565048,-1.4399887437301844,2.6257279607413553,2_1,(-15.811001870945935+0j),(7.140010411940886+0j),0.3872709790252129
2.009233002565048,-1.668166277366549,2.7422314993110364,3_0,(-5.012802756865506+5.408389059666961j),(0.8340831386832744-1.1959833587464495j),0.1447198661206719
2.205130739903045,,,0_0,,,
2.205130739903045,,,0_1,,,
2.205130739903045,,,0_2,,,
2.205130739903045,,,0_3,,,
2.205130739903045,-5.707057713991714,5.707057713991714,1_0,,,0.0
2.205130739903045,-0.8999085570273028,2.2662369850194,1_1,,,0.6029062437088418
2.205130739903045,-1.6111769497003614,2.7518216035578305,1_2,,,0.31118929902948034
2.205130739903045,-2.145876226849967,3.118997196709626,2_0,(-6.877851925229939+0j),(2.145876226849967+0j),0.2146552579392765
2.205130739903045,-1.4597478162911572,2.68232089835501,2_1,(-16.474490413708182+0j),(7.508895946368935+0j),0.3919700321754762
2.205130739903045,-1.701649670436674,2.806527665686906,3_0,(-5.0558334985387265+5.502379333239563j),(0.8508248352183366-1.21574535975164j),0.14527704177032025
2.420128264794384,,,0_0,,,
2.420128264794384,,,0_1,,,
2.420128264794384,,,0_2,,,
2.420128264794384,,,0_3,,,
2.420128264794384,-5.8853254113836755,5.8853254113836755,1_0,,,0.0
2.420128264794384,-0.9157412588290954,2.321515733489513,1_1,,,0.6055416529731513
2.420128264794384,-1.6310715109638902,2.8140925178161886,1_2,,,0.3189374143581493
2.420128264794384,-2.2024524675036097,3.205367325480259,2_0,(-7.039151049673458+0j),(2.2024524675036097+0j),0.2149883856761165
2.420128264794384,-1.4815933326609896,2.7449013520209973,2_1,(-17.219630390202564+0j),(7.925128947290415+0j),0.3969604220934134
2.420128264794384,-1.7388039248780816,2.8777557569615535,3_0,(-5.106599263620291+5.606802646963503j),(0.8694019624390409-1.238069959081449j),0.14585342763192022
2.656087782946687,,,0_0,,,
2.656087782946687,,,0_1,,,
2.656087782946687,,,0_2,,,
2.656087782946687,,,0_3,,,
2.656087782946687,-6.08310747309169,6.08310747309169,1_0,,,0.0
2.656087782946687,-0.9333491913356,2.382784807912304,1_1,,,0.6082948035272386
2.656087782946687,-1.6532036612871177,2.8830060700033253,1_2,,,0.3270753681663351
2.656087782946687,-2.2651909350444037,3.301127782284118,2_0,(-7.2182824153593375+0j),(2.2651909350444037+0j),0.21533440492242129
2.656087782946687,-1.5057624454747913,2.8141382378488395,2_1,(-18.057698607880273+0j),(8.395556197906355+0j),0.40224328409429333
2.656087782946687,-1.7800561921220177,2.9567070316564674,3_0,(-5.166189608312948+5.7229320881778145j),(0.8900280960610087-1.2632696176680047j),0.14644702036878843
2.9150530628251787,,,0_0,,,
2.9150530628251787,,,0_1,,,
2.9150530628251787,,,0_2,,,
2.9150530628251787,,,0_3,,,
2.9150530628251787,-6.302656336881282,6.302656336881282,1_0,,,0.0
2.9150530628251787,-0.9529471241047106,2.4507342227282316,1_1,,,0.6111585192441386
2.9150530628251787,-1.6778476440789514,2.9593122257332327,1_2,,,0.3355898050363074
2.9150530628251787,-2.334802695065485,3.407358332350969,2_0,(-7.41733961471814+0j),(2.334802695065485+0j),0.21569217972476132
2.9150530628251787,-1.5325222151461233,2.8907797428374233,2_1,(-19.001676759881327+0j),(8.92809995704925+0j),0.40781627022716704
2.9150530628251787,-1.8258856794275145,3.044267549217013,3_0,(-5.235816746675703+5.852202614367023j),(0.9129428397137571-1.2916920633615472j),0.14705545135126397
3.1992671377973845,,,0_0,,,
3.1992671377973845,,,0_1,,,
3.1992671377973845,,,0_2,,,
3.1992671377973845,,,0_3,,,
3.1992671377973845,-6.546490682826066,6.546490682826066,1_0,,,0.0
3.1992671377973845,-0.9747774656859274,2.5261376836866454,1_1,,,0.6141233821177406
3.1992671377973845,-1.705314238274883,3.0438505830751326,1_2,,,0.34446113014170593
3.1992671377973845,-2.412084229808298,3.5252675990601925,2_0,(-7.63867177360167+0j),(2.412084229808298+0j),0.2160603125196993
3.1992671377973845,-1.562173757220262,2.975662948592488,2_1,(-20.066508393672265+0j),(9.531923881517594+0j),0.4136729885361892
3.1992671377973845,-1.8768298985860683,3.1414293743765165,3_0,(-5.316827463837909+5.996229943398689j),(0.9384149492930343-1.3237241961807626j),0.14767599755334213
3.511191734215134,,,0_0,,,
3.511191734215134,,,0_1,,,
3.511191734215134,,,0_2,,,
3.511191734215134,,,0_3,,,
3.511191734215134,-6.8174243677962645,6.8174243677962645,1_0,,,0.0
3.511191734215134,-0.9991137636372386,2.6098625478023068,1_1,,,0.6171776308761683
3.511191734215134,-1.7359557192987856,3.1375611748777708,1_2,,,0.35366302349754875
3.511191734215134,-2.49792726923751,3.6562077091284446,2_0,(-7.884913380293566+0j),(2.49792726923751+0j),0.21643714244771073
3.511191734215134,-1.5950569114011515,3.0697244799182135,2_1,(-21.26938738497399+0j),(10.217619198086053+0j),0.4198024666965927
3.511191734215134,-1.933491518502701,3.249302843981097,3_0,(-5.410716222551165+6.156831048997577j),(0.9667457592513505-1.3597964019118236j),0.14830560522030714
3.8535285937105312,,,0_0,,,
3.8535285937105312,,,0_1,,,
3.8535285937105312,,,0_2,,,
3.8535285937105312,,,0_3,,,
3.8535285937105312,-7.118597348627882,7.118597348627882,1_0,,,0.0
3.8535285937105312,-1.0262645498754273,2.702880704680472,1_1,,,0.6203071233967946
3.8535285937105312,-1.7701714614810524,3.24149642594006,1_2,,,0.36316206537787726
3.8535285937105312,-2.593329452312309,3.8016901366187903,2_0,(-8.159016697499679+0j),(2.593329452312309+0j),0.21682075217450503
3.8535285937105312,-1.631555541568273,3.174012278790802,2_1,(-22.630075034488236+0j),(10.997409157501988+0j),0.42618865081279633
3.8535285937105312,-1.9965458651376409,3.36912993520741,3_0,(-5.519139955366957+6.336046426697398j),(0.9982729325688204-1.4003873475011364j),0.148940925231843
4.229242874389499,,,0_0,,,
4.229242874389499,,,0_1,,,
4.229242874389499,,,0_2,,,
4.229242874389499,,,0_3,,,
4.229242874389499,-7.453508429792483,7.453508429792483,1_0,,,0.0
4.229242874389499,-1.0565775279833578,2.8062803693774536,1_1,,,0.6234953786111723
4.229242874389499,-1.8084141016438697,3.3568342426865416,1_2,,,0.3729175553302734
4.229242874389499,-2.6994057946603953,3.963402704116939,2_0,(-8.464286697240363+0j),(2.6994057946603953+0j),0.2172089845088643
4.229242874389499,-1.6721034369946624,3.289698498389757,2_1,(-24.171245079675035+0j),(11.885370859302503+0j),0.432809995239795
4.229242874389499,-2.0667490428226,3.5022987031620842,3_0,(-5.643934361260634+6.536164042586978j),(1.0333745214113002-1.4460292235754826j),0.1495783619431507
4.641588833612782,,,0_0,,,
4.641588833612782,,,0_1,,,
4.641588833612782,,,0_2,,,
4.641588833612782,,,0_3,,,
4.641588833612782,-7.8260496153207475,7.8260496153207475,1_0,,,0.0
4.641588833612782,-1.0904440863273914,2.9212787477971465,1_1,,,0.6267237122956293
4.641588833612782,-1.8511963951481545,3.4848923254235626,1_2,,,0.3828815300945596
4.641588833612782,-2.8174009138507095,4.143227664301849,2_0,(-8.804418377984566+0j),(2.8174009138507095+0j),0.21759946979159053
4.641588833612782,-1.7171909151526783,3.418093590690767,2_1,(-25.918847715935087+0j),(12.897668322179847+0j),0.43963916303936096
4.641588833612782,-2.144946696776539,3.650358779340168,3_0,(-5.787132177135362+6.759745094775809j),(1.0724733483882698-1.4973134910512496j),0.15021413308550913
5.09413801481638,,,0_0,,,
5.09413801481638,,,0_1,,,
5.09413801481638,,,0_2,,,
5.09413801481638,,,0_3,,,
5.09413801481638,-8.240541805725448,8.240541805725448,1_0,,,0.0
5.09413801481638,-1.1283041057922814,3.0492355030979423,1_1,,,0.6299714782128326
5.09413801481638,-1.8990986407787012,3.62714362294799,1_2,,,0.39299906232397064
5.09413801481638,-2.94870193810496,4.343260751107625,2_0,(-9.183536237465079+0j),(2.94870193810496+0j),0.21798966455961397
5.09413801481638,-1.7673720565045086,3.5606615287263894,2_1,(-27.902485160660603+0j),(14.052791169212227+0j),0.4466429028204115
5.09413801481638,-2.2320833549650723,3.8150378393719215,3_0,(-5.950983149760809+7.009651413048746j),(1.1160416774825361-1.5548970704523042j),0.15084434115474676
5.590810182512229,,,0_0,,,
5.590810182512229,,,0_1,,,
5.590810182512229,,,0_2,,,
5.590810182512229,,,0_3,,,
5.590810182512229,-8.701771572679773,8.701771572679773,1_0,,,0.0
5.590810182512229,-1.1706510146437294,3.1916669188302746,1_1,,,0.6332164212571513
5.590810182512229,-1.9527766853170152,3.7852329103692113,1_2,,,0.4032088598560595
5.590810182512229,-3.0948520021178427,4.565831062239714,2_0,(-9.606235593274656+0j),(3.0948520021178427+0j),0.21837690136135732
5.590810182512229,-1.8232725771797476,3.71903614307148,2_1,(-30.15578290304366+0j),(15.371787831380646+0j),0.45378213859842076
5.590810182512229,-2.3292123123294566,3.998258956804076,3_0,(-6.137975855102338+7.2890744502684495j),(1.164606156164728-1.6195089709699257j),0.1514650535076113
6.135907273413176,,,0_0,,,
6.135907273413176,,,0_1,,,
6.135907273413176,,,0_2,,,
6.135907273413176,,,0_3,,,
