sigma,m,n,p,q,tc,coef_input_vals,error_vals_all,error_next,rel_err,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
69.3908163265306,1,0,[1.],[-3.23592117e-04  1.00000000e+00],"[1.0, 0.00032359211708102, 1.0471185823697656e-07]","[1, 0.00032359211708102, 1.8911816054248322e-07]","[0.0, 0.0, 8.440630230550666e-08]",8.440630230550666e-08,0.4463151611848813,3090.310138023613,-3090.310138023613,[1],,,0.0,[0.]
71.4314285714286,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00030550558745397996, 1.6953652433317388e-07]","[0.0, 0.00030550558745397996, 1.6953652433317388e-07]",0.00030550558745397996,1.0,,,,,,,
71.4314285714286,0,1,[3.05505587e-04 1.00000000e+00],[1.],"[1.0, 0.00030550558745397996, 0.0]","[1, 0.00030550558745397996, 1.6953652433317388e-07]","[0.0, 0.0, 1.6953652433317388e-07]",1.6953652433317388e-07,1.0,,,,,,,
71.4314285714286,1,0,[1.],[-3.05505587e-04  1.00000000e+00],"[1.0, 0.00030550558745397996, 9.33336639656014e-08]","[1, 0.00030550558745397996, 1.6953652433317388e-07]","[0.0, 0.0, 7.620286036757248e-08]",7.620286036757248e-08,0.44947754277313307,3273.2625557973984,-3273.2625557973984,[1],,,0.0,[0.]
73.4720408163265,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00028889076368356, 1.5349108342869536e-07]","[0.0, 0.00028889076368356, 1.5349108342869536e-07]",0.00028889076368356,1.0,,,,,,,
73.4720408163265,0,1,[2.88890764e-04 1.00000000e+00],[1.],"[1.0, 0.00028889076368356, 0.0]","[1, 0.00028889076368356, 1.5349108342869536e-07]","[0.0, 0.0, 1.5349108342869536e-07]",1.5349108342869536e-07,1.0,,,,,,,
73.4720408163265,1,0,[1.],[-2.88890764e-04  1.00000000e+00],"[1.0, 0.00028889076368356, 8.345787334167051e-08]","[1, 0.00028889076368356, 1.5349108342869536e-07]","[0.0, 0.0, 7.003321008702485e-08]",7.003321008702485e-08,0.4562689149272892,3461.5159974285716,-3461.5159974285716,[1],,,0.0,[0.]
75.5126530612245,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00027359253120061, 1.383361450593778e-07]","[0.0, 0.00027359253120061, 1.383361450593778e-07]",0.00027359253120061,1.0,,,,,,,
75.5126530612245,0,1,[2.73592531e-04 1.00000000e+00],[1.],"[1.0, 0.00027359253120061, 0.0]","[1, 0.00027359253120061, 1.383361450593778e-07]","[0.0, 0.0, 1.383361450593778e-07]",1.383361450593778e-07,1.0,,,,,,,
75.5126530612245,1,0,[1.],[-2.73592531e-04  1.00000000e+00],"[1.0, 0.00027359253120061, 7.485287312875675e-08]","[1, 0.00027359253120061, 1.383361450593778e-07]","[0.0, 0.0, 6.348327193062105e-08]",6.348327193062105e-08,0.4589058911781315,3655.070537239031,-3655.070537239031,[1],,,0.0,[0.]
77.5532653061225,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00025947564516034, 1.2491001274911868e-07]","[0.0, 0.00025947564516034, 1.2491001274911868e-07]",0.00025947564516034,1.0,,,,,,,
77.5532653061225,0,1,[2.59475645e-04 1.00000000e+00],[1.],"[1.0, 0.00025947564516034, 0.0]","[1, 0.00025947564516034, 1.2491001274911868e-07]","[0.0, 0.0, 1.2491001274911868e-07]",1.2491001274911868e-07,1.0,,,,,,,
77.5532653061225,1,0,[1.],[-2.59475645e-04  1.00000000e+00],"[1.0, 0.00025947564516034, 6.732761043137467e-08]","[1, 0.00025947564516034, 1.2491001274911868e-07]","[0.0, 0.0, 5.758240231774401e-08]",5.758240231774401e-08,0.4609910851053875,3853.9262495409216,-3853.9262495409216,[1],,,0.0,[0.]
79.5938775510204,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00024642175750173997, 1.1296880144146554e-07]","[0.0, 0.00024642175750173997, 1.1296880144146554e-07]",0.00024642175750173997,1.0,,,,,,,
79.5938775510204,0,1,[2.46421758e-04 1.00000000e+00],[1.],"[1.0, 0.00024642175750173997, 0.0]","[1, 0.00024642175750173997, 1.1296880144146554e-07]","[0.0, 0.0, 1.1296880144146554e-07]",1.1296880144146554e-07,1.0,,,,,,,
79.5938775510204,1,0,[1.],[-2.46421758e-04  1.00000000e+00],"[1.0, 0.00024642175750173997, 6.072368257024634e-08]","[1, 0.00024642175750173997, 1.1296880144146554e-07]","[0.0, 0.0, 5.22451188712192e-08]",5.22451188712192e-08,0.4624738707021678,4058.0832234058676,-4058.0832234058676,[1],,,0.0,[0.]
81.63448979591841,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00023432697343652998, 1.0248689132329499e-07]","[0.0, 0.00023432697343652998, 1.0248689132329499e-07]",0.00023432697343652998,1.0,,,,,,,
81.63448979591841,0,1,[2.34326973e-04 1.00000000e+00],[1.],"[1.0, 0.00023432697343652998, 0.0]","[1, 0.00023432697343652998, 1.0248689132329499e-07]","[0.0, 0.0, 1.0248689132329499e-07]",1.0248689132329499e-07,1.0,,,,,,,
81.63448979591841,1,0,[1.],[-2.34326973e-04  1.00000000e+00],"[1.0, 0.00023432697343652998, 5.490913047992423e-08]","[1, 0.00023432697343652998, 1.0248689132329499e-07]","[0.0, 0.0, 4.757776084337076e-08]",4.757776084337076e-08,0.46423264701518435,4267.54114276503,-4267.54114276503,[1],,,0.0,[0.]
83.6751020408163,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00022309969041712003, 9.283660818829833e-08]","[0.0, 0.00022309969041712003, 9.283660818829833e-08]",0.00022309969041712003,1.0,,,,,,,
83.6751020408163,0,1,[2.2309969e-04 1.0000000e+00],[1.],"[1.0, 0.00022309969041712003, 0.0]","[1, 0.00022309969041712003, 9.283660818829833e-08]","[0.0, 0.0, 9.283660818829833e-08]",9.283660818829833e-08,1.0,,,,,,,
83.6751020408163,1,0,[1.],[-2.2309969e-04  1.0000000e+00],"[1.0, 0.00022309969041712003, 4.97734718642148e-08]","[1, 0.00022309969041712003, 9.283660818829833e-08]","[0.0, 0.0, 4.306313632408353e-08]",4.306313632408353e-08,0.4638594317959094,4482.301154835053,-4482.301154835053,[1],,,0.0,[0.]
85.7157142857143,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00021265907487308999, 8.428029564127755e-08]","[0.0, 0.00021265907487308999, 8.428029564127755e-08]",0.00021265907487308999,1.0,,,,,,,
85.7157142857143,0,1,[2.12659075e-04 1.00000000e+00],[1.],"[1.0, 0.00021265907487308999, 0.0]","[1, 0.00021265907487308999, 8.428029564127755e-08]","[0.0, 0.0, 8.428029564127755e-08]",8.428029564127755e-08,1.0,,,,,,,
85.7157142857143,1,0,[1.],[-2.12659075e-04  1.00000000e+00],"[1.0, 0.00021265907487308999, 4.522388212587849e-08]","[1, 0.00021265907487308999, 8.428029564127755e-08]","[0.0, 0.0, 3.905641351539906e-08]",3.905641351539906e-08,0.4634109695299952,4702.362222711525,-4702.362222711525,[1],,,0.0,[0.]
87.7563265306122,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00020293341274393, 7.659076950026087e-08]","[0.0, 0.00020293341274393, 7.659076950026087e-08]",0.00020293341274393,1.0,,,,,,,
87.7563265306122,0,1,[2.02933413e-04 1.00000000e+00],[1.],"[1.0, 0.00020293341274393, 0.0]","[1, 0.00020293341274393, 7.659076950026087e-08]","[0.0, 0.0, 7.659076950026087e-08]",7.659076950026087e-08,1.0,,,,,,,
87.7563265306122,1,0,[1.],[-2.02933413e-04  1.00000000e+00],"[1.0, 0.00020293341274393, 4.1181970007898246e-08]","[1, 0.00020293341274393, 7.659076950026087e-08]","[0.0, 0.0, 3.5408799492362625e-08]",3.5408799492362625e-08,0.4623115777971394,4927.72474714079,-4927.72474714079,[1],,,0.0,[0.]
89.7969387755102,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00019385898264419, 6.966624048017089e-08]","[0.0, 0.00019385898264419, 6.966624048017089e-08]",0.00019385898264419,1.0,,,,,,,
89.7969387755102,0,1,[1.93858983e-04 1.00000000e+00],[1.],"[1.0, 0.00019385898264419, 0.0]","[1, 0.00019385898264419, 6.966624048017089e-08]","[0.0, 0.0, 6.966624048017089e-08]",6.966624048017089e-08,1.0,,,,,,,
89.7969387755102,1,0,[1.],[-1.93858983e-04  1.00000000e+00],"[1.0, 0.00019385898264419, 3.7581305151840356e-08]","[1, 0.00019385898264419, 6.966624048017089e-08]","[0.0, 0.0, 3.208493532833053e-08]",3.208493532833053e-08,0.4605521283649987,5158.388774975707,-5158.388774975707,[1],,,0.0,[0.]
91.83755102040821,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00018537899806366, 6.341885667553187e-08]","[0.0, 0.00018537899806366, 6.341885667553187e-08]",0.00018537899806366,1.0,,,,,,,
91.83755102040821,0,1,[1.85378998e-04 1.00000000e+00],[1.],"[1.0, 0.00018537899806366, 0.0]","[1, 0.00018537899806366, 6.341885667553187e-08]","[0.0, 0.0, 6.341885667553187e-08]",6.341885667553187e-08,1.0,,,,,,,
91.83755102040821,1,0,[1.],[-1.85378998e-04  1.00000000e+00],"[1.0, 0.00018537899806366, 3.436537292308646e-08]","[1, 0.00018537899806366, 6.341885667553187e-08]","[0.0, 0.0, 2.9053483752445414e-08]",2.9053483752445414e-08,0.45812058550804446,5394.354325167921,-5394.354325167921,[1],,,0.0,[0.]
93.87816326530609,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00017744272061373, 5.778724270664109e-08]","[0.0, 0.00017744272061373, 5.778724270664109e-08]",0.00017744272061373,1.0,,,,,,,
93.87816326530609,0,1,[1.77442721e-04 1.00000000e+00],[1.],"[1.0, 0.00017744272061373, 0.0]","[1, 0.00017744272061373, 5.778724270664109e-08]","[0.0, 0.0, 5.778724270664109e-08]",5.778724270664109e-08,1.0,,,,,,,
93.87816326530609,1,0,[1.],[-1.77442721e-04  1.00000000e+00],"[1.0, 0.00017744272061373, 3.148591909880224e-08]","[1, 0.00017744272061373, 5.778724270664109e-08]","[0.0, 0.0, 2.630132360783885e-08]",2.630132360783885e-08,0.45514065693285305,5635.621436265461,-5635.621436265461,[1],,,0.0,[0.]
95.91877551020409,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00017000470435971998, 5.24110208192241e-08]","[0.0, 0.00017000470435971998, 5.24110208192241e-08]",0.00017000470435971998,1.0,,,,,,,
95.91877551020409,0,1,[1.70004704e-04 1.00000000e+00],[1.],"[1.0, 0.00017000470435971998, 0.0]","[1, 0.00017000470435971998, 5.24110208192241e-08]","[0.0, 0.0, 5.24110208192241e-08]",5.24110208192241e-08,1.0,,,,,,,
95.91877551020409,1,0,[1.],[-1.70004704e-04  1.00000000e+00],"[1.0, 0.00017000470435971998, 2.8901599504435795e-08]","[1, 0.00017000470435971998, 5.24110208192241e-08]","[0.0, 0.0, 2.3509421314788304e-08]",2.3509421314788304e-08,0.4485587372143907,5882.190165067777,-5882.190165067777,[1],,,0.0,[0.]
97.959387755102,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00016302415092255, 4.776454224639657e-08]","[0.0, 0.00016302415092255, 4.776454224639657e-08]",0.00016302415092255,1.0,,,,,,,
97.959387755102,0,1,[1.63024151e-04 1.00000000e+00],[1.],"[1.0, 0.00016302415092255, 0.0]","[1, 0.00016302415092255, 4.776454224639657e-08]","[0.0, 0.0, 4.776454224639657e-08]",4.776454224639657e-08,1.0,,,,,,,
97.959387755102,1,0,[1.],[-1.63024151e-04  1.00000000e+00],"[1.0, 0.00016302415092255, 2.6576873784018354e-08]","[1, 0.00016302415092255, 4.776454224639657e-08]","[0.0, 0.0, 2.1187668462378214e-08]",2.1187668462378214e-08,0.44358571161595595,6134.060471046913,-6134.060471046913,[1],,,0.0,[0.]
100.0,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00015646434600398, 4.356414497913672e-08]","[0.0, 0.00015646434600398, 4.356414497913672e-08]",0.00015646434600398,1.0,,,,,,,
100.0,0,1,[1.56464346e-04 1.00000000e+00],[1.],"[1.0, 0.00015646434600398, 0.0]","[1, 0.00015646434600398, 4.356414497913672e-08]","[0.0, 0.0, 4.356414497913672e-08]",4.356414497913672e-08,1.0,,,,,,,
100.0,1,0,[1.],[-1.56464346e-04  1.00000000e+00],"[1.0, 0.00015646434600398, 2.4481091570453177e-08]","[1, 0.00015646434600398, 4.356414497913672e-08]","[0.0, 0.0, 1.9083053408683544e-08]",1.9083053408683544e-08,0.4380449431022369,6391.232415176317,-6391.232415176317,[1],,,0.0,[0.]
