s	width	allele counts	se_f	f	n	f_per_kb
-0.01	0.6000000000000001	10	0.10278402383422997	0.1047	100	1.047e-6
-0.01	0.6000000000000001	20	0.07883099426345995	0.08423999999999994	100	8.423999999999993e-7
-0.01	0.6000000000000001	50	0.036134875630235236	0.04014999999999998	100	4.014999999999998e-7
-0.01	0.6000000000000001	80	0.025292420223521243	0.024523333333333328	100	2.452333333333333e-7
-0.01	0.6000000000000001	100	0.019605258519493195	0.017049999999999985	100	1.7049999999999984e-7
-0.01	0.6000000000000001	200	0.009124125584228203	0.008327000000000001	100	8.327000000000002e-8
-0.01	0.6000000000000001	500	0.0028611760118166184	0.0024986666666666677	100	2.4986666666666678e-8
-0.01	0.6000000000000001	800	0.0016782658999623485	0.0010173333333333336	100	1.0173333333333337e-8
-0.01	0.6000000000000001	1000	0.001802129141999665	5.885000000000003e-4	100	5.885000000000003e-9
-0.01	0.7000000000000001	2	0.5777280475878741	1.17	100	1.1699999999999998e-5
-0.01	0.7000000000000001	3	0.3937013558215891	0.7765	100	7.765000000000001e-6
-0.01	0.7000000000000001	4	0.30206994641184104	0.4389	100	4.389000000000001e-6
-0.01	0.7000000000000001	5	0.23915868955126585	0.38530000000000003	100	3.853000000000001e-6
-0.01	0.7000000000000001	6	0.2167075952018798	0.2788	100	2.788e-6
-0.01	0.7000000000000001	7	0.16850294485332423	0.24130000000000001	100	2.4130000000000004e-6
-0.01	0.7000000000000001	8	0.1432360134727142	0.1919	100	1.9189999999999998e-6
-0.01	0.7000000000000001	9	0.13000586622351026	0.1807	100	1.807e-6
-0.01	0.7000000000000001	10	0.12142670400057988	0.157	100	1.57e-6
-0.01	0.7000000000000001	20	0.07687750915671898	0.10150999999999993	100	1.0150999999999994e-6
-0.01	0.7000000000000001	50	0.04190951773484959	0.051753333333333304	100	5.17533333333333e-7
-0.01	0.7000000000000001	80	0.025040092655171476	0.025959999999999993	100	2.595999999999999e-7
-0.01	0.7000000000000001	100	0.021187076177936776	0.019684999999999987	100	1.9684999999999986e-7
-0.01	0.7000000000000001	200	0.00953717717591786	0.009977000000000003	100	9.977000000000004e-8
-0.01	0.7000000000000001	500	0.0031543207144284664	0.002810666666666668	100	2.810666666666668e-8
-0.01	0.7000000000000001	800	0.0017775149742621445	9.416666666666669e-4	100	9.41666666666667e-9
-0.01	0.7000000000000001	1000	0.0012296565793059075	3.905000000000003e-4	100	3.9050000000000025e-9
-0.01	0.8	2	0.6417424197708402	1.517	100	1.5169999999999999e-5
-0.01	0.8	3	0.4361227239012321	0.983	100	9.829999999999999e-6
-0.01	0.8	4	0.3255536232576157	0.5613	100	5.613e-6
-0.01	0.8	5	0.26935904092733354	0.47350000000000003	100	4.735e-6
-0.01	0.8	6	0.22099890305500425	0.3533	100	3.5330000000000003e-6
-0.01	0.8	7	0.19925406349227062	0.3178	100	3.1780000000000003e-6
-0.01	0.8	8	0.1736168718236168	0.2481	100	2.481e-6
-0.01	0.8	9	0.17223204924716765	0.2274	100	2.2739999999999997e-6
-0.01	0.8	10	0.14018296125514906	0.1795	100	1.795e-6
-0.01	0.8	20	0.0827172230548088	0.13231999999999994	100	1.3231999999999992e-6
-0.01	0.8	50	0.04030370269812001	0.06172333333333328	100	6.172333333333329e-7
-0.01	0.8	80	0.02790193083117623	0.030376666666666656	100	3.037666666666666e-7
-0.01	0.8	100	0.021052159250084253	0.01885499999999999	100	1.885499999999999e-7
-0.01	0.8	200	0.010055965564496696	0.011309000000000001	100	1.1309e-7
-0.01	0.8	500	0.00320826765860457	0.003085333333333335	100	3.085333333333335e-8
-0.01	0.8	800	0.0017979830013590803	8.230000000000002e-4	100	8.230000000000002e-9
-0.01	0.8	1000	0.0012614400741240406	3.9250000000000016e-4	100	3.925000000000002e-9
-0.01	0.9	2	0.7225231533111636	1.8413	100	1.8413e-5
-0.01	0.9	3	0.512439047865966	1.1804	100	1.1803999999999999e-5
-0.01	0.9	4	0.32998010347120726	0.698	100	6.979999999999999e-6
-0.01	0.9	5	0.29523520840649803	0.5991	100	5.991e-6
-0.01	0.9	6	0.24786789818267096	0.4383	100	4.383e-6
-0.01	0.9	7	0.23019752168496296	0.3949	100	3.949e-6
-0.01	0.9	8	0.19807752792961414	0.3258	100	3.2579999999999996e-6
-0.01	0.9	9	0.1900801532155965	0.30779999999999996	100	3.0779999999999996e-6
-0.01	0.9	10	0.15784057293562534	0.2407	100	2.407e-6
-0.01	0.9	20	0.09416878195532474	0.15340999999999994	100	1.5340999999999992e-6
-0.01	0.9	50	0.04139613671201854	0.07563999999999994	100	7.563999999999994e-7
-0.01	0.9	80	0.02874339332668741	0.03284999999999999	100	3.284999999999999e-7
-0.01	0.9	100	0.023844751979622176	0.021894999999999984	100	2.1894999999999985e-7
-0.01	0.9	200	0.010433612107806264	0.011621000000000001	100	1.1621e-7
-0.01	0.9	500	0.0032173835317107395	0.003357666666666668	100	3.357666666666668e-8
-0.01	0.9	800	0.001653920112828432	6.283333333333338e-4	100	6.283333333333338e-9
-0.01	0.9	1000	0.0013411681739092494	4.445000000000001e-4	100	4.445000000000001e-9
-0.01	1.0	2	0.703454815014921	2.2391	100	2.2391000000000003e-5
-0.01	1.0	3	0.5410448552139973	1.4124	100	1.4124e-5
-0.01	1.0	4	0.3857527862779633	0.8178	100	8.178e-6
-0.01	1.0	5	0.329622542011344	0.6857	100	6.857e-6
-0.01	1.0	6	0.23286695815855932	0.5005000000000001	100	5.005000000000001e-6
-0.01	1.0	7	0.23967846727807587	0.4813	100	4.8129999999999995e-6
-0.01	1.0	8	0.20739604917191934	0.39490000000000003	100	3.949000000000001e-6
-0.01	1.0	9	0.1964070191508368	0.3698	100	3.6980000000000004e-6
-0.01	1.0	10	0.18102566925519967	0.3121	100	3.121e-6
-0.01	1.0	20	0.10398790722235376	0.19329999999999994	100	1.9329999999999995e-6
-0.01	1.0	50	0.041897397388961644	0.08519666666666659	100	8.519666666666659e-7
-0.01	1.0	80	0.027413571970295904	0.03599999999999999	100	3.599999999999999e-7
-0.01	1.0	100	0.022846609721303826	0.02260999999999998	100	2.260999999999998e-7
-0.01	1.0	200	0.011322260678357779	0.012607	100	1.2607000000000002e-7
-0.01	1.0	500	0.0031905201895123256	0.003392000000000002	100	3.3920000000000015e-8
-0.01	1.0	800	0.0016465205295095862	6.393333333333336e-4	100	6.393333333333336e-9
-0.01	1.0	1000	8.811786184286109e-4	2.3300000000000008e-4	100	2.330000000000001e-9
-0.01	1.1	2	0.7954820595530153	2.7311	100	2.7311000000000003e-5
-0.01	1.1	3	0.5624000786671784	1.6853	100	1.6853e-5
-0.01	1.1	4	0.41276513976601836	0.9763000000000001	100	9.763000000000001e-6
-0.01	1.1	5	0.3501690212373782	0.8072	100	8.072000000000002e-6
-0.01	1.1	6	0.2826935914849621	0.6057	100	6.057e-6
-0.01	1.1	7	0.23964778447976642	0.5435	100	5.435e-6
-0.01	1.1	8	0.21528379203068476	0.4506	100	4.506e-6
-0.01	1.1	9	0.19891077132597657	0.4204	100	4.204e-6
-0.01	1.1	10	0.18538224229298705	0.3547	100	3.547e-6
-0.01	1.1	20	0.11842304708462828	0.23810999999999993	100	2.381099999999999e-6
-0.01	1.1	50	0.04391470868181069	0.09283999999999991	100	9.283999999999991e-7
-0.01	1.1	80	0.02876068600509599	0.040393333333333316	100	4.0393333333333315e-7
-0.01	1.1	100	0.023058520193961995	0.023459999999999988	100	2.345999999999999e-7
-0.01	1.1	200	0.011727230635739968	0.013271	100	1.3271e-7
-0.01	1.1	500	0.003115561103180987	0.0033820000000000013	100	3.3820000000000014e-8
-0.01	1.1	800	0.0015167853951382187	6.486666666666667e-4	100	6.486666666666668e-9
-0.01	1.1	1000	7.162289008297838e-4	1.360000000000002e-4	100	1.360000000000002e-9
-0.01	1.2000000000000002	2	0.9213050197377303	3.1653	100	3.1653e-5
-0.01	1.2000000000000002	3	0.5852893267091037	2.0198	100	2.0198e-5
-0.01	1.2000000000000002	4	0.4462768425562994	1.1619	100	1.1619e-5
-0.01	1.2000000000000002	5	0.37890192222614366	0.975	100	9.75e-6
-0.01	1.2000000000000002	6	0.303581317214377	0.722	100	7.2199999999999995e-6
-0.01	1.2000000000000002	7	0.2742390574044124	0.6399	100	6.399e-6
-0.01	1.2000000000000002	8	0.22917383459864363	0.5216000000000001	100	5.216000000000001e-6
-0.01	1.2000000000000002	9	0.20973807619519305	0.4772	100	4.772e-6
-0.01	1.2000000000000002	10	0.1936126248074967	0.4101	100	4.101e-6
-0.01	1.2000000000000002	20	0.13158407804882627	0.2752899999999999	100	2.752899999999999e-6
-0.01	1.2000000000000002	50	0.0463465935534288	0.10193333333333324	100	1.0193333333333323e-6
-0.01	1.2000000000000002	80	0.03161903133456927	0.042826666666666645	100	4.282666666666665e-7
-0.01	1.2000000000000002	100	0.023451139835751242	0.025939999999999984	100	2.5939999999999985e-7
-0.01	1.2000000000000002	200	0.011584885485716786	0.013682	100	1.3682e-7
-0.01	1.2000000000000002	500	0.003004697033790752	0.0034233333333333347	100	3.423333333333335e-8
-0.01	1.2000000000000002	800	0.0011729209464311225	5.083333333333335e-4	100	5.083333333333335e-9
-0.01	1.2000000000000002	1000	8.254132726744055e-4	1.6600000000000013e-4	100	1.6600000000000015e-9
-0.01	1.3	2	1.0403896705882207	3.7188	100	3.7188000000000004e-5
-0.01	1.3	3	0.6708012621733306	2.3421	100	2.3420999999999998e-5
-0.01	1.3	4	0.4644002975490394	1.3652	100	1.3652e-5
-0.01	1.3	5	0.4098111908198849	1.1232	100	1.1231999999999999e-5
-0.01	1.3	6	0.34714250559664855	0.8546	100	8.546000000000001e-6
-0.01	1.3	7	0.3014536498871809	0.7562	100	7.562e-6
-0.01	1.3	8	0.2613338744583142	0.6234	100	6.234e-6
-0.01	1.3	9	0.23025841872543856	0.5545	100	5.545e-6
-0.01	1.3	10	0.2113635147170281	0.4639	100	4.638999999999999e-6
-0.01	1.3	20	0.13695240786565974	0.31123999999999996	100	3.1123999999999996e-6
-0.01	1.3	50	0.050019106899207876	0.1121499999999999	100	1.1214999999999991e-6
-0.01	1.3	80	0.033189232463483535	0.04365666666666664	100	4.365666666666664e-7
-0.01	1.3	100	0.02384096031809306	0.028254999999999985	100	2.825499999999999e-7
-0.01	1.3	200	0.01153534660129989	0.014460999999999998	100	1.4460999999999997e-7
-0.01	1.3	500	0.0029198762330979984	0.003298666666666668	100	3.298666666666668e-8
-0.01	1.3	800	0.0010536220462699548	3.9800000000000035e-4	100	3.980000000000004e-9
-0.01	1.3	1000	9.040619615397128e-4	1.955000000000001e-4	100	1.955000000000001e-9
-0.01	1.4000000000000001	2	1.1281482592946261	4.3187	100	4.318699999999999e-5
-0.01	1.4000000000000001	3	0.7194473959613418	2.7307	100	2.7307e-5
-0.01	1.4000000000000001	4	0.4947808411893904	1.594	100	1.5940000000000003e-5
-0.01	1.4000000000000001	5	0.40249799547778664	1.2771	100	1.2770999999999999e-5
-0.01	1.4000000000000001	6	0.3677902893901592	0.965	100	9.65e-6
-0.01	1.4000000000000001	7	0.3373885899168207	0.8575	100	8.575e-6
-0.01	1.4000000000000001	8	0.2807525780843519	0.7189	100	7.189e-6
-0.01	1.4000000000000001	9	0.2585370653144615	0.657	100	6.570000000000001e-6
-0.01	1.4000000000000001	10	0.22437547445153966	0.5497000000000001	100	5.497000000000001e-6
-0.01	1.4000000000000001	20	0.14884797477950315	0.35175999999999996	100	3.5175999999999996e-6
-0.01	1.4000000000000001	50	0.053172933356650895	0.12085666666666656	100	1.2085666666666655e-6
-0.01	1.4000000000000001	80	0.033779193883127764	0.04457999999999998	100	4.4579999999999977e-7
-0.01	1.4000000000000001	100	0.026149166122247332	0.03016999999999998	100	3.016999999999998e-7
-0.01	1.4000000000000001	200	0.011827941750812174	0.015013999999999998	100	1.5014e-7
-0.01	1.4000000000000001	500	0.002849581279418693	0.003105666666666668	100	3.105666666666668e-8
-0.01	1.4000000000000001	800	0.0010464654313401382	3.976666666666666e-4	100	3.976666666666666e-9
-0.01	1.4000000000000001	1000	7.8971034198776e-4	1.620000000000001e-4	100	1.620000000000001e-9
-0.01	1.5	2	1.1905627690595348	4.9187	100	4.9187e-5
-0.01	1.5	3	0.8256460219339483	3.1566	100	3.1566e-5
-0.01	1.5	4	0.531660216546796	1.8202	100	1.8202e-5
-0.01	1.5	5	0.45092653212439987	1.4919	100	1.4918999999999999e-5
-0.01	1.5	6	0.38724850424553486	1.1061	100	1.1061000000000001e-5
-0.01	1.5	7	0.3262253512496841	0.9865	100	9.865000000000001e-6
-0.01	1.5	8	0.28346877333234693	0.791	100	7.91e-6
-0.01	1.5	9	0.2605444183616182	0.7488	100	7.488000000000001e-6
-0.01	1.5	10	0.24675303565723486	0.6241	100	6.241e-6
-0.01	1.5	20	0.15797157236910597	0.39254999999999995	100	3.925499999999999e-6
-0.01	1.5	50	0.055711830707741744	0.12969999999999987	100	1.2969999999999988e-6
-0.01	1.5	80	0.03398303597394929	0.04644666666666664	100	4.6446666666666644e-7
-0.01	1.5	100	0.03021178444236484	0.03265999999999998	100	3.2659999999999976e-7
-0.01	1.5	200	0.011978607994877757	0.015189	100	1.5189e-7
-0.01	1.5	500	0.002893471966763579	0.0030246666666666677	100	3.024666666666668e-8
-0.01	1.5	800	9.46464624904325e-4	3.0266666666666674e-4	100	3.0266666666666674e-9
-0.01	1.5	1000	5.625106059606175e-4	8.599999999999999e-5	100	8.599999999999998e-10
-0.01	1.6	2	1.2735183547950928	5.6043	100	5.6043e-5
-0.01	1.6	3	0.8623133321642908	3.5966	100	3.5966e-5
-0.01	1.6	4	0.569962421231577	2.0471	100	2.0470999999999998e-5
-0.01	1.6	5	0.49720101416313345	1.6818	100	1.6817999999999997e-5
-0.01	1.6	6	0.40681531063825127	1.2677	100	1.2677e-5
-0.01	1.6	7	0.3655241013761866	1.1061	100	1.1061000000000001e-5
-0.01	1.6	8	0.3043066469098817	0.8943	100	8.942999999999999e-6
-0.01	1.6	9	0.29184988184913413	0.8379	100	8.379e-6
-0.01	1.6	10	0.27038728303728127	0.7059	100	7.059e-6
-0.01	1.6	20	0.16471070568016086	0.43485999999999997	100	4.348599999999999e-6
-0.01	1.6	50	0.057324215370024884	0.13597666666666655	100	1.3597666666666654e-6
-0.01	1.6	80	0.03503570393104555	0.04982999999999997	100	4.982999999999997e-7
-0.01	1.6	100	0.03184334920966838	0.033189999999999976	100	3.3189999999999974e-7
-0.01	1.6	200	0.012394111138322537	0.015607	100	1.5607e-7
-0.01	1.6	500	0.0029009552782445418	0.002825000000000001	100	2.825000000000001e-8
-0.01	1.6	800	9.743034577758078e-4	2.423333333333335e-4	100	2.4233333333333347e-9
-0.01	1.6	1000	4.999484821943998e-4	5.1000000000000074e-5	100	5.100000000000007e-10
-0.01	1.7000000000000002	2	1.3832151793279426	6.3481	100	6.3481e-5
-0.01	1.7000000000000002	3	0.9136597293358731	4.0158	100	4.0158e-5
-0.01	1.7000000000000002	4	0.6114752487206493	2.3152	100	2.3151999999999998e-5
-0.01	1.7000000000000002	5	0.523344759574162	1.9254	100	1.9254000000000002e-5
-0.01	1.7000000000000002	6	0.4503921860025119	1.4221	100	1.4220999999999998e-5
-0.01	1.7000000000000002	7	0.39974915114154264	1.2619	100	1.2619e-5
-0.01	1.7000000000000002	8	0.3386922413392937	0.9913	100	9.913e-6
-0.01	1.7000000000000002	9	0.3081783558102336	0.9328	100	9.328e-6
-0.01	1.7000000000000002	10	0.2741961805980263	0.7727	100	7.727e-6
-0.01	1.7000000000000002	20	0.16598231955253676	0.46997	100	4.6997e-6
-0.01	1.7000000000000002	50	0.05877825886267002	0.1440633333333332	100	1.4406333333333322e-6
-0.01	1.7000000000000002	80	0.03604415719971729	0.053143333333333306	100	5.314333333333331e-7
-0.01	1.7000000000000002	100	0.03201796015874951	0.03343499999999998	100	3.3434999999999976e-7
-0.01	1.7000000000000002	200	0.012880995750141032	0.016057	100	1.6057e-7
-0.01	1.7000000000000002	500	0.002687512294754329	0.002496000000000001	100	2.4960000000000006e-8
-0.01	1.7000000000000002	800	9.347233516435448e-4	2.3066666666666686e-4	100	2.3066666666666686e-9
-0.01	1.7000000000000002	1000	4.550000000000013e-4	4.550000000000005e-5	100	4.550000000000005e-10
-0.01	1.8	2	1.4055590785279437	7.0842	100	7.084200000000001e-5
-0.01	1.8	3	0.9993226948713055	4.5531	100	4.5531e-5
-0.01	1.8	4	0.691939858424681	2.6052	100	2.6052e-5
-0.01	1.8	5	0.5761916418005454	2.1654	100	2.1654e-5
-0.01	1.8	6	0.45912965533064887	1.6014	100	1.6014e-5
-0.01	1.8	7	0.41800124450058795	1.3860999999999999	100	1.3861e-5
-0.01	1.8	8	0.34843156509644113	1.1243	100	1.1243e-5
-0.01	1.8	9	0.32005119539968546	1.0334	100	1.0334000000000001e-5
-0.01	1.8	10	0.2973215617998652	0.8567	100	8.567e-6
-0.01	1.8	20	0.16671307959812554	0.49996	100	4.9996e-6
-0.01	1.8	50	0.05990132701932108	0.1520399999999999	100	1.520399999999999e-6
-0.01	1.8	80	0.037988628902948345	0.05705666666666663	100	5.705666666666664e-7
-0.01	1.8	100	0.03024170768720547	0.03291499999999998	100	3.291499999999998e-7
-0.01	1.8	200	0.013106321206027087	0.016351	100	1.6351e-7
-0.01	1.8	500	0.002496354491323782	0.0022276666666666673	100	2.2276666666666676e-8
-0.01	1.8	800	8.599894943633106e-4	2.216666666666666e-4	100	2.216666666666666e-9
-0.01	1.8	1000	2.7500000000000056e-4	2.7500000000000038e-5	100	2.750000000000004e-10
-0.01	1.9000000000000001	2	1.5223762128111873	7.9436	100	7.9436e-5
-0.01	1.9000000000000001	3	1.079002082921759	4.9936	100	4.9936e-5
-0.01	1.9000000000000001	4	0.7567105513905953	2.9255	100	2.9255e-5
-0.01	1.9000000000000001	5	0.603760237381052	2.3522	100	2.3521999999999996e-5
-0.01	1.9000000000000001	6	0.4805539207072091	1.7555	100	1.7555e-5
-0.01	1.9000000000000001	7	0.45657994089123366	1.5521	100	1.5521e-5
-0.01	1.9000000000000001	8	0.3630829134236449	1.2347	100	1.2346999999999999e-5
-0.01	1.9000000000000001	9	0.3372197676844756	1.102	100	1.1020000000000001e-5
-0.01	1.9000000000000001	10	0.31413262013089793	0.9493	100	9.493e-6
-0.01	1.9000000000000001	20	0.17082103104262267	0.53644	100	5.3644e-6
-0.01	1.9000000000000001	50	0.061162385376640774	0.1598899999999999	100	1.598899999999999e-6
-0.01	1.9000000000000001	80	0.03839370900464755	0.059689999999999965	100	5.968999999999996e-7
-0.01	1.9000000000000001	100	0.030630353994993014	0.03443999999999998	100	3.443999999999998e-7
-0.01	1.9000000000000001	200	0.013108659293949488	0.016161	100	1.6160999999999998e-7
-0.01	1.9000000000000001	500	0.0023120529355219023	0.0020006666666666675	100	2.0006666666666676e-8
-0.01	1.9000000000000001	800	7.833837651220458e-4	2.0366666666666675e-4	100	2.0366666666666677e-9
-0.01	1.9000000000000001	1000	5.499999999999992e-5	5.499999999999995e-6	100	5.4999999999999946e-11
-0.01	10.0	2	4.787513624739956	121.0596	100	0.001210596
-0.01	10.0	3	3.382104867288024	62.857	100	6.285700000000001e-4
-0.01	10.0	4	1.9063478330582955	26.8634	100	2.68634e-4
-0.01	10.0	5	1.4997065672586714	19.1521	100	1.91521e-4
-0.01	10.0	6	1.0106356835420394	11.3056	100	1.1305600000000001e-4
-0.01	10.0	7	0.8278887350216558	8.5832	100	8.5832e-5
-0.01	10.0	8	0.6660851630568304	5.8545	100	5.8544999999999996e-5
-0.01	10.0	9	0.5810104051642199	4.5792	100	4.5792000000000005e-5
-0.01	10.0	10	0.47782414033921417	3.3915	100	3.3915e-5
-0.01	10.0	20	0.21304243305695772	1.20315	100	1.20315e-5
-0.01	10.0	50	0.03309654211375811	0.07637333333333328	100	7.637333333333328e-7
-0.01	10.0	80	0.005660329195314238	0.002213333333333334	100	2.213333333333334e-8
-0.01	10.0	100	8.57233039988825e-5	1.4999999999999985e-5	100	1.4999999999999984e-10
-0.01	10.0	200	0	0	100	0
-0.01	10.0	500	0	0	100	0
-0.01	10.0	800	0	0	100	0
-0.01	10.0	1000	0	0	100	0
-0.01	100.0	2	5.666561220944063	158.4797	100	0.0015847970000000002
-0.01	100.0	3	3.7869940572832945	81.4355	100	8.14355e-4
-0.01	100.0	4	1.9961338288366997	35.7518	100	3.5751800000000003e-4
-0.01	100.0	5	1.567499404733024	25.1896	100	2.51896e-4
-0.01	100.0	6	1.043789110438841	13.7525	100	1.37525e-4
-0.01	100.0	7	0.9246096637516993	9.822	100	9.821999999999999e-5
-0.01	100.0	8	0.6405385597016361	5.9125	100	5.9124999999999994e-5
-0.01	100.0	9	0.5704901667014344	4.1634	100	4.1634e-5
-0.01	100.0	10	0.4379784944676641	2.6697	100	2.6697000000000002e-5
-0.01	100.0	20	0.13586450618319726	0.58526	100	5.8526000000000005e-6
-0.01	100.0	50	0.0063455880021597525	0.006280000000000002	100	6.280000000000002e-8
-0.01	100.0	80	0	0	100	0
-0.01	100.0	100	0	0	100	0
-0.01	100.0	200	0	0	100	0
-0.01	100.0	500	0	0	100	0
-0.01	100.0	800	0	0	100	0
-0.01	100.0	1000	0	0	100	0
-0.01	15.0	2	5.270361506969082	148.0187	100	0.0014801869999999998
-0.01	15.0	3	3.549310867811333	76.1762	100	7.617619999999999e-4
-0.01	15.0	4	1.9192799865227235	32.8013	100	3.2801299999999994e-4
-0.01	15.0	5	1.6211519660320854	23.1442	100	2.3144200000000002e-4
-0.01	15.0	6	0.9640920520616715	12.9925	100	1.29925e-4
-0.01	15.0	7	0.8187437038080062	9.4696	100	9.4696e-5
-0.01	15.0	8	0.6033115683333515	5.997	100	5.9970000000000004e-05
-0.01	15.0	9	0.5239709587911965	4.4017	100	4.4016999999999995e-5
-0.01	15.0	10	0.4093918130173791	3.0006	100	3.0005999999999997e-5
-0.01	15.0	20	0.15778435962228374	0.80043	100	8.0043e-6
-0.01	15.0	50	0.015485701743015232	0.023000000000000003	100	2.3000000000000002e-7
-0.01	15.0	80	8.095945417985423e-5	1.3333333333333347e-5	100	1.3333333333333347e-10
-0.01	15.0	100	0	0	100	0
-0.01	15.0	200	0	0	100	0
-0.01	15.0	500	0	0	100	0
-0.01	15.0	800	0	0	100	0
-0.01	15.0	1000	0	0	100	0
-0.01	20.0	2	5.535189907594076	154.8614	100	0.001548614
-0.01	20.0	3	3.6586638506040945	79.6348	100	7.96348e-4
-0.01	20.0	4	1.9065259404519423	34.6655	100	3.46655e-4
-0.01	20.0	5	1.5451792089847662	24.451	100	2.4451000000000003e-4
-0.01	20.0	6	1.072857465562943	13.4997	100	1.34997e-4
-0.01	20.0	7	0.8624499458466615	9.7277	100	9.727700000000001e-5
-0.01	20.0	8	0.6305064823159428	5.9336	100	5.9336e-5
-0.01	20.0	9	0.5422085028898574	4.2428	100	4.2428e-5
-0.01	20.0	10	0.40737638020817457	2.7798	100	2.7797999999999997e-5
-0.01	20.0	20	0.13230280962376967	0.66387	100	6.6387e-6
-0.01	20.0	50	0.010354187168445045	0.012063333333333337	100	1.2063333333333336e-7
-0.01	20.0	80	0	0	100	0
-0.01	20.0	100	0	0	100	0
-0.01	20.0	200	0	0	100	0
-0.01	20.0	500	0	0	100	0
-0.01	20.0	800	0	0	100	0
-0.01	20.0	1000	0	0	100	0
-0.01	25.0	2	5.3873586217358795	156.8329	100	0.001568329
-0.01	25.0	3	3.7874038121599383	80.5392	100	8.053919999999999e-4
-0.01	25.0	4	1.9896320252648716	35.2526	100	3.52526e-4
-0.01	25.0	5	1.655143959071997	24.8657	100	2.48657e-4
-0.01	25.0	6	1.0002218137831613	13.7426	100	1.37426e-4
-0.01	25.0	7	0.8853228367395283	9.7812	100	9.7812e-5
-0.01	25.0	8	0.6457593134512974	5.9264	100	5.9264e-5
-0.01	25.0	9	0.5483022096721052	4.2348	100	4.2347999999999995e-5
-0.01	25.0	10	0.41636473909253646	2.73	100	2.73e-5
-0.01	25.0	20	0.12779150119541513	0.61733	100	6.173300000000001e-6
-0.01	25.0	50	0.007881287417549544	0.008863333333333336	100	8.863333333333335e-8
-0.01	25.0	80	0	0	100	0
-0.01	25.0	100	0	0	100	0
-0.01	25.0	200	0	0	100	0
-0.01	25.0	500	0	0	100	0
-0.01	25.0	800	0	0	100	0
-0.01	25.0	1000	0	0	100	0
-0.01	30.0	2	5.571981040632828	157.7999	100	0.001577999
-0.01	30.0	3	3.778269171101093	81.1315	100	8.113150000000001e-4
-0.01	30.0	4	1.9944381857474742	35.5296	100	3.55296e-4
-0.01	30.0	5	1.524212911636691	25.0265	100	2.50265e-4
-0.01	30.0	6	1.0071246198956711	13.717	100	1.3717000000000002e-4
-0.01	30.0	7	0.901725976876422	9.8044	100	9.804399999999998e-5
-0.01	30.0	8	0.6771350446453561	5.9635	100	5.963500000000001e-5
-0.01	30.0	9	0.5611393442241985	4.2129	100	4.212900000000001e-5
-0.01	30.0	10	0.4294805412978979	2.665	100	2.665e-5
-0.01	30.0	20	0.1290938782202293	0.60323	100	6.032300000000001e-6
-0.01	30.0	50	0.007049238403196153	0.007693333333333336	100	7.693333333333336e-8
-0.01	30.0	80	0	0	100	0
-0.01	30.0	100	0	0	100	0
-0.01	30.0	200	0	0	100	0
-0.01	30.0	500	0	0	100	0
-0.01	30.0	800	0	0	100	0
-0.01	30.0	1000	0	0	100	0
-0.01	35.0	2	5.656975023291284	157.8625	100	0.0015786250000000002
-0.01	35.0	3	3.7754057912877244	81.172	100	8.1172e-4
-0.01	35.0	4	1.9384334271558445	35.5303	100	3.55303e-4
-0.01	35.0	5	1.6182758595418019	25.1579	100	2.51579e-4
-0.01	35.0	6	1.0632144134128778	13.7844	100	1.37844e-4
-0.01	35.0	7	0.9134086398947315	9.8691	100	9.8691e-5
-0.01	35.0	8	0.6379586763476713	5.9008	100	5.9008e-5
-0.01	35.0	9	0.5743315745941169	4.2191	100	4.2191e-5
-0.01	35.0	10	0.4235286473799796	2.6985	100	2.6985e-5
-0.01	35.0	20	0.1295079464041423	0.59343	100	5.9343e-6
-0.01	35.0	50	0.006552623038666938	0.007083333333333336	100	7.083333333333337e-8
-0.01	35.0	80	0	0	100	0
-0.01	35.0	100	0	0	100	0
-0.01	35.0	200	0	0	100	0
-0.01	35.0	500	0	0	100	0
-0.01	35.0	800	0	0	100	0
-0.01	35.0	1000	0	0	100	0
-0.01	40.0	2	5.730335787048018	158.0115	100	0.0015801150000000002
-0.01	40.0	3	3.896466686161148	81.4017	100	8.14017e-4
-0.01	40.0	4	1.9567784568757214	35.6517	100	3.56517e-4
-0.01	40.0	5	1.652551926169604	25.1271	100	2.5127099999999996e-4
-0.01	40.0	6	1.0208371440868886	13.8369	100	1.38369e-4
-0.01	40.0	7	0.8887706809027418	9.8209	100	9.820900000000001e-5
-0.01	40.0	8	0.6519064427515733	5.9559	100	5.9559e-5
-0.01	40.0	9	0.5773405678740507	4.2003	100	4.2003000000000004e-5
-0.01	40.0	10	0.4311773288206245	2.7095	100	2.7094999999999997e-5
-0.01	40.0	20	0.13014020838458742	0.5874699999999999	100	5.874699999999999e-6
-0.01	40.0	50	0.006577651513939667	0.006793333333333335	100	6.793333333333335e-8
-0.01	40.0	80	0	0	100	0
-0.01	40.0	100	0	0	100	0
-0.01	40.0	200	0	0	100	0
-0.01	40.0	500	0	0	100	0
-0.01	40.0	800	0	0	100	0
-0.01	40.0	1000	0	0	100	0
-0.01	45.0	2	5.435250808705643	158.4296	100	0.001584296
-0.01	45.0	3	3.795897172400003	81.3701	100	8.13701e-4
-0.01	45.0	4	1.952272364153727	35.7473	100	3.57473e-4
-0.01	45.0	5	1.589098248197462	25.0997	100	2.50997e-4
-0.01	45.0	6	1.0161974823981426	13.8165	100	1.38165e-4
