s	width	allele counts	se_f	f	n	f_per_kb
-0.005	1	1000	9.847319278346643e-4	2.0000000000000004e-4	100	2.0000000000000005e-9
-0.005	1.1	2	1.6727162933324342	2.5	100	2.4999999999999998e-5
-0.005	1.1	3	1.4668044012461758	1.7	100	1.7e-5
-0.005	1.1	4	1.045384275196582	1.09	100	1.09e-5
-0.005	1.1	5	0.8572919543244854	0.8200000000000001	100	8.200000000000001e-6
-0.005	1.1	6	0.9360890055238478	0.6499999999999999	100	6.5e-6
-0.005	1.1	7	0.7314024165597868	0.48	100	4.8e-6
-0.005	1.1	8	0.6999999999999996	0.43000000000000005	100	4.3e-6
-0.005	1.1	9	0.7009373233842886	0.4399999999999999	100	4.3999999999999985e-6
-0.005	1.1	10	0.5860327153276881	0.4	100	4.000000000000001e-6
-0.005	1.1	20	0.16422145678530214	0.251	100	2.5099999999999997e-6
-0.005	1.1	50	0.05029542354558346	0.08966666666666666	100	8.966666666666665e-7
-0.005	1.1	80	0.03557291243018247	0.03833333333333334	100	3.8333333333333335e-7
-0.005	1.1	100	0.0357601437187811	0.022	100	2.1999999999999998e-7
-0.005	1.1	200	0.012695342341651015	0.0138	100	1.38e-7
-0.005	1.1	500	0.003313747171142307	0.0034666666666666665	100	3.4666666666666666e-8
-0.005	1.1	800	0.0016412198797244354	6.666666666666666e-4	100	6.666666666666666e-9
-0.005	1.1	1000	9.847319278346641e-4	2.000000000000001e-4	100	2.000000000000001e-9
-0.005	1.2000000000000002	2	1.45570976128173	2.8899999999999997	100	2.8899999999999998e-5
-0.005	1.2000000000000002	3	1.4190621458334287	1.92	100	1.92e-5
-0.005	1.2000000000000002	4	1.1492641475344467	1.1800000000000002	100	1.1800000000000002e-5
-0.005	1.2000000000000002	5	0.9373829893308651	1.0100000000000002	100	1.0100000000000003e-5
-0.005	1.2000000000000002	6	0.7571210756756961	0.6500000000000001	100	6.500000000000001e-6
-0.005	1.2000000000000002	7	0.9360890055238478	0.75	100	7.499999999999999e-6
-0.005	1.2000000000000002	8	0.713222874483754	0.42000000000000004	100	4.2000000000000004e-6
-0.005	1.2000000000000002	9	0.7717224601860155	0.4799999999999999	100	4.799999999999999e-6
-0.005	1.2000000000000002	10	0.6428314889862843	0.47000000000000014	100	4.700000000000002e-6
-0.005	1.2000000000000002	20	0.17014254273545118	0.271	100	2.7100000000000003e-6
-0.005	1.2000000000000002	50	0.058049091032478455	0.108	100	1.08e-6
-0.005	1.2000000000000002	80	0.03859920970562725	0.041666666666666664	100	4.166666666666666e-7
-0.005	1.2000000000000002	100	0.03291786534066053	0.026500000000000003	100	2.65e-7
-0.005	1.2000000000000002	200	0.012663077641455705	0.0135	100	1.35e-7
-0.005	1.2000000000000002	500	0.003398520837552307	0.0034333333333333334	100	3.433333333333333e-8
-0.005	1.2000000000000002	800	0.001126658896632103	4.3333333333333337e-4	100	4.333333333333334e-9
-0.005	1.2000000000000002	1000	8.57233039988827e-4	1.4999999999999988e-4	100	1.499999999999999e-9
-0.005	1.3	2	2.0375267241229382	3.7	100	3.7e-5
-0.005	1.3	3	1.601009782366217	2.32	100	2.3199999999999998e-5
-0.005	1.3	4	1.1238462096880966	1.3599999999999999	100	1.3599999999999999e-5
-0.005	1.3	5	1.0088497300281027	1.1800000000000002	100	1.1800000000000002e-5
-0.005	1.3	6	0.9814439990301653	0.92	100	9.2e-6
-0.005	1.3	7	0.7961396760860396	0.65	100	6.5000000000000004e-6
-0.005	1.3	8	0.7638287395970017	0.6799999999999999	100	6.799999999999999e-6
-0.005	1.3	9	0.6428314889862843	0.5299999999999999	100	5.299999999999999e-6
-0.005	1.3	10	0.5685352436149612	0.4	100	4.000000000000001e-6
-0.005	1.3	20	0.19591793788175293	0.32	100	3.2000000000000003e-6
-0.005	1.3	50	0.05602929328439161	0.109	100	1.09e-6
-0.005	1.3	80	0.039859461303978015	0.046	100	4.6e-7
-0.005	1.3	100	0.03553345272593505	0.02	100	2.0000000000000002e-7
-0.005	1.3	200	0.012890760922913629	0.0157	100	1.5699999999999996e-7
-0.005	1.3	500	0.003067515619572091	0.0031999999999999997	100	3.2e-8
-0.005	1.3	800	0.001126658896632103	4.3333333333333337e-4	100	4.333333333333334e-9
-0.005	1.3	1000	0.00109521456778795	2.4999999999999984e-4	100	2.4999999999999984e-9
-0.005	1.4	2	2.235254713978619	4.4399999999999995	100	4.4399999999999995e-5
-0.005	1.4	3	1.7263261627519944	2.6399999999999997	100	2.6399999999999998e-5
-0.005	1.4	4	1.1976407785072425	1.6	100	1.6000000000000003e-5
-0.005	1.4	5	1.2313661625457422	1.33	100	1.33e-5
-0.005	1.4	6	0.9031370691409837	0.95	100	9.499999999999999e-6
-0.005	1.4	7	1.035676717236737	0.9099999999999999	100	9.1e-6
-0.005	1.4	8	0.8117819282232756	0.7399999999999998	100	7.399999999999998e-6
-0.005	1.4	9	0.7533762390570586	0.5900000000000001	100	5.900000000000001e-6
-0.005	1.4	10	0.8323630715188433	0.71	100	7.1e-6
-0.005	1.4	20	0.18385325725159238	0.356	100	3.56e-6
-0.005	1.4	50	0.05969996061488342	0.11266666666666666	100	1.1266666666666667e-6
-0.005	1.4	80	0.043177653529456246	0.04433333333333333	100	4.433333333333333e-7
-0.005	1.4	100	0.04135031420495475	0.0365	100	3.65e-7
-0.005	1.4	200	0.012831463854387961	0.015000000000000001	100	1.5e-7
-0.005	1.4	500	0.0030000000000000005	0.003033333333333333	100	3.0333333333333334e-8
-0.005	1.4	800	0.001088662107903634	3.999999999999999e-4	100	3.9999999999999994e-9
-0.005	1.4	1000	9.84731927834664e-4	2.000000000000001e-4	100	2.000000000000001e-9
-0.005	1.5	2	2.2343507406679084	4.76	100	4.76e-5
-0.005	1.5	3	1.949125678115936	3.33	100	3.33e-5
-0.005	1.5	4	1.328590047814417	1.75	100	1.7500000000000002e-5
-0.005	1.5	5	1.2511005256383372	1.5200000000000002	100	1.5200000000000004e-5
-0.005	1.5	6	1.146624382588943	1.2799999999999998	100	1.28e-5
-0.005	1.5	7	0.9000000000000001	0.9099999999999999	100	9.1e-6
-0.005	1.5	8	0.8721852272923861	0.8699999999999999	100	8.699999999999998e-6
-0.005	1.5	9	0.9304609480024272	0.77	100	7.699999999999999e-6
-0.005	1.5	10	0.6887259501016603	0.5200000000000001	100	5.200000000000001e-6
-0.005	1.5	20	0.20533048010611096	0.381	100	3.81e-6
-0.005	1.5	50	0.06373697353761887	0.13266666666666665	100	1.3266666666666665e-6
-0.005	1.5	80	0.04041868421497703	0.046	100	4.6e-7
-0.005	1.5	100	0.04068851871911233	0.031000000000000003	100	3.1e-7
-0.005	1.5	200	0.012981727640235433	0.0154	100	1.54e-7
-0.005	1.5	500	0.00312478955520364	0.003	100	3e-8
-0.005	1.5	800	9.08866414480968e-4	2.6666666666666657e-4	100	2.6666666666666657e-9
-0.005	1.5	1000	8.572330399888268e-4	1.5000000000000004e-4	100	1.5000000000000004e-9
-0.005	1.6	2	2.7203683648366512	5.5600000000000005	100	5.560000000000001e-5
-0.005	1.6	3	1.908619470410036	3.5599999999999996	100	3.559999999999999e-5
-0.005	1.6	4	1.5751863766590042	2.0599999999999996	100	2.0599999999999996e-5
-0.005	1.6	5	1.352737590924045	1.7799999999999998	100	1.7799999999999996e-5
-0.005	1.6	6	1.1520293907586379	1.3099999999999998	100	1.3099999999999998e-5
-0.005	1.6	7	1.0413666234542205	1.08	100	1.08e-5
-0.005	1.6	8	1.0480862791225007	0.9499999999999998	100	9.499999999999999e-6
-0.005	1.6	9	0.8453676505795948	0.85	100	8.5e-6
-0.005	1.6	10	0.8087276451565163	0.65	100	6.5000000000000004e-6
-0.005	1.6	20	0.19687200374503708	0.427	100	4.27e-6
-0.005	1.6	50	0.0656693072329678	0.14133333333333334	100	1.4133333333333335e-6
-0.005	1.6	80	0.042110431486213816	0.04666666666666667	100	4.666666666666667e-7
-0.005	1.6	100	0.05177652055524858	0.036	100	3.6e-7
-0.005	1.6	200	0.013142190522023785	0.0149	100	1.49e-7
-0.005	1.6	500	0.002817892168598652	0.002833333333333333	100	2.8333333333333332e-8
-0.005	1.6	800	0.0010249414863810755	2.6666666666666657e-4	100	2.6666666666666657e-9
-0.005	1.6	1000	4.999999999999991e-4	4.9999999999999996e-5	100	5e-10
-0.005	1.7000000000000002	2	2.398737041432303	5.9399999999999995	100	5.9399999999999994e-5
-0.005	1.7000000000000002	3	2.2851297953985417	4.52	100	4.5199999999999994e-5
-0.005	1.7000000000000002	4	1.7362446413295138	2.34	100	2.3399999999999996e-5
-0.005	1.7000000000000002	5	1.2822013898137854	1.8199999999999998	100	1.82e-5
-0.005	1.7000000000000002	6	1.2095578956917703	1.46	100	1.46e-5
-0.005	1.7000000000000002	7	1.0152374454811393	1.1400000000000001	100	1.1400000000000001e-5
-0.005	1.7000000000000002	8	1.0018165319240664	1.08	100	1.08e-5
-0.005	1.7000000000000002	9	1.0078479923865382	0.8800000000000001	100	8.8e-6
-0.005	1.7000000000000002	10	0.7895146188218006	0.7299999999999999	100	7.299999999999999e-6
-0.005	1.7000000000000002	20	0.23262012211354638	0.477	100	4.77e-6
-0.005	1.7000000000000002	50	0.0698274287741081	0.14466666666666667	100	1.4466666666666667e-6
-0.005	1.7000000000000002	80	0.042986177404038255	0.048	100	4.8e-7
-0.005	1.7000000000000002	100	0.04075053448245876	0.034	100	3.4000000000000003e-7
-0.005	1.7000000000000002	200	0.014494861506789572	0.016	100	1.6e-7
-0.005	1.7000000000000002	500	0.0029910078478880575	0.0025666666666666667	100	2.5666666666666668e-8
-0.005	1.7000000000000002	800	9.772955652070105e-4	2.3333333333333325e-4	100	2.3333333333333327e-9
-0.005	1.7000000000000002	1000	4.999999999999991e-4	4.9999999999999996e-5	100	5e-10
-0.005	1.8	2	2.586757261768705	7.34	100	7.34e-5
-0.005	1.8	3	1.9745860069872616	4.4	100	4.4000000000000006e-5
-0.005	1.8	4	1.6341061869728755	2.58	100	2.58e-5
-0.005	1.8	5	1.3816985594155153	2.1	100	2.1e-5
-0.005	1.8	6	1.2903683602175413	1.46	100	1.46e-5
-0.005	1.8	7	1.1583687589961078	1.4599999999999997	100	1.4599999999999997e-5
-0.005	1.8	8	1.1108282468227906	1.28	100	1.2800000000000001e-5
-0.005	1.8	9	1.0915654591068509	0.9799999999999999	100	9.799999999999998e-6
-0.005	1.8	10	0.9885710532241607	0.8500000000000001	100	8.500000000000002e-6
-0.005	1.8	20	0.23028309323591908	0.51	100	5.1e-6
-0.005	1.8	50	0.07231928209967171	0.15333333333333332	100	1.5333333333333332e-6
-0.005	1.8	80	0.044910435872752126	0.057666666666666665	100	5.766666666666666e-7
-0.005	1.8	100	0.04000946857629548	0.0345	100	3.4500000000000003e-7
-0.005	1.8	200	0.014354811251305466	0.016	100	1.6e-7
-0.005	1.8	500	0.002782823699789073	0.002333333333333333	100	2.333333333333333e-8
-0.005	1.8	800	7.95610855253141e-4	2e-4	100	2e-9
-0.005	1.8	1000	0	0	100	0
-0.005	1.9	2	3.1656457684512236	8.17	100	8.17e-5
-0.005	1.9	3	2.06155281280883	4.950000000000001	100	4.950000000000001e-5
-0.005	1.9	4	1.7974167771296314	3.04	100	3.04e-5
-0.005	1.9	5	1.4576860035166987	2.42	100	2.42e-5
-0.005	1.9	6	1.5261690336237068	1.79	100	1.79e-5
-0.005	1.9	7	1.210058851561536	1.48	100	1.48e-5
-0.005	1.9	8	1.0852081678999508	1.21	100	1.21e-5
-0.005	1.9	9	1.0514059850764335	1.16	100	1.1599999999999999e-5
-0.005	1.9	10	0.972552613414095	0.9400000000000002	100	9.400000000000001e-6
-0.005	1.9	20	0.21858128414340008	0.53	100	5.3e-6
-0.005	1.9	50	0.0711111111111111	0.16266666666666665	100	1.6266666666666666e-6
-0.005	1.9	80	0.04962711687693933	0.06133333333333333	100	6.133333333333333e-7
-0.005	1.9	100	0.042268382528979784	0.0325	100	3.25e-7
-0.005	1.9	200	0.014609738000540749	0.016300000000000002	100	1.6300000000000004e-7
-0.005	1.9	500	0.0025070047769678483	0.002	100	2e-8
-0.005	1.9	800	7.95610855253141e-4	2e-4	100	2e-9
-0.005	1.9	1000	0	0	100	0
-0.005	10	2	11.66971388776187	118.86	100	0.0011886
-0.005	10	3	7.637037608545832	64.67	100	6.466999999999999e-4
-0.005	10	4	5.119935289995116	26.22	100	2.6220000000000003e-4
-0.005	10	5	4.4136953984962615	19.29	100	1.929e-4
-0.005	10	6	3.6895155850768875	11.06	100	1.106e-4
-0.005	10	7	2.5600662870205904	8.54	100	8.54e-5
-0.005	10	8	2.4605164933691075	5.92	100	5.92e-5
-0.005	10	9	2.1652909385310886	4.720000000000001	100	4.720000000000001e-5
-0.005	10	10	1.8291688237717665	3.26	100	3.26e-5
-0.005	10	20	0.36572744722889705	1.209	100	1.2090000000000001e-5
-0.005	10	50	0.04786226966477377	0.07766666666666666	100	7.766666666666666e-7
-0.005	10	80	0.007956108552531387	0.0019999999999999983	100	1.9999999999999984e-8
-0.005	10	100	0	0	100	0
-0.005	10	200	0	0	100	0
-0.005	10	500	0	0	100	0
-0.005	10	800	0	0	100	0
-0.005	10	1000	0	0	100	0
-0.005	100	2	13.823106844276465	158.65	100	0.0015865
-0.005	100	3	8.15676579796357	81.55	100	8.154999999999999e-4
-0.005	100	4	6.090031596673769	35.68	100	3.568e-4
-0.005	100	5	4.758872627720634	25.14	100	2.514e-4
-0.005	100	6	3.400831746155133	13.3	100	1.33e-4
-0.005	100	7	3.3052758560895468	9.62	100	9.62e-5
-0.005	100	8	2.349704473143614	5.790000000000001	100	5.790000000000001e-5
-0.005	100	9	2.0777561712267163	4.3100000000000005	100	4.3100000000000004e-5
-0.005	100	10	1.539874060178987	2.45	100	2.4500000000000003e-5
-0.005	100	20	0.29436457845757374	0.604	100	6.04e-6
-0.005	100	50	0.015410579833974578	0.007333333333333333	100	7.333333333333333e-8
-0.005	100	80	0	0	100	0
-0.005	100	100	0	0	100	0
-0.005	100	200	0	0	100	0
-0.005	100	500	0	0	100	0
-0.005	100	800	0	0	100	0
-0.005	100	1000	0	0	100	0
-0.005	15	2	12.430184831670644	148.34	100	0.0014834000000000002
-0.005	15	3	9.438819477631359	75.86	100	7.586e-4
-0.005	15	4	6.127236759178668	33.18	100	3.318e-4
-0.005	15	5	4.580095274912163	22.75	100	2.275e-4
-0.005	15	6	3.6534748921921976	13.16	100	1.316e-4
-0.005	15	7	3.3820082492477446	9.58	100	9.58e-5
-0.005	15	8	2.501131057273202	5.87	100	5.8700000000000004e-5
-0.005	15	9	1.8963015572317596	4.400000000000001	100	4.400000000000001e-5
-0.005	15	10	1.6750094225575458	2.68	100	2.68e-5
-0.005	15	20	0.27983400563024996	0.826	100	8.259999999999999e-6
-0.005	15	50	0.026851213274654607	0.025333333333333333	100	2.533333333333333e-7
-0.005	15	80	0	0	100	0
-0.005	15	100	0	0	100	0
-0.005	15	200	0	0	100	0
-0.005	15	500	0	0	100	0
-0.005	15	800	0	0	100	0
-0.005	15	1000	0	0	100	0
-0.005	20	2	12.35715962263958	153.74	100	0.0015374000000000002
-0.005	20	3	8.79827806844595	80.38	100	8.037999999999999e-4
-0.005	20	4	5.749615709600148	33.35	100	3.3350000000000003e-4
-0.005	20	5	4.689069602530307	24.85	100	2.485e-4
-0.005	20	6	3.1829723736333517	13.9	100	1.3900000000000002e-4
-0.005	20	7	3.175839982738362	10.07	100	1.0070000000000001e-4
-0.005	20	8	2.6288800088650106	5.91	100	5.91e-5
-0.005	20	9	2.200183647064054	4.26	100	4.26e-5
-0.005	20	10	1.760280051181022	2.82	100	2.8199999999999998e-5
-0.005	20	20	0.23341773365329033	0.631	100	6.31e-6
-0.005	20	50	0.02216912849294995	0.012999999999999996	100	1.2999999999999997e-7
-0.005	20	80	0	0	100	0
-0.005	20	100	0	0	100	0
-0.005	20	200	0	0	100	0
-0.005	20	500	0	0	100	0
-0.005	20	800	0	0	100	0
-0.005	20	1000	0	0	100	0
-0.005	25	2	12.469453585753978	157.74	100	0.0015774
-0.005	25	3	10.581840744187822	80.38	100	8.037999999999999e-4
-0.005	25	4	6.0437044630229595	35.33	100	3.5329999999999997e-4
-0.005	25	5	4.933046674718321	24.22	100	2.4219999999999998e-4
-0.005	25	6	3.3676266258166283	13.65	100	1.365e-4
-0.005	25	7	3.0876750758033746	10.04	100	1.0039999999999999e-4
-0.005	25	8	2.2851960992705225	6.01	100	6.0100000000000004e-5
-0.005	25	9	2.3215285803743524	4.38	100	4.38e-5
-0.005	25	10	1.6604733413011226	2.52	100	2.52e-5
-0.005	25	20	0.2510804933510649	0.617	100	6.17e-6
-0.005	25	50	0.012870763988845634	0.006	100	6e-8
-0.005	25	80	0	0	100	0
-0.005	25	100	0	0	100	0
-0.005	25	200	0	0	100	0
-0.005	25	500	0	0	100	0
-0.005	25	800	0	0	100	0
-0.005	25	1000	0	0	100	0
-0.005	30	2	11.785434427566287	159.05	100	0.0015905000000000001
-0.005	30	3	10.264831595148928	80.13	100	8.012999999999999e-4
-0.005	30	4	6.218991766022735	33.97	100	3.397e-4
-0.005	30	5	5.557222982095219	25.31	100	2.531e-4
-0.005	30	6	3.5083018425132435	13.57	100	1.357e-4
-0.005	30	7	3.051146497547267	10.059999999999999	100	1.0059999999999999e-4
-0.005	30	8	2.24596158345227	5.8100000000000005	100	5.81e-5
-0.005	30	9	2.1949436844205765	4.48	100	4.4800000000000005e-5
-0.005	30	10	1.885912687975418	2.67	100	2.6700000000000002e-5
-0.005	30	20	0.24818329817888535	0.589	100	5.8899999999999995e-6
-0.005	30	50	0.01680414678125657	0.007333333333333334	100	7.333333333333334e-8
-0.005	30	80	0	0	100	0
-0.005	30	100	0	0	100	0
-0.005	30	200	0	0	100	0
-0.005	30	500	0	0	100	0
-0.005	30	800	0	0	100	0
-0.005	30	1000	0	0	100	0
-0.005	35	2	12.258738379893204	155.31	100	0.0015531
-0.005	35	3	8.69386757049665	80.75	100	8.075e-4
-0.005	35	4	6.422466878706405	35.38	100	3.538e-4
-0.005	35	5	5.186725480697934	24.369999999999997	100	2.437e-4
-0.005	35	6	3.8436094147732205	14.12	100	1.412e-4
-0.005	35	7	2.751748755268405	10.06	100	1.006e-4
-0.005	35	8	2.463695999874574	5.529999999999999	100	5.529999999999999e-5
-0.005	35	9	2.037130086641251	4.54	100	4.5400000000000006e-5
-0.005	35	10	1.6320960062868157	2.73	100	2.73e-5
-0.005	35	20	0.2297473359667929	0.612	100	6.12e-6
-0.005	35	50	0.01187287697366879	0.003999999999999999	100	3.9999999999999994e-8
-0.005	35	80	0	0	100	0
-0.005	35	100	0	0	100	0
-0.005	35	200	0	0	100	0
-0.005	35	500	0	0	100	0
-0.005	35	800	0	0	100	0
-0.005	35	1000	0	0	100	0
-0.005	40	2	13.439046833685033	161.91	100	0.0016190999999999998
-0.005	40	3	9.114374261671406	81.83	100	8.183e-4
-0.005	40	4	5.731456704852262	35.83	100	3.583e-4
-0.005	40	5	5.122183877680269	24.84	100	2.4839999999999997e-4
-0.005	40	6	3.729489363048366	13.5	100	1.35e-4
-0.005	40	7	2.854926629636227	9.97	100	9.970000000000001e-5
-0.005	40	8	2.3215285803743515	5.62	100	5.62e-5
-0.005	40	9	1.8084817003790943	4.11	100	4.11e-5
-0.005	40	10	1.5401692154179725	2.54	100	2.54e-5
-0.005	40	20	0.2328111039040237	0.579	100	5.79e-6
-0.005	40	50	0.01316390671324841	0.005333333333333335	100	5.333333333333335e-8
-0.005	40	80	0	0	100	0
-0.005	40	100	0	0	100	0
-0.005	40	200	0	0	100	0
-0.005	40	500	0	0	100	0
-0.005	40	800	0	0	100	0
-0.005	40	1000	0	0	100	0
-0.005	45	2	12.72355248658125	162.99	100	0.0016299
-0.005	45	3	9.093115388839374	81.39	100	8.139000000000001e-4
-0.005	45	4	5.737524894864676	35.7	100	3.5700000000000006e-4
-0.005	45	5	5.073788853838257	25.21	100	2.521e-4
-0.005	45	6	3.1308823424753993	13.66	100	1.3659999999999999e-4
-0.005	45	7	3.4476606034184454	9.95	100	9.949999999999999e-5
-0.005	45	8	2.2802401078603434	5.85	100	5.849999999999999e-5
-0.005	45	9	1.7552230857666158	3.7	100	3.7e-5
-0.005	45	10	1.6738934231064988	2.69	100	2.69e-5
-0.005	45	20	0.224724297976454	0.598	100	5.9799999999999995e-6
-0.005	45	50	0.01451033920634792	0.005999999999999999	100	5.999999999999998e-8
-0.005	45	80	0	0	100	0
-0.005	45	100	0	0	100	0
-0.005	45	200	0	0	100	0
-0.005	45	500	0	0	100	0
-0.005	45	800	0	0	100	0
-0.005	45	1000	0	0	100	0
-0.005	5	2	7.28124753435602	47.44	100	4.744e-4
-0.005	5	3	5.4769581618879215	27.77	100	2.7770000000000003e-4
-0.005	5	4	4.093293356827788	13.55	100	1.3550000000000001e-4
-0.005	5	5	3.082436396977906	9.56	100	9.56e-5
-0.005	5	6	2.742759062099198	6.35	100	6.35e-5
-0.005	5	7	2.3192431715731936	4.93	100	4.93e-5
-0.005	5	8	2.2575574536577476	4.12	100	4.12e-5
-0.005	5	9	1.662995957768857	3.11	100	3.1100000000000004e-5
-0.005	5	10	1.6556911340322902	2.81	100	2.81e-5
-0.005	5	20	0.3558969320781315	1.402	100	1.402e-5
-0.005	5	50	0.09801394802136078	0.2673333333333333	100	2.6733333333333333e-6
-0.005	5	80	0.03419098666349902	0.04266666666666667	100	4.2666666666666673e-7
-0.005	5	100	0.02016973430212164	0.008499999999999997	100	8.499999999999997e-8
-0.005	5	200	0.005096047190685829	0.0023	100	2.2999999999999998e-8
-0.005	5	500	0	0	100	0
-0.005	5	800	0	0	100	0
-0.005	5	1000	0	0	100	0
-0.005	50	2	11.178605106238084	158.22	100	0.0015822
-0.005	50	3	8.683549988572668	81.5	100	8.150000000000001e-4
-0.005	50	4	7.147903556465018	34.72	100	3.472e-4
-0.005	50	5	4.9397480817457815	25.73	100	2.573e-4
-0.005	50	6	3.784284355173125	13.68	100	1.3680000000000002e-4
-0.005	50	7	3.6738772077158126	9.76	100	9.76e-5
-0.005	50	8	2.4120070020167392	6.02	100	6.02e-5
-0.005	50	9	1.9662814209218955	4.18	100	4.18e-5
-0.005	50	10	1.4761059883656347	2.77	100	2.77e-5
-0.005	50	20	0.264575131106459	0.57	100	5.7e-6
-0.005	50	50	0.014510339206347915	0.006	100	6e-8
-0.005	50	80	0	0	100	0
-0.005	50	100	0	0	100	0
-0.005	50	200	0	0	100	0
-0.005	50	500	0	0	100	0
-0.005	50	800	0	0	100	0
-0.005	50	1000	0	0	100	0
-0.005	55	2	13.19832787082737	156.81	100	0.0015681
-0.005	55	3	9.781506979391201	82.83	100	8.283e-4
-0.005	55	4	6.13052471924984	35.45	100	3.545e-4
-0.005	55	5	5.387190193581266	25.22	100	2.522e-4
-0.005	55	6	3.9464086729761547	13.96	100	1.396e-4
-0.005	55	7	3.0234771607230875	9.3	100	9.300000000000001e-5
-0.005	55	8	2.465499314274264	5.89	100	5.8899999999999995e-5
-0.005	55	9	2.0932551616363377	4.11	100	4.11e-5
-0.005	55	10	1.3654835973183468	2.79	100	2.79e-5
-0.005	55	20	0.2560381915956203	0.61	100	6.1e-6
-0.005	55	50	0.013715073997974694	0.005999999999999998	100	5.999999999999998e-8
-0.005	55	80	0	0	100	0
-0.005	55	100	0	0	100	0
-0.005	55	200	0	0	100	0
-0.005	55	500	0	0	100	0
-0.005	55	800	0	0	100	0
-0.005	55	1000	0	0	100	0
-0.005	60	2	12.585048046925934	158.02	100	0.0015802000000000001
-0.005	60	3	9.829886401513837	82.86	100	8.286e-4
-0.005	60	4	5.460602697338621	35.6	100	3.5600000000000003e-4
-0.005	60	5	5.039029488087778	24.89	100	2.4890000000000003e-4
-0.005	60	6	3.818231120412811	13.629999999999999	100	1.363e-4
-0.005	60	7	3.1139309010582847	9.98	100	9.980000000000001e-5
-0.005	60	8	3.033749555193435	6.220000000000001	100	6.220000000000001e-5
-0.005	60	9	2.045344553720555	4.28	100	4.28e-5
-0.005	60	10	1.811160685942313	2.75	100	2.75e-5
-0.005	60	20	0.26831874607442086	0.585	100	5.849999999999999e-6
-0.005	60	50	0.011872876973668792	0.0039999999999999975	100	3.9999999999999974e-8
-0.005	60	80	0	0	100	0
-0.005	60	100	0	0	100	0
-0.005	60	200	0	0	100	0
-0.005	60	500	0	0	100	0
-0.005	60	800	0	0	100	0
-0.005	60	1000	0	0	100	0
-0.005	65	2	13.918736010184693	158.69	100	0.0015869
-0.005	65	3	7.860520197657263	81.01	100	8.101000000000001e-4
-0.005	65	4	5.544120554900725	35.51	100	3.551e-4
-0.005	65	5	5.430729995389963	25.89	100	2.589e-4
-0.005	65	6	3.500303017185972	13.48	100	1.3480000000000002e-4
-0.005	65	7	3.3229535359406093	9.22	100	9.22e-5
-0.005	65	8	2.33064780520764	6.32	100	6.319999999999999e-5
-0.005	65	9	2.188029878103758	3.98	100	3.98e-5
-0.005	65	10	1.727115888679533	2.3699999999999997	100	2.3699999999999997e-5
-0.005	65	20	0.24715553521185527	0.615	100	6.1499999999999996e-6
-0.005	65	50	0.014873201444615803	0.007666666666666669	100	7.666666666666669e-8
-0.005	65	80	0	0	100	0
-0.005	65	100	0	0	100	0
-0.005	65	200	0	0	100	0
-0.005	65	500	0	0	100	0
-0.005	65	800	0	0	100	0
-0.005	65	1000	0	0	100	0
-0.005	70	2	14.215722552046646	162.21	100	0.0016221
-0.005	70	3	9.543367256155376	80.57	100	8.057e-4
-0.005	70	4	5.975843628368055	34.92	100	3.4920000000000003e-4
-0.005	70	5	4.7341868628651795	25.46	100	2.546e-4
-0.005	70	6	4.200468949288805	13.55	100	1.3550000000000001e-4
-0.005	70	7	2.944932301874911	10.29	100	1.029e-4
-0.005	70	8	2.482748558360351	5.76	100	5.76e-5
-0.005	70	9	1.8483954275440246	3.7600000000000002	100	3.76e-5
-0.005	70	10	1.44306072028319	2.7199999999999998	100	2.7199999999999997e-5
-0.005	70	20	0.21944604269971618	0.595	100	5.95e-6
-0.005	70	50	0.015439683882250909	0.008666666666666666	100	8.666666666666666e-8
-0.005	70	80	0	0	100	0
-0.005	70	100	0	0	100	0
-0.005	70	200	0	0	100	0
-0.005	70	500	0	0	100	0
-0.005	70	800	0	0	100	0
-0.005	70	1000	0	0	100	0
-0.005	75	2	11.934992266609996	155.98	100	0.0015597999999999999
-0.005	75	3	9.600983745892337	81.27	100	8.127e-4
-0.005	75	4	5.640008596597789	35.22	100	3.522e-4
-0.005	75	5	5.433482057826939	25.55	100	2.5550000000000003e-4
-0.005	75	6	3.414171298655891	13.6	100	1.36e-4
-0.005	75	7	2.989459597798353	9.95	100	9.949999999999999e-5
-0.005	75	8	2.5701471875471587	6.02	100	6.02e-5
-0.005	75	9	2.1996326598738793	4.3	100	4.3e-5
-0.005	75	10	1.4959879003453862	2.62	100	2.62e-5
-0.005	75	20	0.25775056456844775	0.627	100	6.27e-6
-0.005	75	50	0.01872477727372524	0.00866666666666667	100	8.66666666666667e-8
-0.005	75	80	0	0	100	0
-0.005	75	100	0	0	100	0
-0.005	75	200	0	0	100	0
-0.005	75	500	0	0	100	0
-0.005	75	800	0	0	100	0
-0.005	75	1000	0	0	100	0
-0.005	80	2	11.496380633780692	161.57	100	0.0016156999999999999
-0.005	80	3	9.82421251374132	81.1	100	8.11e-4
-0.005	80	4	5.320970519813774	36.52	100	3.6520000000000004e-4
-0.005	80	5	5.118238333290433	25.16	100	2.516e-4
-0.005	80	6	3.1764760348537187	14.03	100	1.403e-4
-0.005	80	7	2.9331955890523838	9.32	100	9.32e-5
-0.005	80	8	2.351788487706557	5.619999999999999	100	5.619999999999999e-5
-0.005	80	9	2.151250517229172	4.28	100	4.28e-5
-0.005	80	10	1.63085774048412	2.6300000000000003	100	2.6300000000000002e-5
