sigma,m,n,p,q,tc,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
1.1497569953977371,0,1,[0.20572471 1.        ],[1.],"[1.0, 0.20572470921584854, 0.0, 0.0]",,,,,,,
1.1497569953977371,0,2,[0.10271684 0.20572471 1.        ],[1.],"[1.0, 0.20572470921584854, 0.10271684036168073, 0.0]",,,,,,,
1.1497569953977371,0,3,[0.04186244 0.10271684 0.20572471 1.        ],[1.],"[1.0, 0.20572470921584854, 0.10271684036168073, 0.041862443621087576]",,,,,,,
1.1497569953977371,1,0,[1.],[-0.20572471  1.        ],"[1.0, 0.20572470921584854, 0.042322655981945435, 0.008706816095128118]",(4.860864812066835+0j),(-4.860864812066835+0j),[1],,,0j,[]
1.1497569953977371,1,1,[-0.29356797  1.        ],[-0.49929267  1.        ],"[1.0, 0.2057247092158485, 0.10271684036168072, 0.05128576598359435]",(2.0028333084571366+0j),(-0.825232014580496+0j),[1],,,(0.5879677000098398+0j),[0.5879677]
1.1497569953977371,1,2,[ 0.01887334 -0.20182719  1.        ],[-0.4075519  1.       ],"[1.0, 0.20572470921584854, 0.10271684036168073, 0.041862443621087576]",(2.453675215221757+0j),(-1.517374844795288+0j),[1],,,(0.26796361313118366+0j),[-0.04630906  0.381591  ]
1.1497569953977371,2,0,[1.],[-0.06039418 -0.20572471  1.        ],"[1.0, 0.20572470921584854, 0.10271684036168073, 0.033555968134826884]",(2.7080206247973466+0j),(-1.8767990184186798+0j),[1],(-6.114386839172081+0j),(1.8767990184186798+0j),(0.21273093836160906+0j),[]
1.1497569953977371,2,1,[-0.13753767  1.        ],[-0.03209929 -0.34326238  1.        ],"[1.0, 0.20572470921584854, 0.10271684036168073, 0.04186244362108759]",(2.3824435629814005+0j),(-1.3549137269227607+0j),[1],(-13.07621322368405+0j),(5.639671570303966+0j),(0.3648228722671891+0j),[]
1.1497569953977371,3,0,[1.],[-0.00830648 -0.06039418 -0.20572471  1.        ],"[1.0, 0.20572470921584854, 0.10271684036168073, 0.041862443621087576]",(2.4672993078672243+0j),(-1.525682380639426-0j),[1],(-4.869017294494895+5.008602959168304j),(0.762841190319713-1.1173663664563063j),(0.14184796662273982+0j),[]
1.261856883066021,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
1.261856883066021,0,1,[0.20208785 1.        ],[1.],"[1.0, 0.2020878486815816, 0.0, 0.0]",,,,,,,
1.261856883066021,0,2,[0.09954273 0.20208785 1.        ],[1.],"[1.0, 0.2020878486815816, 0.09954273134711708, 0.0]",,,,,,,
1.261856883066021,0,3,[0.04006179 0.09954273 0.20208785 1.        ],[1.],"[1.0, 0.2020878486815816, 0.09954273134711708, 0.04006179240724147]",,,,,,,
1.261856883066021,1,0,[1.],[-0.20208785  1.        ],"[1.0, 0.2020878486815816, 0.04083949858474983, 0.00825316641022659]",(4.9483430425133745+0j),(-4.9483430425133745+0j),[1],,,0j,[]
1.261856883066021,1,1,[-0.29048373  1.        ],[-0.49257158  1.        ],"[1.0, 0.20208784868158164, 0.0995427313471171, 0.049031920665635824]",(2.030161780239662+0j),(-0.8329165578327494+0j),[1],,,(0.5897289733557968+0j),[0.58972897]
1.261856883066021,1,2,[ 0.01821081 -0.20037039  1.        ],[-0.40245824  1.        ],"[1.0, 0.2020878486815816, 0.09954273134711708, 0.04006179240724147]",(2.4847298477120554+0j),(-1.5270282938354653+0j),[1],,,(0.2730034720477536+0j),[-0.04524895  0.38543488]
1.261856883066021,2,0,[1.],[-0.05870323 -0.20208785  1.        ],"[1.0, 0.2020878486815816, 0.09954273134711708, 0.031979586449428464]",(2.7506004263593002+0j),(-1.9046671328380678+0j),[1],(-6.193133983235807+0j),(1.9046671328380678+0j),(0.21296105693776904+0j),[]
1.261856883066021,2,1,[-0.13767906  1.        ],[-0.03087997 -0.33976691  1.        ],"[1.0, 0.2020878486815816, 0.09954273134711708, 0.04006179240724147]",(2.4136990483955927+0j),(-1.3658631539683483+0j),[1],(-13.416525043610303+0j),(5.82438665189913+0j),(0.3679282502918191+0j),[]
1.261856883066021,3,0,[1.],[-0.00808221 -0.05870323 -0.20208785  1.        ],"[1.0, 0.2020878486815816, 0.09954273134711708, 0.04006179240724147]",(2.502472359430547+0j),(-1.543839979665577-0j),[1],(-4.882870480349453+5.059655975272771j),(0.7719199898327886-1.1267354534884748j),(0.1422673168322173+0j),[]
1.384886371393873,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
1.384886371393873,0,1,[0.19821479 1.        ],[1.],"[1.0, 0.19821478585210928, 0.0, 0.0]",,,,,,,
1.384886371393873,0,2,[0.09620503 0.19821479 1.        ],[1.],"[1.0, 0.19821478585210928, 0.09620503290074127, 0.0]",,,,,,,
1.384886371393873,0,3,[0.038192   0.09620503 0.19821479 1.        ],[1.],"[1.0, 0.19821478585210928, 0.09620503290074127, 0.03819199537381782]",,,,,,,
1.384886371393873,1,0,[1.],[-0.19821479  1.        ],"[1.0, 0.19821478585210928, 0.03928910133039754, 0.00778768080652657]",(5.04503231532946+0j),(-5.04503231532946+0j),[1],,,0j,[]
1.384886371393873,1,1,[-0.28714271  1.        ],[-0.4853575  1.       ],"[1.0, 0.19821478585210928, 0.09620503290074127, 0.04669383424472832]",(2.060336968613853+0j),(-0.8414194714548044+0j),[1],,,(0.591610748983021+0j),[0.59161075]
1.384886371393873,1,2,[ 0.01751665 -0.19877063  1.        ],[-0.39698542  1.        ],"[1.0, 0.19821478585210928, 0.09620503290074127, 0.03819199537381782]",(2.518984199675877+0j),(-1.5377088810313202+0j),[1],,,(0.2784039023437991+0j),[-0.04412417  0.38955199]
1.384886371393873,2,0,[1.],[-0.05691593 -0.19821479  1.        ],"[1.0, 0.19821478585210928, 0.09620503290074127, 0.030350839182104544]",(2.797634903856825+0j),(-1.935453480556295+0j),[1],(-6.280223704272593+0j),(1.935453480556295+0j),(0.213205951326787+0j),[]
1.384886371393873,2,1,[-0.13776733  1.        ],[-0.02960841 -0.33598212  1.        ],"[1.0, 0.19821478585210928, 0.09620503290074127, 0.03819199537381782]",(2.448169121455736+0j),(-1.377930152030519+0j),[1],(-13.79569280567619+0j),(6.030910169340898+0j),(0.37127317360827494+0j),[]
1.384886371393873,3,0,[1.],[-0.00784116 -0.05691593 -0.19821479  1.        ],"[1.0, 0.19821478585210928, 0.09620503290074127, 0.03819199537381782]",(2.5413172798632524+0j),(-1.5639194248891315-0j),[1],(-4.899965988157502+5.116037532719007j),(0.7819597124445659-1.1373614222465593j),(0.14271075042937875+0j),[]
1.5199110829529348,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
1.5199110829529348,0,1,[0.19410101 1.        ],[1.],"[1.0, 0.19410101371778465, 0.0, 0.0]",,,,,,,
1.5199110829529348,0,2,[0.09270845 0.19410101 1.        ],[1.],"[1.0, 0.19410101371778465, 0.09270844789687772, 0.0]",,,,,,,
1.5199110829529348,0,3,[0.0362598  0.09270845 0.19410101 1.        ],[1.],"[1.0, 0.19410101371778465, 0.09270844789687772, 0.03625980001570109]",,,,,,,
1.5199110829529348,1,0,[1.],[-0.19410101  1.        ],"[1.0, 0.19410101371778465, 0.03767520352627163, 0.007312795196473178]",(5.151956606748903+0j),(-5.151956606748903+0j),[1],,,0j,[]
1.5199110829529348,1,1,[-0.28352889  1.        ],[-0.4776299  1.       ],"[1.0, 0.19410101371778465, 0.09270844789687772, 0.0442803267578225]",(2.0936712685955956+0j),(-0.8508339094317088+0j),[1],,,(0.5936162843737948+0j),[0.59361628]
1.5199110829529348,1,2,[ 0.01679235 -0.19701545  1.        ],[-0.39111646  1.        ],"[1.0, 0.19410101371778465, 0.09270844789687772, 0.03625980001570109]",(2.5567832105178034+0j),(-1.549533706130324+0j),[1],,,(0.2841779353548187+0j),[-0.04293439  0.39395186]
1.5199110829529348,2,0,[1.],[-0.05503324 -0.19410101  1.        ],"[1.0, 0.19410101371778465, 0.09270844789687772, 0.0286768122374996]",(2.849615147104066+0j),(-1.9694803525500824+0j),[1],(-6.376592630217097+0j),(1.9694803525500824+0j),(0.2134658572714176+0j),[]
1.5199110829529348,2,1,[-0.13778922  1.        ],[-0.02828822 -0.33189023  1.        ],"[1.0, 0.19410101371778465, 0.09270844789687772, 0.03625980001570108]",(2.486199248282312+0j),(-1.391234410210776+0j),[1],(-14.218654157910613+0j),(6.262139431651818+0j),(0.37486946334592075+0j),[]
1.5199110829529348,3,0,[1.],[-0.00758299 -0.05503324 -0.19410101  1.        ],"[1.0, 0.19410101371778465, 0.09270844789687772, 0.03625980001570109]",(2.5842375341405064+0j),(-1.5861359166909448-0j),[1],(-4.920849682924291+5.178361880363646j),(0.7930679583454726-1.1494067687722715j),(0.1431782000786198+0j),[]
1.6681005372000592,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
1.6681005372000592,0,1,[0.18974391 1.        ],[1.],"[1.0, 0.1897439141597299, 0.0, 0.0]",,,,,,,
1.6681005372000592,0,2,[0.08906016 0.18974391 1.        ],[1.],"[1.0, 0.1897439141597299, 0.08906016350706127, 0.0]",,,,,,,
1.6681005372000592,0,3,[0.03427353 0.08906016 0.18974391 1.        ],[1.],"[1.0, 0.1897439141597299, 0.08906016350706127, 0.03427353007279382]",,,,,,,
1.6681005372000592,1,0,[1.],[-0.18974391  1.        ],"[1.0, 0.1897439141597299, 0.03600275296065495, 0.006831303267280475]",(5.270261259384486+0j),(-5.270261259384486+0j),[1],,,0j,[]
1.6681005372000592,1,1,[-0.27962642  1.        ],[-0.46937033  1.        ],"[1.0, 0.1897439141597299, 0.08906016350706127, 0.041802198289360805]",(2.1305138761022575+0j),(-0.8612645849732287+0j),[1],,,(0.5957479579767399+0j),[0.59574796]
1.6681005372000592,1,2,[ 0.01603993 -0.19509178  1.        ],[-0.3848357  1.       ],"[1.0, 0.1897439141597299, 0.08906016350706127, 0.03427353007279382]",(2.5985115428117758+0j),(-1.5626346103110453+0j),[1],,,(0.2903365931822246+0j),[-0.04167995  0.39864242]
1.6681005372000592,2,0,[1.],[-0.05305741 -0.18974391  1.        ],"[1.0, 0.1897439141597299, 0.08906016350706127, 0.02696594477179021]",(2.907090096257706+0j),(-2.0071081348234325+0j),[1],(-6.48329014457653+0j),(2.0071081348234325+0j),(0.21374087985228615+0j),[]
1.6681005372000592,2,1,[-0.13772978  1.        ],[-0.02692402 -0.32747369  1.        ],"[1.0, 0.1897439141597299, 0.08906016350706127, 0.03427353007279383]",(2.5281744805876203+0j),(-1.40590961885836+0j),[1],(-14.691055301451911+0j),(6.521407154900456+0j),(0.37872815668576487+0j),[]
1.6681005372000592,3,0,[1.],[-0.00730759 -0.05305741 -0.18974391  1.        ],"[1.0, 0.1897439141597299, 0.08906016350706127, 0.03427353007279382]",(2.631683964037962+0j),(-1.6107304445700652-0j),[1],(-4.946139020024097+5.2473226664505725j),(0.8053652222850323-1.1630531377488056j),(0.14366933594443923+0j),[]
1.8307382802953696,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
1.8307382802953696,0,1,[0.18514308 1.        ],[1.],"[1.0, 0.18514308425931497, 0.0, 0.0]",,,,,,,
1.8307382802953696,0,2,[0.08527006 0.18514308 1.        ],[1.],"[1.0, 0.18514308425931497, 0.08527006124661282, 0.0]",,,,,,,
1.8307382802953696,0,3,[0.0322431  0.08527006 0.18514308 1.        ],[1.],"[1.0, 0.18514308425931497, 0.08527006124661282, 0.03224310387431597]",,,,,,,
1.8307382802953696,1,0,[1.],[-0.18514308  1.        ],"[1.0, 0.18514308425931497, 0.0342779616490518, 0.006346327541827966]",(5.401227942164886+0j),(-5.401227942164886+0j),[1],,,0j,[]
1.8307382802953696,1,1,[-0.27541995  1.        ],[-0.46056304  1.        ],"[1.0, 0.18514308425931497, 0.08527006124661282, 0.039272238410035465]",(2.1712554389266305+0j),(-0.8728293328014772+0j),[1],,,(0.598007071322311+0j),[0.59800707]
1.8307382802953696,1,2,[ 0.01526205 -0.19298616  1.        ],[-0.37812924  1.        ],"[1.0, 0.18514308425931497, 0.08527006124661282, 0.03224310387431597]",(2.6445984102211937+0j),(-1.5771600674004629+0j),[1],,,(0.2968884154558849+0j),[-0.04036198  0.40362965]
1.8307382802953696,2,0,[1.],[-0.0509921  -0.18514308  1.        ],"[1.0, 0.18514308425931497, 0.08527006124661282, 0.025227996726529204]",(2.9706737313613534+0j),(-2.0487400762038113+0j),[1],(-6.60149273509915+0j),(2.0487400762038113+0j),(0.2140309702492432+0j),[]
1.8307382802953696,2,1,[-0.13757243  1.        ],[-0.02552152 -0.32271552  1.        ],"[1.0, 0.18514308425931497, 0.08527006124661282, 0.032243103874315976]",(2.5745242623591476+0j),(-1.4221052355159947+0j),[1],(-15.219365798653588+0j),(6.812554451043513+0j),(0.3828591964817264+0j),[]
1.8307382802953696,3,0,[1.],[-0.00701511 -0.0509921  -0.18514308  1.        ],"[1.0, 0.18514308425931497, 0.08527006124661282, 0.03224310387431597]",(2.684160646649879+0j),(-1.6379730037321265-0j),[1],(-4.976529414644149+5.3237033600968955j),(0.8189865018660633-1.1785032581276507j),(0.1441835386095757+0j),[]
2.009233002565048,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
2.009233002565048,0,1,[0.18030066 1.        ],[1.],"[1.0, 0.18030066190167846, 0.0, 0.0]",,,,,,,
2.009233002565048,0,2,[0.08135088 0.18030066 1.        ],[1.],"[1.0, 0.18030066190167846, 0.08135088307685703, 0.0]",,,,,,,
2.009233002565048,0,3,[0.03018    0.08135088 0.18030066 1.        ],[1.],"[1.0, 0.18030066190167846, 0.08135088307685703, 0.030179997036395293]",,,,,,,
2.009233002565048,1,0,[1.],[-0.18030066  1.        ],"[1.0, 0.18030066190167846, 0.03250832868218336, 0.005861273178714978]",(5.546291341655307+0j),(-5.546291341655307+0j),[1],,,0j,[]
2.009233002565048,1,1,[-0.27089504  1.        ],[-0.4511957  1.       ],"[1.0, 0.18030066190167848, 0.08135088307685705, 0.03670516850899513]",(2.216333186344611+0j),(-0.8856607939074507+0j),[1],,,(0.6003936595074104+0j),[0.60039366]
2.009233002565048,1,2,[ 0.01446195 -0.19068483  1.        ],[-0.37098549  1.        ],"[1.0, 0.18030066190167846, 0.08135088307685703, 0.03017999703639529]",(2.695523229467275+0j),(-1.593277811880149+0j),[1],,,(0.3038387301510742+0j),[-0.03898253  0.40891705]
2.009233002565048,2,0,[1.],[-0.04884255 -0.18030066  1.        ],"[1.0, 0.18030066190167846, 0.08135088307685703, 0.023473962951371774]",(3.041053051565411+0j),(-2.0948275645550583+0j),[1],(-6.732519727217829+0j),(2.0948275645550583+0j),(0.2143359047883259+0j),[]
2.009233002565048,2,1,[-0.137299  1.      ],[-0.02408745 -0.31759967  1.        ],"[1.0, 0.18030066190167846, 0.08135088307685703, 0.030179997036395293]",(2.625727960741344+0j),(-1.439988743730168+0j),[1],(-15.811001870946427+0j),(7.140010411941171+0j),(0.3872709790252183+0j),[]
2.009233002565048,3,0,[1.],[-0.00670603 -0.04884255 -0.18030066  1.        ],"[1.0, 0.18030066190167846, 0.08135088307685703, 0.03017999703639529]",(2.742231499311029+0j),(-1.6681662773665396-0j),[1],(-5.012802756865412+5.408389059666936j),(0.8340831386832699-1.1959833587464326j),(0.1447198661206722+0j),[]
2.205130739903045,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
2.205130739903045,0,1,[0.17522164 1.        ],[1.],"[1.0, 0.1752216378587427, 0.0, 0.0]",,,,,,,
2.205130739903045,0,2,[0.07731832 0.17522164 1.        ],[1.],"[1.0, 0.1752216378587427, 0.07731832064211196, 0.0]",,,,,,,
2.205130739903045,0,3,[0.02809714 0.07731832 0.17522164 1.        ],[1.],"[1.0, 0.1752216378587427, 0.07731832064211196, 0.028097141377968468]",,,,,,,
2.205130739903045,1,0,[1.],[-0.17522164  1.        ],"[1.0, 0.1752216378587427, 0.030702622373900375, 0.005379763778913302]",(5.707057713991714+0j),(-5.707057713991714+0j),[1],,,0j,[]
2.205130739903045,1,1,[-0.26603848  1.        ],[-0.44126012  1.        ],"[1.0, 0.17522163785874267, 0.07731832064211194, 0.03411749130969646]",(2.2662369850193955+0j),(-0.8999085570272991+0j),[1],,,(0.6029062437088426+0j),[0.60290624]
2.205130739903045,1,2,[ 0.01364354 -0.18817401  1.        ],[-0.36339565  1.        ],"[1.0, 0.1752216378587427, 0.07731832064211196, 0.028097141377968468]",(2.75182160355782+0j),(-1.6111769497003452+0j),[1],,,(0.3111892990294854+0j),[-0.03754459  0.41450531]
2.205130739903045,2,0,[1.],[-0.0466157  -0.17522164  1.        ],"[1.0, 0.1752216378587427, 0.07731832064211196, 0.02171592177988328]",(3.1189971967096226+0j),(-2.1458762268499645+0j),[1],(-6.8778519252299235+0j),(2.1458762268499645+0j),(0.21465525793927664+0j),[]
2.205130739903045,2,1,[-0.13688993  1.        ],[-0.02262962 -0.31211157  1.        ],"[1.0, 0.1752216378587427, 0.07731832064211196, 0.028097141377968468]",(2.6823208983550018+0j),(-1.459747816291146+0j),[1],(-16.474490413708384+0j),(7.508895946369066+0j),(0.391970032175479+0j),[]
2.205130739903045,3,0,[1.],[-0.00638122 -0.0466157  -0.17522164  1.        ],"[1.0, 0.1752216378587427, 0.07731832064211196, 0.028097141377968468]",(2.8065276656869007+0j),(-1.701649670436667-0j),[1],(-5.05583349853867+5.502379333239535j),(0.8508248352183335-1.2157453597516323j),(0.14527704177032058+0j),[]
2.420128264794384,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
2.420128264794384,0,1,[0.16991414 1.        ],[1.],"[1.0, 0.1699141389982876, 0.0, 0.0]",,,,,,,
2.420128264794384,0,2,[0.07319103 0.16991414 1.        ],[1.],"[1.0, 0.1699141389982876, 0.07319103486879536, 0.0]",,,,,,,
2.420128264794384,0,3,[0.02600875 0.07319103 0.16991414 1.        ],[1.],"[1.0, 0.1699141389982876, 0.07319103486879536, 0.02600875216625557]",,,,,,,
2.420128264794384,1,0,[1.],[-0.16991414  1.        ],"[1.0, 0.1699141389982876, 0.028870814631529403, 0.004905559610295483]",(5.8853254113836755+0j),(-5.8853254113836755+0j),[1],,,0j,[]
2.420128264794384,1,1,[-0.26083892  1.        ],[-0.43075306  1.        ],"[1.0, 0.1699141389982876, 0.07319103486879536, 0.031527262043915046]",(2.321515733489508+0j),(-0.9157412588290917+0j),[1],,,(0.6055416529731521+0j),[0.60554165]
2.420128264794384,1,2,[ 0.01281131 -0.1854402   1.        ],[-0.35535434  1.        ],"[1.0, 0.1699141389982876, 0.07319103486879536, 0.02600875216625557]",(2.8140925178161877+0j),(-1.631071510963891+0j),[1],,,(0.31893741435814776+0j),[-0.0360522   0.42039165]
2.420128264794384,2,0,[1.],[-0.04432022 -0.16991414  1.        ],"[1.0, 0.1699141389982876, 0.07319103486879536, 0.019966823733954534]",(3.205367325480256+0j),(-2.202452467503606+0j),[1],(-7.039151049673441+0j),(2.202452467503606+0j),(0.2149883856761166+0j),[]
2.420128264794384,2,1,[-0.13632442  1.        ],[-0.02115677 -0.30623856  1.        ],"[1.0, 0.1699141389982876, 0.07319103486879536, 0.02600875216625557]",(2.7449013520209946+0j),(-1.4815933326609882+0j),[1],(-17.21963039020244+0j),(7.9251289472903546+0j),(0.39696042209341287+0j),[]
2.420128264794384,3,0,[1.],[-0.00604193 -0.04432022 -0.16991414  1.        ],"[1.0, 0.1699141389982876, 0.07319103486879536, 0.02600875216625557]",(2.8777557569615495+0j),(-1.738803924878082-0j),[1],(-5.106599263620289+5.606802646963491j),(0.869401962439041-1.238069959081451j),(0.14585342763192047+0j),[]
2.656087782946687,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
2.656087782946687,0,1,[0.16438967 1.        ],[1.],"[1.0, 0.16438966505580382, 0.0, 0.0]",,,,,,,
2.656087782946687,0,2,[0.06899056 0.16438967 1.        ],[1.],"[1.0, 0.16438966505580382, 0.06899056285314975, 0.0]",,,,,,,
2.656087782946687,0,3,[0.02393008 0.06899056 0.16438967 1.        ],[1.],"[1.0, 0.16438966505580382, 0.06899056285314975, 0.0239300789446725]",,,,,,,
2.656087782946687,1,0,[1.],[-0.16438967  1.        ],"[1.0, 0.16438966505580382, 0.02702396197715937, 0.004442460057906007]",(6.083107473091689+0j),(-6.083107473091689+0j),[1],,,0j,[]
2.656087782946687,1,1,[-0.25528734  1.        ],[-0.41967701  1.        ],"[1.0, 0.16438966505580382, 0.06899056285314975, 0.02895375303051245]",(2.382784807912299+0j),(-0.9333491913355965+0j),[1],,,(0.6082948035272393+0j),[0.6082948]
2.656087782946687,1,2,[ 0.01197033 -0.18247051  1.        ],[-0.34686018  1.        ],"[1.0, 0.16438966505580382, 0.06899056285314975, 0.0239300789446725]",(2.883006070003332+0j),(-1.6532036612871326+0j),[1],,,(0.32707536816632854+0j),[-0.03451055  0.42656948]
2.656087782946687,2,0,[1.],[-0.0419666  -0.16438967  1.        ],"[1.0, 0.16438966505580382, 0.06899056285314975, 0.018240210980975332]",(3.301127782284114+0j),(-2.2651909350444+0j),[1],(-7.2182824153593215+0j),(2.2651909350444+0j),(0.2153344049224214+0j),[]
2.656087782946687,2,1,[-0.13558086  1.        ],[-0.01967851 -0.29997053  1.        ],"[1.0, 0.16438966505580382, 0.06899056285314975, 0.0239300789446725]",(2.8141382378488435+0j),(-1.5057624454747989+0j),[1],(-18.057698607879857+0j),(8.395556197906126+0j),(0.40224328409429033+0j),[]
2.656087782946687,3,0,[1.],[-0.00568987 -0.0419666  -0.16438967  1.        ],"[1.0, 0.16438966505580382, 0.06899056285314975, 0.0239300789446725]",(2.9567070316564683+0j),(-1.7800561921220202-0j),[1],(-5.166189608312992+5.722932088177817j),(0.8900280960610099-1.263269617668013j),(0.14644702036878826+0j),[]
2.9150530628251787,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
2.9150530628251787,0,1,[0.15866326 1.        ],[1.],"[1.0, 0.15866325983035054, 0.0, 0.0]",,,,,,,
2.9150530628251787,0,2,[0.06474111 0.15866326 1.        ],[1.],"[1.0, 0.15866325983035054, 0.06474111242210591, 0.0]",,,,,,,
2.9150530628251787,0,3,[0.02187708 0.06474111 0.15866326 1.        ],[1.],"[1.0, 0.15866325983035054, 0.06474111242210591, 0.021877080714612872]",,,,,,,
2.9150530628251787,1,0,[1.],[-0.15866326  1.        ],"[1.0, 0.15866325983035054, 0.025174030019993326, 0.0039941936660392455]",(6.302656336881281+0j),(-6.302656336881281+0j),[1],,,0j,[]
2.9150530628251787,1,1,[-0.24937772  1.        ],[-0.40804098  1.        ],"[1.0, 0.15866325983035054, 0.06474111242210591, 0.026417027118523787]",(2.4507342227282276+0j),(-0.9529471241047082+0j),[1],,,(0.611158519244139+0j),[0.61115852]
2.9150530628251787,1,2,[ 0.0111262  -0.17925309  1.        ],[-0.33791635  1.        ],"[1.0, 0.15866325983035054, 0.06474111242210591, 0.021877080714612872]",(2.959312225733201+0j),(-1.6778476440789003+0j),[1],,,(0.33558980503632474+0j),[-0.03292591  0.43302784]
2.9150530628251787,2,0,[1.],[-0.03956708 -0.15866326  1.        ],"[1.0, 0.15866325983035054, 0.06474111242210591, 0.016549878217829803]",(3.4073583323509657+0j),(-2.3348026950654823+0j),[1],(-7.417339614718126+0j),(2.3348026950654823+0j),(0.2156921797247614+0j),[]
2.9150530628251787,2,1,[-0.13463723  1.        ],[-0.0182051  -0.29330049  1.        ],"[1.0, 0.15866325983035054, 0.06474111242210591, 0.021877080714612876]",(2.890779742837399+0j),(-1.5325222151460896+0j),[1],(-19.001676759882322+0j),(8.928099957049854+0j),(0.40781627022717654+0j),[]
2.9150530628251787,3,0,[1.],[-0.0053272  -0.03956708 -0.15866326  1.        ],"[1.0, 0.15866325983035054, 0.06474111242210591, 0.021877080714612872]",(3.0442675492169986+0j),(-1.8258856794274987-0j),[1],(-5.2358167466755425+5.8522026143669565j),(0.9129428397137492-1.2916920633615234j),(0.14705545135126485+0j),[]
3.1992671377973845,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
3.1992671377973845,0,1,[0.1527536 1.       ],[1.],"[1.0, 0.15275359707199773, 0.0, 0.0]",,,,,,,
3.1992671377973845,0,2,[0.06046923 0.1527536  1.        ],[1.],"[1.0, 0.15275359707199773, 0.0604692286008217, 0.0]",,,,,,,
3.1992671377973845,0,3,[0.01986603 0.06046923 0.1527536  1.        ],[1.],"[1.0, 0.15275359707199773, 0.0604692286008217, 0.019866030526285355]",,,,,,,
3.1992671377973845,1,0,[1.],[-0.1527536  1.       ],"[1.0, 0.15275359707199773, 0.023333661418434234, 0.0035643007145259222]",(6.5464906828260645+0j),(-6.5464906828260645+0j),[1],,,0j,[]
3.1992671377973845,1,1,[-0.24310764  1.        ],[-0.39586124  1.        ],"[1.0, 0.15275359707199773, 0.0604692286008217, 0.023937423914508493]",(2.5261376836866414+0j),(-0.9747774656859244+0j),[1],,,(0.6141233821177412+0j),[0.61412338]
3.1992671377973845,1,2,[ 0.0102849  -0.17577764  1.        ],[-0.32853124  1.        ],"[1.0, 0.15275359707199773, 0.0604692286008217, 0.019866030526285352]",(3.0438505830751144+0j),(-1.7053142382748543+0j),[1],,,(0.3444611301417151+0j),[-0.0313057  0.439751 ]
3.1992671377973845,2,0,[1.],[-0.03713557 -0.1527536   1.        ],"[1.0, 0.15275359707199773, 0.0604692286008217, 0.014909483647362954]",(3.52526759906019+0j),(-2.4120842298082956+0j),[1],(-7.638671773601659+0j),(2.4120842298082956+0j),(0.21606031251969937+0j),[]
3.1992671377973845,2,1,[-0.13347169  1.        ],[-0.01674729 -0.28622529  1.        ],"[1.0, 0.15275359707199773, 0.06046922860082169, 0.019866030526285355]",(2.9756629485924733+0j),(-1.562173757220243+0j),[1],(-20.066508393672812+0j),(9.531923881517931+0j),(0.4136729885361943+0j),[]
3.1992671377973845,3,0,[1.],[-0.00495655 -0.03713557 -0.1527536   1.        ],"[1.0, 0.15275359707199773, 0.0604692286008217, 0.019866030526285355]",(3.1414293743765076+0j),(-1.8768298985860583-0j),[1],(-5.3168274638378215+5.99622994339865j),(0.9384149492930293-1.323724196180749j),(0.14767599755334251+0j),[]
3.511191734215134,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
3.511191734215134,0,1,[0.14668296 1.        ],[1.],"[1.0, 0.14668296207637296, 0.0, 0.0]",,,,,,,
3.511191734215134,0,2,[0.05620333 0.14668296 1.        ],[1.],"[1.0, 0.14668296207637296, 0.05620332848559055, 0.0]",,,,,,,
3.511191734215134,0,3,[0.01791306 0.05620333 0.14668296 1.        ],[1.],"[1.0, 0.14668296207637296, 0.05620332848559055, 0.017913062201179282]",,,,,,,
3.511191734215134,1,0,[1.],[-0.14668296  1.        ],"[1.0, 0.14668296207637296, 0.021515891363498667, 0.0031560146769114357]",(6.817424367796262+0j),(-6.817424367796262+0j),[1],,,0j,[]
3.511191734215134,1,1,[-0.23647898  1.        ],[-0.38316194  1.        ],"[1.0, 0.14668296207637296, 0.05620332848559055, 0.021534976442693487]",(2.6098625478023005+0j),(-0.9991137636372345+0j),[1],,,(0.617177630876169+0j),[0.61717763]
3.511191734215134,1,2,[ 0.0094527  -0.17203592  1.        ],[-0.31871889  1.        ],"[1.0, 0.14668296207637296, 0.05620332848559055, 0.017913062201179282]",(3.137561174877765+0j),(-1.7359557192987802+0j),[1],,,(0.35366302349754936+0j),[-0.02965842  0.44671813]
