sigma,residues,poles,poly_type,pole_2,res_2,remainder,error_next,rel_error,total_deg
62.8029144183426,-7.56001104032029,23.20342570751419,1_1,,,0.6741855648551042,-2.795864533075926e-06,0.1200739581575486,2
62.8029144183426,-23.38189571858584,35.205203287412154,2_0,-69.62217528606517,23.38189571858584,0.2230514206953732,9.0583531138362e-06,0.3890289747230508,2
68.92612104349702,,,0_0,,,,0.0128048653556879,1.0,0
68.92612104349702,,,0_1,,,,0.0005035160500596,1.0,1
68.92612104349702,,,0_2,,,,1.768375599901469e-05,1.0,2
68.92612104349702,-78.09531550878779,78.09531550878779,1_0,,,0.0,0.0003395514732823,0.6743607740848161,1
68.92612104349702,-8.281297968317663,25.43089808988372,1_1,,,0.6743607740848161,-2.1156253787100627e-06,0.1196366529162663,2
68.92612104349702,-25.631165437740385,38.59523495740979,2_0,-76.30635201399768,25.631165437740385,0.2230705955707864,6.888389876866771e-06,0.3895320585316027,2
75.64633275546291,,,0_0,,,,0.0116753974893312,1.0,0
75.64633275546291,,,0_1,,,,0.0004187957293717,1.0,1
75.64633275546291,,,0_2,,,,1.3421407269470871e-05,1.0,2
75.64633275546291,-85.65018886198791,85.65018886198791,1_0,,,0.0,0.0002824808228378,0.6745074102393818,1
75.64633275546291,-9.074245745027966,27.87850178617451,1_1,,,0.6745074102393817,-1.6007676158162e-06,0.1192697295951521,2
75.64633275546291,-28.102327763990026,42.319409747415584,2_0,-83.65105616517765,28.102327763990026,0.2230866382878134,5.233724772476968e-06,0.3899535024454483,2
83.02175681319753,,,0_0,,,,0.0106443234023089,1.0,0
83.02175681319753,,,0_1,,,,0.0003482239042639,1.0,1
83.02175681319753,,,0_2,,,,1.0180840739117725e-05,1.0,2
83.02175681319753,-93.9467885561501,93.9467885561501,1_0,,,0.0,0.000234922283571,0.6746299742620401,1
83.02175681319753,-9.945738178694985,30.56746901051324,1_1,,,0.6746299742620401,-1.2111362722667582e-06,0.1189623041261439,2
83.02175681319753,-30.816812849533974,46.41001971938458,2_0,-91.7199973022072,30.816812849533974,0.2231000438139151,3.97364412497831e-06,0.3903060883479323,2
91.11627561154896,,,0_0,,,,0.009703367315413,1.0,0
91.11627561154896,,,0_1,,,,0.0002894702987596,1.0,1
91.11627561154896,,,0_2,,,,7.719170410326809e-06,1.0,2
91.11627561154896,-103.0570076855256,103.0570076855256,1_0,,,0.0,0.0001953149615017,0.6747323035859618,1
91.11627561154896,-10.90333601639931,33.52111548919475,1_1,,,0.6747323035859618,-9.162909857276206e-07,0.1187032980256264,2
91.11627561154896,-33.79815261018794,50.90252301452752,2_0,-100.58313755016182,33.79815261018794,0.2231112336586803,3.0151209609121325e-06,0.3906016839424174,2
100.0,,,0_0,,,,0.0088448784195417,1.0,0
100.0,,,0_1,,,,0.0002405784546383,1.0,1
100.0,,,0_2,,,,5.850476943859656e-06,1.0,2
100.0,-113.05977906837217,113.05977906837217,1_0,,,0.0,0.0001623465803818,0.6748176208294502,1
100.0,-11.955345761383352,36.76504794594999,1_1,,,0.6748176208294502,-6.931961391196452e-07,0.1184854065354768,2
100.0,-37.07218848015348,55.83585571530552,2_0,-110.31731383247843,37.07218848015348,0.2231205614738026,2.2866539969160607e-06,0.3908491596255258,2
