sigma,m,n,p,q,tc,coef_input_vals,error_vals_all,error_next,rel_err,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
0.033516026509388425,1,1,[-0.32631258  1.        ],[-0.5748149  1.       ],"[1.0, 0.24850232340250433, 0.14284283824467364, 0.08210819182058551]","[1, 0.2485023234025043, 0.14284283824467364, 0.06634873085206305]","[0.0, -2.7755575615628914e-17, 0.0, -0.01575946096852246]",-0.01575946096852246,0.23752467856033502,1.7396904630027576,-0.752097974235995,[1],,,0.5676828779426362,[0.56768288]
0.033516026509388425,2,0,[1.],[-0.08108943 -0.24850232  1.        ],"[1.0, 0.2485023234025043, 0.14284283824467364, 0.05564768981539774]","[1, 0.2485023234025043, 0.14284283824467364, 0.06634873085206305]","[0.0, 0.0, 0.0, 0.010701041036665311]",0.010701041036665311,0.16128478871020593,2.2991657408244253,-1.6093252847171504,[1],-5.363712040525491,1.6093252847171504,0.21001578397008527,[]
0.03678379771828634,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.2483570565940829, 0.1426981699968152, 0.0662551022283324]","[0.0, 0.2483570565940829, 0.1426981699968152, 0.0662551022283324]",0.2483570565940829,1.0,,,,,,,
0.03678379771828634,0,1,[0.24835706 1.        ],[1.],"[1.0, 0.2483570565940829, 0.0, 0.0]","[1, 0.2483570565940829, 0.1426981699968152, 0.0662551022283324]","[0.0, 0.0, 0.1426981699968152, 0.0662551022283324]",0.1426981699968152,1.0,,,,,,,
0.03678379771828634,0,2,[0.14269817 0.24835706 1.        ],[1.],"[1.0, 0.2483570565940829, 0.1426981699968152, 0.0]","[1, 0.2483570565940829, 0.1426981699968152, 0.0662551022283324]","[0.0, 0.0, 0.0, 0.0662551022283324]",0.0662551022283324,1.0,,,,,,,
0.03678379771828634,1,0,[1.],[-0.24835706  1.        ],"[1.0, 0.2483570565940829, 0.06168122756007649, 0.015318968123930422]","[1, 0.2483570565940829, 0.1426981699968152, 0.0662551022283324]","[0.0, 0.0, 0.08101694243673871, 0.05093613410440198]",0.08101694243673871,0.5677503953873191,4.026460990131677,-4.026460990131677,[1],,,0.0,[]
0.03678379771828634,1,1,[-0.32621156  1.        ],[-0.57456861  1.        ],"[1.0, 0.24835705659408291, 0.14269816999681523, 0.0819898898774641]","[1, 0.2483570565940829, 0.1426981699968152, 0.0662551022283324]","[0.0, -2.7755575615628914e-17, -2.7755575615628914e-17, -0.015734787649131693]",-0.015734787649131693,0.23748793858781625,1.7404361709728011,-0.7523028467566015,[1],,,0.5677503953873191,[0.5677504]
0.03678379771828634,2,0,[1.],[-0.08101694 -0.24835706  1.        ],"[1.0, 0.2483570565940829, 0.1426981699968152, 0.05556122683961176]","[1, 0.2483570565940829, 0.1426981699968152, 0.0662551022283324]","[0.0, 0.0, 0.0, 0.010693875388720644]",0.010693875388720644,0.16140455646520255,2.3003206518407526,-1.6100805254256692,[1],-5.365815955961988,1.6100805254256692,0.21002502405017126,[]
0.040370172585965536,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.2481977800690799, 0.14253961346590324, 0.06615258003439879]","[0.0, 0.2481977800690799, 0.14253961346590324, 0.06615258003439879]",0.2481977800690799,1.0,,,,,,,
0.040370172585965536,0,1,[0.24819778 1.        ],[1.],"[1.0, 0.2481977800690799, 0.0, 0.0]","[1, 0.2481977800690799, 0.14253961346590324, 0.06615258003439879]","[0.0, 0.0, 0.14253961346590324, 0.06615258003439879]",0.14253961346590324,1.0,,,,,,,
0.040370172585965536,0,2,[0.14253961 0.24819778 1.        ],[1.],"[1.0, 0.2481977800690799, 0.14253961346590324, 0.0]","[1, 0.2481977800690799, 0.14253961346590324, 0.06615258003439879]","[0.0, 0.0, 0.0, 0.06615258003439879]",0.06615258003439879,1.0,,,,,,,
0.040370172585965536,1,0,[1.],[-0.24819778  1.        ],"[1.0, 0.2481977800690799, 0.06160213803121935, 0.015289513906857682]","[1, 0.2481977800690799, 0.14253961346590324, 0.06615258003439879]","[0.0, 0.0, 0.0809374754346839, 0.05086306612754111]",0.0809374754346839,0.5678244346722946,4.029044900086029,-4.029044900086029,[1],,,0.0,[]
0.040370172585965536,1,1,[-0.32610072  1.        ],[-0.5742985  1.       ],"[1.0, 0.2481977800690799, 0.14253961346590324, 0.08186028658819675]","[1, 0.2481977800690799, 0.14253961346590324, 0.06615258003439879]","[0.0, 0.0, 0.0, -0.015707706553797954]",-0.015707706553797954,0.23744662030762936,1.7412547574253878,-0.7525277591698735,[1],,,0.5678244346722946,[0.56782443]
0.040370172585965536,2,0,[1.],[-0.08093748 -0.24819778  1.        ],"[1.0, 0.2481977800690799, 0.14253961346590324, 0.05546651736142614]","[1, 0.2481977800690799, 0.14253961346590324, 0.06615258003439879]","[0.0, 0.0, 0.0, 0.010686062672972653]",0.010686062672972653,0.16153659717302016,2.3015884615944784,-1.6109095973172265,[1],-5.368125671164032,1.6109095973172265,0.21003515508313245,[]
0.044306214575838825,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.2480231590745149, 0.14236585857522072, 0.06604028178015099]","[0.0, 0.2480231590745149, 0.14236585857522072, 0.06604028178015099]",0.2480231590745149,1.0,,,,,,,
0.044306214575838825,0,1,[0.24802316 1.        ],[1.],"[1.0, 0.2480231590745149, 0.0, 0.0]","[1, 0.2480231590745149, 0.14236585857522072, 0.06604028178015099]","[0.0, 0.0, 0.14236585857522072, 0.06604028178015099]",0.14236585857522072,1.0,,,,,,,
0.044306214575838825,0,2,[0.14236586 0.24802316 1.        ],[1.],"[1.0, 0.2480231590745149, 0.14236585857522072, 0.0]","[1, 0.2480231590745149, 0.14236585857522072, 0.06604028178015099]","[0.0, 0.0, 0.0, 0.06604028178015099]",0.06604028178015099,1.0,,,,,,,
0.044306214575838825,1,0,[1.],[-0.24802316  1.        ],"[1.0, 0.2480231590745149, 0.06151548743730212, 0.015257265526208305]","[1, 0.2480231590745149, 0.14236585857522072, 0.06604028178015099]","[0.0, 0.0, 0.0808503711379186, 0.05078301625394269]",0.0808503711379186,0.5679056196974385,4.031881553849432,-4.031881553849432,[1],,,0.0,[]
0.044306214575838825,1,1,[-0.32597912  1.        ],[-0.57400228  1.        ],"[1.0, 0.2480231590745149, 0.14236585857522072, 0.08171832728640681]","[1, 0.2480231590745149, 0.14236585857522072, 0.06604028178015099]","[0.0, 0.0, 0.0, -0.015678045506255817]",-0.015678045506255817,0.23740125092815695,1.7421533614638993,-0.7527746771137681,[1],,,0.5679056196974385,[0.56790562]
0.044306214575838825,2,0,[1.],[-0.08085037 -0.24802316  1.        ],"[1.0, 0.2480231590745149, 0.14236585857522072, 0.055362794450155406]","[1, 0.2480231590745149, 0.14236585857522072, 0.06604028178015099]","[0.0, 0.0, 0.0, 0.010677487329995586]",0.010677487329995586,0.16168143203175736,2.3029802368146717,-1.6118197376648762,[1],-5.37066138142469,1.6118197376648762,0.21004626197733373,[]
0.04862601580065353,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.2478317350202861, 0.142175475674302, 0.06591729647290218]","[0.0, 0.2478317350202861, 0.142175475674302, 0.06591729647290218]",0.2478317350202861,1.0,,,,,,,
0.04862601580065353,0,1,[0.24783174 1.        ],[1.],"[1.0, 0.2478317350202861, 0.0, 0.0]","[1, 0.2478317350202861, 0.142175475674302, 0.06591729647290218]","[0.0, 0.0, 0.142175475674302, 0.06591729647290218]",0.142175475674302,1.0,,,,,,,
0.04862601580065353,0,2,[0.14217548 0.24783174 1.        ],[1.],"[1.0, 0.2478317350202861, 0.142175475674302, 0.0]","[1, 0.2478317350202861, 0.142175475674302, 0.06591729647290218]","[0.0, 0.0, 0.0, 0.06591729647290218]",0.06591729647290218,1.0,,,,,,,
0.04862601580065353,1,0,[1.],[-0.24783174  1.        ],"[1.0, 0.2478317350202861, 0.06142056888316531, 0.015221966152247855]","[1, 0.2478317350202861, 0.142175475674302, 0.06591729647290218]","[0.0, 0.0, 0.0807549067911367, 0.05069533032065432]",0.0807549067911367,0.567994630636098,4.034995759998798,-4.034995759998798,[1],,,0.0,[]
0.04862601580065353,1,1,[-0.32584571  1.        ],[-0.57367744  1.        ],"[1.0, 0.2478317350202861, 0.142175475674302, 0.081562863131953]","[1, 0.2478317350202861, 0.142175475674302, 0.06591729647290218]","[0.0, 0.0, 0.0, -0.015645566659050827]",-0.015645566659050827,0.2373514615467055,1.7431398336800592,-0.7530457677018847,[1],,,0.567994630636098,[0.56799463]
0.04862601580065353,2,0,[1.],[-0.08075491 -0.24783174  1.        ],"[1.0, 0.2478317350202861, 0.142175475674302, 0.05524922347514564]","[1, 0.2478317350202861, 0.142175475674302, 0.06591729647290218]","[0.0, 0.0, 0.0, 0.010668072997756538]",0.010668072997756538,0.161840269073263,2.30450814129782,-1.612818903159589,[1],-5.3734453101719595,1.612818903159589,0.2100584372324958,[]
0.0533669923120631,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.2476219146691556, 0.14196690854964494, 0.06578263446452658]","[0.0, 0.2476219146691556, 0.14196690854964494, 0.06578263446452658]",0.2476219146691556,1.0,,,,,,,
0.0533669923120631,0,1,[0.24762191 1.        ],[1.],"[1.0, 0.2476219146691556, 0.0, 0.0]","[1, 0.2476219146691556, 0.14196690854964494, 0.06578263446452658]","[0.0, 0.0, 0.14196690854964494, 0.06578263446452658]",0.14196690854964494,1.0,,,,,,,
0.0533669923120631,0,2,[0.14196691 0.24762191 1.        ],[1.],"[1.0, 0.2476219146691556, 0.14196690854964494, 0.0]","[1, 0.2476219146691556, 0.14196690854964494, 0.06578263446452658]","[0.0, 0.0, 0.0, 0.06578263446452658]",0.06578263446452658,1.0,,,,,,,
0.0533669923120631,1,0,[1.],[-0.24762191  1.        ],"[1.0, 0.2476219146691556, 0.06131661262441857, 0.015183337019085445]","[1, 0.2476219146691556, 0.14196690854964494, 0.06578263446452658]","[0.0, 0.0, 0.08065029592522638, 0.05059929744544113]",0.08065029592522638,0.5680922177510365,4.038414779790743,-4.038414779790743,[1],,,0.0,[]
0.0533669923120631,1,1,[-0.32569935  1.        ],[-0.57332126  1.        ],"[1.0, 0.24762191466915562, 0.14196690854964494, 0.08139264713331835]","[1, 0.2476219146691556, 0.14196690854964494, 0.06578263446452658]","[0.0, -2.7755575615628914e-17, 0.0, -0.015610012668791778]",-0.015610012668791778,0.23729686103115116,1.7442227713408562,-0.7533433889179705,[1],,,0.5680922177510364,[0.56809222]
0.0533669923120631,2,0,[1.],[-0.0806503  -0.24762191  1.        ],"[1.0, 0.2476219146691556, 0.14196690854964494, 0.05512489841036255]","[1, 0.2476219146691556, 0.14196690854964494, 0.06578263446452658]","[0.0, 0.0, 0.0, 0.010657736054164028]",0.010657736054164028,0.16201443041797353,2.3061855204722805,-1.613915817315312,[1],-5.376501776952409,1.613915817315312,0.2100717828065594,[]
0.05857020818056668,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.24739195852356996, 0.14173846014602517, 0.0656352232360797]","[0.0, 0.24739195852356996, 0.14173846014602517, 0.0656352232360797]",0.24739195852356996,1.0,,,,,,,
0.05857020818056668,0,1,[0.24739196 1.        ],[1.],"[1.0, 0.24739195852356996, 0.0, 0.0]","[1, 0.24739195852356996, 0.14173846014602517, 0.0656352232360797]","[0.0, 0.0, 0.14173846014602517, 0.0656352232360797]",0.14173846014602517,1.0,,,,,,,
0.05857020818056668,0,2,[0.14173846 0.24739196 1.        ],[1.],"[1.0, 0.24739195852356996, 0.14173846014602517, 0.0]","[1, 0.24739195852356996, 0.14173846014602517, 0.0656352232360797]","[0.0, 0.0, 0.0, 0.0656352232360797]",0.0656352232360797,1.0,,,,,,,
0.05857020818056668,1,0,[1.],[-0.24739196  1.        ],"[1.0, 0.24739195852356996, 0.06120278114212776, 0.0151410758938404]","[1, 0.24739195852356996, 0.14173846014602517, 0.0656352232360797]","[0.0, 0.0, 0.08053567900389741, 0.0504941473422393]",0.08053567900389741,0.5681991953413775,4.042168573174242,-4.042168573174242,[1],,,0.0,[]
0.05857020818056668,1,1,[-0.32553879  1.        ],[-0.57293075  1.        ],"[1.0, 0.24739195852357, 0.1417384601460252, 0.08120632216367026]","[1, 0.24739195852356996, 0.14173846014602517, 0.0656352232360797]","[0.0, -2.7755575615628914e-17, -2.7755575615628914e-17, -0.015571098927590551]",-0.015571098927590551,0.23723693102381518,1.7454116424624333,-0.7536701516758065,[1],,,0.5681991953413775,[0.5681992]
0.05857020818056668,2,0,[1.],[-0.08053568 -0.24739196  1.        ],"[1.0, 0.24739195852356996, 0.14173846014602517, 0.05498883461343986]","[1, 0.24739195852356996, 0.14173846014602517, 0.0656352232360797]","[0.0, 0.0, 0.0, 0.010646388622639842]",0.010646388622639842,0.16220541498497593,2.3080270542064136,-1.615120081112091,[1],-5.379857596686819,1.615120081112091,0.21008640926011224,[]
0.06428073117284322,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.2471399683798442, 0.14148828302498662, 0.06547390043080999]","[0.0, 0.2471399683798442, 0.14148828302498662, 0.06547390043080999]",0.2471399683798442,1.0,,,,,,,
0.06428073117284322,0,1,[0.24713997 1.        ],[1.],"[1.0, 0.2471399683798442, 0.0, 0.0]","[1, 0.2471399683798442, 0.14148828302498662, 0.06547390043080999]","[0.0, 0.0, 0.14148828302498662, 0.06547390043080999]",0.14148828302498662,1.0,,,,,,,
0.06428073117284322,0,2,[0.14148828 0.24713997 1.        ],[1.],"[1.0, 0.2471399683798442, 0.14148828302498662, 0.0]","[1, 0.2471399683798442, 0.14148828302498662, 0.06547390043080999]","[0.0, 0.0, 0.0, 0.06547390043080999]",0.06547390043080999,1.0,,,,,,,
0.06428073117284322,1,0,[1.],[-0.24713997  1.        ],"[1.0, 0.2471399683798442, 0.06107816397079039, 0.015094855512440076]","[1, 0.2471399683798442, 0.14148828302498662, 0.06547390043080999]","[0.0, 0.0, 0.08041011905419623, 0.05037904491836991]",0.08041011905419623,0.5683164523241542,4.0462900701801505,-4.0462900701801505,[1],,,0.0,[]
0.06428073117284322,1,1,[-0.32536267  1.        ],[-0.57250263  1.        ],"[1.0, 0.2471399683798442, 0.14148828302498662, 0.08100241480402887]","[1, 0.2471399683798442, 0.14148828302498662, 0.06547390043080999]","[0.0, 0.0, 0.0, -0.01552851437321888]",-0.01552851437321888,0.23717106008719838,1.746716852420915,-0.7540289276382474,[1],,,0.5683164523241542,[0.56831645]
0.06428073117284322,2,0,[1.],[-0.08041012 -0.24713997  1.        ],"[1.0, 0.2471399683798442, 0.14148828302498662, 0.054839964073387204]","[1, 0.2471399683798442, 0.14148828302498662, 0.06547390043080999]","[0.0, 0.0, 0.0, 0.010633936357422782]",0.010633936357422782,0.16241489032198825,2.31004887628268,-1.6164422469792548,[1],-5.383542253568596,1.6164422469792548,0.21010243717104082,[]
0.07054802310718647,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.2468638740263444, 0.14121436559781456, 0.06529735729994322]","[0.0, 0.2468638740263444, 0.14121436559781456, 0.06529735729994322]",0.2468638740263444,1.0,,,,,,,
0.07054802310718647,0,1,[0.24686387 1.        ],[1.],"[1.0, 0.2468638740263444, 0.0, 0.0]","[1, 0.2468638740263444, 0.14121436559781456, 0.06529735729994322]","[0.0, 0.0, 0.14121436559781456, 0.06529735729994322]",0.14121436559781456,1.0,,,,,,,
0.07054802310718647,0,2,[0.14121437 0.24686387 1.        ],[1.],"[1.0, 0.2468638740263444, 0.14121436559781456, 0.0]","[1, 0.2468638740263444, 0.14121436559781456, 0.06529735729994322]","[0.0, 0.0, 0.0, 0.06529735729994322]",0.06529735729994322,1.0,,,,,,,
0.07054802310718647,1,0,[1.],[-0.24686387  1.        ],"[1.0, 0.2468638740263444, 0.060941772299294844, 0.015044321999835289]","[1, 0.2468638740263444, 0.14121436559781456, 0.06529735729994322]","[0.0, 0.0, 0.08027259329851971, 0.05025303530010793]",0.08027259329851971,0.5684449521739169,4.050815470445399,-4.050815470445399,[1],,,0.0,[]
0.07054802310718647,1,1,[-0.32516946  1.        ],[-0.57203334  1.        ],"[1.0, 0.2468638740263444, 0.14121436559781456, 0.08077932475881484]","[1, 0.2468638740263444, 0.14121436559781456, 0.06529735729994322]","[0.0, 0.0, 0.0, -0.01548196745887162]",-0.01548196745887162,0.23709944933537275,1.7481498640827013,-0.7544228982013709,[1],,,0.5684449521739169,[0.56844495]
0.07054802310718647,2,0,[1.],[-0.08027259 -0.24686387  1.        ],"[1.0, 0.2468638740263444, 0.14121436559781456, 0.054677128719462786]","[1, 0.2468638740263444, 0.14121436559781456, 0.06529735729994322]","[0.0, 0.0, 0.0, 0.010620228580480437]",0.010620228580480437,0.16264407963244895,2.3122687388086383,-1.61789393236177,[1],-5.387588270448794,1.61789393236177,0.21011999708781584,[]
0.0774263682681127,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.2465614190718769, 0.14091452699583532, 0.06510430545395161]","[0.0, 0.2465614190718769, 0.14091452699583532, 0.06510430545395161]",0.2465614190718769,1.0,,,,,,,
0.0774263682681127,0,1,[0.24656142 1.        ],[1.],"[1.0, 0.2465614190718769, 0.0, 0.0]","[1, 0.2465614190718769, 0.14091452699583532, 0.06510430545395161]","[0.0, 0.0, 0.14091452699583532, 0.06510430545395161]",0.14091452699583532,1.0,,,,,,,
0.0774263682681127,0,2,[0.14091453 0.24656142 1.        ],[1.],"[1.0, 0.2465614190718769, 0.14091452699583532, 0.0]","[1, 0.2465614190718769, 0.14091452699583532, 0.06510430545395161]","[0.0, 0.0, 0.0, 0.06510430545395161]",0.06510430545395161,1.0,,,,,,,
0.0774263682681127,1,0,[1.],[-0.24656142  1.        ],"[1.0, 0.2465614190718769, 0.0607925333747377, 0.014989093297849766]","[1, 0.2465614190718769, 0.14091452699583532, 0.06510430545395161]","[0.0, 0.0, 0.08012199362109762, 0.050115212156101846]",0.08012199362109762,0.5685857613776442,4.055784573938078,-4.055784573938078,[1],,,0.0,[]
0.0774263682681127,1,1,[-0.32495755  1.        ],[-0.57151896  1.        ],"[1.0, 0.2465614190718769, 0.14091452699583532, 0.08053532459866063]","[1, 0.2465614190718769, 0.14091452699583532, 0.06510430545395161]","[0.0, 0.0, 0.0, -0.015431019144709013]",-0.015431019144709013,0.237019948790075,1.7497232139817915,-0.7548555081598161,[1],,,0.5685857613776442,[0.56858576]
0.0774263682681127,2,0,[1.],[-0.08012199 -0.24656142  1.        ],"[1.0, 0.2465614190718769, 0.14091452699583532, 0.054499078190021165]","[1, 0.2465614190718769, 0.14091452699583532, 0.06510430545395161]","[0.0, 0.0, 0.0, 0.010605227263930449]",0.010605227263930449,0.16289594351684689,2.31470611235443,-1.6194878654472724,[1],-5.392031175406189,1.6194878654472724,0.21013923337172094,[]
0.08497534359086446,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.2462301459000069, 0.14058639707375975, 0.06489319094458271]","[0.0, 0.2462301459000069, 0.14058639707375975, 0.06489319094458271]",0.2462301459000069,1.0,,,,,,,
0.08497534359086446,0,1,[0.24623015 1.        ],[1.],"[1.0, 0.2462301459000069, 0.0, 0.0]","[1, 0.2462301459000069, 0.14058639707375975, 0.06489319094458271]","[0.0, 0.0, 0.14058639707375975, 0.06489319094458271]",0.14058639707375975,1.0,,,,,,,
0.08497534359086446,0,2,[0.1405864  0.24623015 1.        ],[1.],"[1.0, 0.2462301459000069, 0.14058639707375975, 0.0]","[1, 0.2462301459000069, 0.14058639707375975, 0.06489319094458271]","[0.0, 0.0, 0.0, 0.06489319094458271]",0.06489319094458271,1.0,,,,,,,
0.08497534359086446,1,0,[1.],[-0.24623015  1.        ],"[1.0, 0.2462301459000069, 0.06062928474993869, 0.014928757629790469]","[1, 0.2462301459000069, 0.14058639707375975, 0.06489319094458271]","[0.0, 0.0, 0.07995711232382105, 0.049964433314792236]",0.07995711232382105,0.568740034513232,4.061241146346459,-4.061241146346459,[1],,,0.0,[]
0.08497534359086446,1,1,[-0.32472511  1.        ],[-0.57095526  1.        ],"[1.0, 0.2462301459000069, 0.14058639707375975, 0.08026854295171129]","[1, 0.2462301459000069, 0.14058639707375975, 0.06489319094458271]","[0.0, 0.0, 0.0, -0.015375352007128584]",-0.015375352007128584,0.23693320952977612,1.7514507166068163,-0.7553305755956308,[1],,,0.568740034513232,[0.56874003]
0.08497534359086446,2,0,[1.],[-0.07995711 -0.24623015  1.        ],"[1.0, 0.2462301459000069, 0.14058639707375975, 0.05430446049626586]","[1, 0.2462301459000069, 0.14058639707375975, 0.06489319094458271]","[0.0, 0.0, 0.0, 0.010588730448316847]",0.010588730448316847,0.16317167169910599,2.317382426812572,-1.6212380632601187,[1],-5.396910172922149,1.6212380632601187,0.2101603021015653,[]
0.09326033468832198,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.2458673797618695, 0.14022740433310532, 0.06466243521000187]","[0.0, 0.2458673797618695, 0.14022740433310532, 0.06466243521000187]",0.2458673797618695,1.0,,,,,,,
0.09326033468832198,0,1,[0.24586738 1.        ],[1.],"[1.0, 0.2458673797618695, 0.0, 0.0]","[1, 0.2458673797618695, 0.14022740433310532, 0.06466243521000187]","[0.0, 0.0, 0.14022740433310532, 0.06466243521000187]",0.14022740433310532,1.0,,,,,,,
0.09326033468832198,0,2,[0.1402274  0.24586738 1.        ],[1.],"[1.0, 0.2458673797618695, 0.14022740433310532, 0.0]","[1, 0.2458673797618695, 0.14022740433310532, 0.06466243521000187]","[0.0, 0.0, 0.0, 0.06466243521000187]",0.06466243521000187,1.0,,,,,,,
0.09326033468832198,1,0,[1.],[-0.24586738  1.        ],"[1.0, 0.2458673797618695, 0.06045076843096736, 0.014862872038713485]","[1, 0.2458673797618695, 0.14022740433310532, 0.06466243521000187]","[0.0, 0.0, 0.07977663590213796, 0.049799563171288384]",0.07977663590213796,0.5689090251762154,4.067233322974899,-4.067233322974899,[1],,,0.0,[]
