sigma,m,n,p,q,tc,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
10.722672220103233,0,1,[0.01068266 1.        ],[1.],"[1.0, 0.010682656490469171, 0.0]",,,,,,,
10.722672220103233,0,2,[1.80363174e-04 1.06826565e-02 1.00000000e+00],[1.],"[1.0, 0.010682656490469171, 0.00018036317399678026]",,,,,,,
10.722672220103233,1,0,[1.],[-0.01068266  1.        ],"[1.0, 0.010682656490469171, 0.0001141191496933631]",(93.6096747931732+0j),(-93.6096747931732+0j),[1],,,0j,[]
10.722672220103233,1,1,[-0.00620108  1.        ],[-0.01688374  1.        ],"[1.0, 0.010682656490469171, 0.00018036317399678026]",(59.22859003723161+0j),(-37.47503541219744+0j),[1],,,(0.36728131821743004+0j),[0.36728132]
10.722672220103233,2,0,[1.],[-6.62440243e-05 -1.06826565e-02  1.00000000e+00],"[1.0, 0.010682656490469171, 0.00018036317399678026]",(66.32833704388656+0j),(-51.36009641799851+0j),[1],(-227.59052790263416+0j),(51.36009641799851+0j),(0.1747424290963549+0j),[]
12.045035402587823,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
12.045035402587823,0,1,[0.0088174 1.       ],[1.],"[1.0, 0.008817402499896303, 0.0]",,,,,,,
12.045035402587823,0,2,[1.24761492e-04 8.81740250e-03 1.00000000e+00],[1.],"[1.0, 0.008817402499896303, 0.0001247614916112029]",,,,,,,
12.045035402587823,1,0,[1.],[-0.0088174  1.       ],"[1.0, 0.008817402499896303, 7.774658684517758e-05]",(113.41208479614721+0j),(-113.41208479614721+0j),[1],,,0j,[]
12.045035402587823,1,1,[-0.00533206  1.        ],[-0.01414946  1.        ],"[1.0, 0.008817402499896303, 0.0001247614916112029]",(70.67407086935268+0j),(-44.041376209812576+0j),[1],,,(0.3768382708387212+0j),[0.37683827]
12.045035402587823,2,0,[1.],[-4.70149048e-05 -8.81740250e-03  1.00000000e+00],"[1.0, 0.008817402499896303, 0.0001247614916112029]",(79.61477052993109+0j),(-61.336281269249746+0j),[1],(-267.1596043177915+0j),(61.336281269249746+0j),(0.17687662560471507+0j),[]
13.530477745798061,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
13.530477745798061,0,1,[0.00723688 1.        ],[1.],"[1.0, 0.007236877093409934, 0.0]",,,,,,,
13.530477745798061,0,2,[8.52363771e-05 7.23687709e-03 1.00000000e+00],[1.],"[1.0, 0.007236877093409934, 8.52363770647779e-05]",,,,,,,
13.530477745798061,1,0,[1.],[-0.00723688  1.        ],"[1.0, 0.007236877093409934, 5.237239006512142e-05]",(138.18115011385544+0j),(-138.18115011385544+0j),[1],,,0j,[]
13.530477745798061,1,1,[-0.00454118  1.        ],[-0.01177806  1.        ],"[1.0, 0.007236877093409934, 8.52363770647779e-05]",(84.9036214656338+0j),(-52.16793268864842+0j),[1],,,(0.38556292666780667+0j),[0.38556293]
13.530477745798061,2,0,[1.],[-3.28639870e-05 -7.23687709e-03  1.00000000e+00],"[1.0, 0.007236877093409934, 8.52363770647779e-05]",(96.17600343934802+0j),(-73.75539097855263+0j),[1],(-316.38291544565993+0j),(73.75539097855263+0j),(0.1787754126801713+0j),[]
15.199110829529333,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
15.199110829529333,0,1,[0.0059092 1.       ],[1.],"[1.0, 0.005909203717737184, 0.0]",,,,,,,
15.199110829529333,0,2,[5.75663482e-05 5.90920372e-03 1.00000000e+00],[1.],"[1.0, 0.005909203717737184, 5.7566348245322144e-05]",,,,,,,
15.199110829529333,1,0,[1.],[-0.0059092  1.       ],"[1.0, 0.005909203717737184, 3.491868857771896e-05]",(169.22753855961676+0j),(-169.22753855961676+0j),[1],,,0j,[]
15.199110829529333,1,1,[-0.00383261  1.        ],[-0.00974181  1.        ],"[1.0, 0.005909203717737184, 5.7566348245322144e-05]",(102.65031390483185+0j),(-62.26579334809878+0j),[1],,,(0.39341838344667873+0j),[0.39341838]
15.199110829529333,2,0,[1.],[-2.26476597e-05 -5.90920372e-03  1.00000000e+00],"[1.0, 0.005909203717737184, 5.7566348245322144e-05]",(116.87500825443746+0j),(-89.26105162509806+0j),[1],(-377.7939643172631+0j),(89.26105162509806+0j),(0.18044602870692478+0j),[]
17.073526474706906,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
17.073526474706906,0,1,[0.00480289 1.        ],[1.],"[1.0, 0.004802887471731455, 0.0]",,,,,,,
17.073526474706906,0,2,[3.84717357e-05 4.80288747e-03 1.00000000e+00],[1.],"[1.0, 0.004802887471731455, 3.84717356789091e-05]",,,,,,,
17.073526474706906,1,0,[1.],[-0.00480289  1.        ],"[1.0, 0.004802887471731455, 2.3067728066114966e-05]",(208.208084383767+0j),(-208.208084383767+0j),[1],,,0j,[]
17.073526474706906,1,1,[-0.00320724  1.        ],[-0.00801013  1.        ],"[1.0, 0.004802887471731455, 3.84717356789091e-05]",(124.84197520530597+0j),(-74.85549285605627+0j),[1],,,(0.4003980413402271+0j),[0.40039804]
17.073526474706906,2,0,[1.],[-1.54040076e-05 -4.80288747e-03  1.00000000e+00],"[1.0, 0.004802887471731455, 3.84717356789091e-05]",(142.8034350490781+0j),(-108.66756547078307+0j),[1],(-454.598105141445+0j),(108.66756547078307+0j),(0.18190037715022772+0j),[]
19.179102616724887,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
19.179102616724887,0,1,[0.00388779 1.        ],[1.],"[1.0, 0.003887785592258419, 0.0]",,,,,,,
19.179102616724887,0,2,[2.54680725e-05 3.88778559e-03 1.00000000e+00],[1.],"[1.0, 0.003887785592258419, 2.546807245111086e-05]",,,,,,,
19.179102616724887,1,0,[1.],[-0.00388779  1.        ],"[1.0, 0.003887785592258419, 1.5114876811372145e-05]",(257.21583052091586+0j),(-257.21583052091586+0j),[1],,,0j,[]
19.179102616724887,1,1,[-0.00266301  1.        ],[-0.00655079  1.        ],"[1.0, 0.003887785592258419, 2.546807245111086e-05]",(152.65331130659803+0j),(-90.59719771398053+0j),[1],,,(0.40651665569166906+0j),[0.40651666]
19.179102616724887,2,0,[1.],[-1.03531956e-05 -3.88778559e-03  1.00000000e+00],"[1.0, 0.003887785592258419, 2.546807245111086e-05]",(175.3421055725709+0j),(-133.0054688582804+0j),[1],(-550.8576205441913+0j),(133.0054688582804+0j),(0.1831527389434668+0j),[]
21.544346900318846,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
21.544346900318846,0,1,[0.00313584 1.        ],[1.],"[1.0, 0.0031358430521384304, 0.0]",,,,,,,
21.544346900318846,0,2,[1.67183943e-05 3.13584305e-03 1.00000000e+00],[1.],"[1.0, 0.0031358430521384304, 1.6718394298536745e-05]",,,,,,,
21.544346900318846,1,0,[1.],[-0.00313584  1.        ],"[1.0, 0.0031358430521384304, 9.833511647644868e-06]",(318.89351073168933+0j),(-318.89351073168933+0j),[1],,,0j,[]
21.544346900318846,1,1,[-0.00219554  1.        ],[-0.00533139  1.        ],"[1.0, 0.0031358430521384304, 1.6718394298536745e-05]",(187.56843487133753+0j),(-110.32497236886253+0j),[1],,,(0.4118148267082365+0j),[0.41181483]
21.544346900318846,2,0,[1.],[-6.88488265e-06 -3.13584305e-03  1.00000000e+00],"[1.0, 0.0031358430521384304, 1.6718394298536745e-05]",(216.23509146483912+0j),(-163.57644824648153+0j),[1],(-671.7029928287367+0j),(163.57644824648153+0j),(0.18422055674818746+0j),[]
24.201282647943806,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
24.201282647943806,0,1,[0.00252158 1.        ],[1.],"[1.0, 0.002521580347768799, 0.0]",,,,,,,
24.201282647943806,0,2,[1.08941206e-05 2.52158035e-03 1.00000000e+00],[1.],"[1.0, 0.002521580347768799, 1.0894120640719958e-05]",,,,,,,
24.201282647943806,1,0,[1.],[-0.00252158  1.        ],"[1.0, 0.002521580347768799, 6.358367450253816e-06]",(396.57669480365456+0j),(-396.57669480365456+0j),[1],,,0j,[]
24.201282647943806,1,1,[-0.00179877  1.        ],[-0.00432035  1.        ],"[1.0, 0.002521580347768799, 1.0894120640719958e-05]",(231.46249531546914+0j),(-135.0933815316317+0j),[1],,,(0.4163487205669854+0j),[0.41634872]
24.201282647943806,2,0,[1.],[-4.53575319e-06 -2.52158035e-03  1.00000000e+00],"[1.0, 0.002521580347768799, 1.0894120640719958e-05]",(267.6850391855507+0j),(-202.02481843746975+0j),[1],(-823.6192450124898+0j),(202.02481843746975+0j),(0.18512235438160163+0j),[]
27.185882427329396,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
27.185882427329396,0,1,[0.00202235 1.        ],[1.],"[1.0, 0.002022349180568949, 0.0]",,,,,,,
27.185882427329396,0,2,[7.05301667e-06 2.02234918e-03 1.00000000e+00],[1.],"[1.0, 0.002022349180568949, 7.0530166671967756e-06]",,,,,,,
27.185882427329396,1,0,[1.],[-0.00202235  1.        ],"[1.0, 0.002022349180568949, 4.089896208147899e-06]",(494.47445060831154+0j),(-494.47445060831154+0j),[1],,,0j,[]
27.185882427329396,1,1,[-0.00146519  1.        ],[-0.00348754  1.        ],"[1.0, 0.002022349180568949, 7.0530166671967756e-06]",(286.73534687289094+0j),(-166.27180442826125+0j),[1],,,(0.42012100621145565+0j),[0.42012101]
27.185882427329396,2,0,[1.],[-2.96312046e-06 -2.02234918e-03  1.00000000e+00],"[1.0, 0.002022349180568949, 7.0530166671967756e-06]",(332.4943426298986+0j),(-250.45139111570435+0j),[1],(-1015.000912483659+0j),(250.45139111570435+0j),(0.18586439556300927+0j),[]
30.53855508833416,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
30.53855508833416,0,1,[0.00161839 1.        ],[1.],"[1.0, 0.0016183916147389586, 0.0]",,,,,,,
30.53855508833416,0,2,[4.54250704e-06 1.61839161e-03 1.00000000e+00],[1.],"[1.0, 0.0016183916147389586, 4.542507041175584e-06]",,,,,,,
30.53855508833416,1,0,[1.],[-0.00161839  1.        ],"[1.0, 0.0016183916147389586, 2.6191914186573736e-06]",(617.8974179628932+0j),(-617.8974179628932+0j),[1],,,0j,[]
30.53855508833416,1,1,[-0.00118841  1.        ],[-0.0028068  1.       ],"[1.0, 0.0016183916147389586, 4.542507041175584e-06]",(356.2771835176121+0j),(-205.42800116194212+0j),[1],,,(0.42340399367228343+0j),[0.42340399]
30.53855508833416,2,0,[1.],[-1.92331562e-06 -1.61839161e-03  1.00000000e+00],"[1.0, 0.0016183916147389586, 4.542507041175584e-06]",(414.10503166212663+0j),(-311.4002735603695+0j),[1],(-1255.564226289781+0j),(311.4002735603695+0j),(0.18650416666492817+0j),[]
34.30469286314919,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
34.30469286314919,0,1,[0.00129275 1.        ],[1.],"[1.0, 0.0012927483525638894, 0.0]",,,,,,,
34.30469286314919,0,2,[2.91185489e-06 1.29274835e-03 1.00000000e+00],[1.],"[1.0, 0.0012927483525638894, 2.9118548859208753e-06]",,,,,,,
34.30469286314919,1,0,[1.],[-0.00129275  1.        ],"[1.0, 0.0012927483525638894, 1.67119830305665e-06]",(773.5457546835888+0j),(-773.5457546835888+0j),[1],,,0j,[]
34.30469286314919,1,1,[-9.59704633e-04  1.00000000e+00],[-0.00225245  1.        ],"[1.0, 0.0012927483525638894, 2.9118548859208753e-06]",(443.96043182456094+0j),(-254.8018185510859+0j),[1],,,(0.42607088315524594+0j),[0.42607088]
34.30469286314919,2,0,[1.],[-1.24065658e-06 -1.29274835e-03  1.00000000e+00],"[1.0, 0.0012927483525638894, 2.9118548859208753e-06]",(517.0136839141577+0j),(-388.2558486580679+0j),[1],(-1559.0009432566285+0j),(388.2558486580679+0j),(0.1870198039920301+0j),[]
38.53528593710527,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
38.53528593710527,0,1,[0.00103106 1.        ],[1.],"[1.0, 0.0010310632031931071, 0.0]",,,,,,,
38.53528593710527,0,2,[1.85943204e-06 1.03106320e-03 1.00000000e+00],[1.],"[1.0, 0.0010310632031931071, 1.8594320389412636e-06]",,,,,,,
38.53528593710527,1,0,[1.],[-0.00103106  1.        ],"[1.0, 0.0010310632031931071, 1.0630913289788306e-06]",(969.872648837717+0j),(-969.872648837717+0j),[1],,,0j,[]
38.53528593710527,1,1,[-7.72349074e-04  1.00000000e+00],[-0.00180341  1.        ],"[1.0, 0.0010310632031931071, 1.8594320389412636e-06]",(554.5043763902128+0j),(-317.02626505074966+0j),[1],,,(0.42827094149451095+0j),[0.42827094]
38.53528593710527,2,0,[1.],[-7.9634071e-07 -1.0310632e-03  1.0000000e+00],"[1.0, 0.0010310632031931071, 1.8594320389412636e-06]",(646.7801052371718+0j),(-485.1594904105401+0j),[1],(-1941.531447588798+0j),(485.1594904105401+0j),(0.18744246220314295+0j),[]
43.28761281083057,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
43.28761281083057,0,1,[8.21326109e-04 1.00000000e+00],[1.],"[1.0, 0.0008213261086688495, 0.0]",,,,,,,
43.28761281083057,0,2,[1.18361060e-06 8.21326109e-04 1.00000000e+00],[1.],"[1.0, 0.0008213261086688495, 1.1836105961294979e-06]",,,,,,,
43.28761281083057,1,0,[1.],[-8.21326109e-04  1.00000000e+00],"[1.0, 0.0008213261086688495, 6.745765767811147e-07]",(1217.543177363171+0j),(-1217.543177363171+0j),[1],,,0j,[]
43.28761281083057,1,1,[-6.19770897e-04  1.00000000e+00],[-0.0014411  1.       ],"[1.0, 0.0008213261086688495, 1.1836105961294979e-06]",(693.9158126453516+0j),(-395.48425385790665+0j),[1],,,(0.43006882585621103+0j),[0.43006883]
43.28761281083057,2,0,[1.],[-5.09034019e-07 -8.21326109e-04  1.00000000e+00],"[1.0, 0.0008213261086688495, 1.1836105961294979e-06]",(810.4547656411467+0j),(-607.3768829174847+0j),[1],(-2423.9542125351536+0j),(607.3768829174847+0j),(0.18778604901719945+0j),[]
48.62601580065353,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
48.62601580065353,0,1,[6.53589025e-04 1.00000000e+00],[1.],"[1.0, 0.0006535890254513696, 0.0]",,,,,,,
48.62601580065353,0,2,[7.49252405e-07 6.53589025e-04 1.00000000e+00],[1.],"[1.0, 0.0006535890254513696, 7.492524053214136e-07]",,,,,,,
48.62601580065353,1,0,[1.],[-6.53589025e-04  1.00000000e+00],"[1.0, 0.0006535890254513696, 4.271786141904711e-07]",(1530.0134504391324+0j),(-1530.0134504391324+0j),[1],,,0j,[]
48.62601580065353,1,1,[-4.92777232e-04  1.00000000e+00],[-0.00114637  1.        ],"[1.0, 0.0006535890254513696, 7.492524053214136e-07]",(872.3215578747373+0j),(-497.34523583084064+0j),[1],,,(0.42986020310843+0j),[0.4298602]
48.62601580065353,2,0,[1.],[-3.22073791e-07 -6.53589025e-04  1.00000000e+00],"[1.0, 0.0006535890254513696, 7.492524053214136e-07]",(1018.6670804194227+0j),(-763.4980952113349+0j),[1],(-3047.981614695346+0j),(763.4980952113349+0j),(0.18774626294337124+0j),[]
54.622772176843434,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
54.622772176843434,0,1,[5.19679883e-04 1.00000000e+00],[1.],"[1.0, 0.0005196798834167051, 0.0]",,,,,,,
54.622772176843434,0,2,[4.74616902e-07 5.19679883e-04 1.00000000e+00],[1.],"[1.0, 0.0005196798834167051, 4.746169023710126e-07]",,,,,,,
54.622772176843434,1,0,[1.],[-5.19679883e-04  1.00000000e+00],"[1.0, 0.0005196798834167051, 2.700671812280002e-07]",(1924.2615154263156+0j),(-1924.2615154263156+0j),[1],,,0j,[]
54.622772176843434,1,1,[-3.93607156e-04  1.00000000e+00],[-9.1328704e-04  1.0000000e+00],"[1.0, 0.0005196798834167051, 4.746169023710126e-07]",(1094.9460097619244+0j),(-623.0477274955766+0j),[1],,,(0.4309785852993366+0j),[0.43097859]
54.622772176843434,2,0,[1.],[-2.04549721e-07 -5.19679883e-04  1.00000000e+00],"[1.0, 0.0005196798834167051, 4.746169023710126e-07]",(1279.688943511672+0j),(-958.5890337764079+0j),[1],(-3820.2931570630917+0j),(958.5890337764079+0j),(0.187959293752889+0j),[]
61.359072734131686,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
61.359072734131686,0,1,[4.12931408e-04 1.00000000e+00],[1.],"[1.0, 0.0004129314076834713, 0.0]",,,,,,,
61.359072734131686,0,2,[3.01546462e-07 4.12931408e-04 1.00000000e+00],[1.],"[1.0, 0.0004129314076834713, 3.015464615313988e-07]",,,,,,,
61.359072734131686,1,0,[1.],[-4.12931408e-04  1.00000000e+00],"[1.0, 0.0004129314076834713, 1.7051234745145318e-07]",(2421.7097110872724+0j),(-2421.7097110872724+0j),[1],,,0j,[]
61.359072734131686,1,1,[-3.17326587e-04  1.00000000e+00],[-7.30257994e-04  1.00000000e+00],"[1.0, 0.0004129314076834713, 3.015464615313988e-07]",(1369.379052191181+0j),(-774.3285580409681+0j),[1],,,(0.43454038032643794+0j),[0.43454038]
61.359072734131686,2,0,[1.],[-1.31034114e-07 -4.12931408e-04  1.00000000e+00],"[1.0, 0.0004129314076834713, 3.015464615313988e-07]",(1604.6375983049181+0j),(-1199.8234725017412+0j),[1],(-4755.965102465678+0j),(1199.8234725017412+0j),(0.18863361365997297+0j),[]
68.92612104349695,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
68.92612104349695,0,1,[3.2793459e-04 1.0000000e+00],[1.],"[1.0, 0.000327934589980258, 0.0]",,,,,,,
68.92612104349695,0,2,[1.92011208e-07 3.27934590e-04 1.00000000e+00],[1.],"[1.0, 0.000327934589980258, 1.9201120832461984e-07]",,,,,,,
68.92612104349695,1,0,[1.],[-3.2793459e-04  1.0000000e+00],"[1.0, 0.000327934589980258, 1.0754109530551994e-07]",(3049.388599294149+0j),(-3049.388599294149+0j),[1],,,0j,[]
68.92612104349695,1,1,[-2.575822e-04  1.000000e+00],[-5.8551679e-04  1.0000000e+00],"[1.0, 0.000327934589980258, 1.9201120832461984e-07]",(1707.8929550083453+0j),(-956.5518630332392+0j),[1],,,(0.43992282406916705+0j),[0.43992282]
68.92612104349695,2,0,[1.],[-8.4470113e-08 -3.2793459e-04  1.0000000e+00],"[1.0, 0.000327934589980258, 1.9201120832461984e-07]",(2009.376390192092+0j),(-1498.3538525649308+0j),[1],(-5891.632235003231+0j),(1498.3538525649308+0j),(0.18964083241054425+0j),[]
77.42636826811271,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
77.42636826811271,0,1,[2.60321373e-04 1.00000000e+00],[1.],"[1.0, 0.00026032137322346693, 0.0]",,,,,,,
77.42636826811271,0,2,[1.21787970e-07 2.60321373e-04 1.00000000e+00],[1.],"[1.0, 0.00026032137322346693, 1.2178796994925428e-07]",,,,,,,
77.42636826811271,1,0,[1.],[-2.60321373e-04  1.00000000e+00],"[1.0, 0.00026032137322346693, 6.776721735695156e-08]",(3841.4056733696348+0j),(-3841.4056733696348+0j),[1],,,0j,[]
77.42636826811271,1,1,[-2.07515625e-04  1.00000000e+00],[-4.67836999e-04  1.00000000e+00],"[1.0, 0.00026032137322346693, 1.2178796994925428e-07]",(2137.49661261236+0j),(-1189.3801793970738+0j),[1],,,(0.4435639465442415+0j),[0.44356395]
77.42636826811271,2,0,[1.],[-5.40207526e-08 -2.60321373e-04  1.00000000e+00],"[1.0, 0.00026032137322346693, 1.2178796994925428e-07]",(2521.758561458123+0j),(-1876.9615518136925+0j),[1],(-7340.672788516844+0j),(1876.9615518136925+0j),(0.19031428308177342+0j),[]
86.97490026177833,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
86.97490026177833,0,1,[2.06577481e-04 1.00000000e+00],[1.],"[1.0, 0.0002065774806551696, 0.0]",,,,,,,
86.97490026177833,0,2,[7.67322172e-08 2.06577481e-04 1.00000000e+00],[1.],"[1.0, 0.0002065774806551696, 7.673221715967146e-08]",,,,,,,
86.97490026177833,1,0,[1.],[-2.06577481e-04  1.00000000e+00],"[1.0, 0.0002065774806551696, 4.2674255513836974e-08]",(4840.798700944826+0j),(-4840.798700944826+0j),[1],,,0j,[]
86.97490026177833,1,1,[-1.64867736e-04  1.00000000e+00],[-3.71445217e-04  1.00000000e+00],"[1.0, 0.0002065774806551696, 7.673221715967146e-08]",(2692.187040878855+0j),(-1497.2469443237555+0j),[1],,,(0.44385478364275005+0j),[0.44385478]
86.97490026177833,2,0,[1.],[-3.40579616e-08 -2.06577481e-04  1.00000000e+00],"[1.0, 0.0002065774806551696, 7.673221715967146e-08]",(3176.8702814651124+0j),(-2364.217475518456+0j),[1],(-9242.338403232035+0j),(2364.217475518456+0j),(0.19036780325880395+0j),[]
97.70099572992248,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
97.70099572992248,0,1,[1.63884071e-04 1.00000000e+00],[1.],"[1.0, 0.00016388407085485848, 0.0]",,,,,,,
97.70099572992248,0,2,[4.77949809e-08 1.63884071e-04 1.00000000e+00],[1.],"[1.0, 0.00016388407085485848, 4.779498093319246e-08]",,,,,,,
97.70099572992248,1,0,[1.],[-1.63884071e-04  1.00000000e+00],"[1.0, 0.00016388407085485848, 2.6857988679960275e-08]",(6101.874299215055+0j),(-6101.874299215055+0j),[1],,,0j,[]
97.70099572992248,1,1,[-1.27754895e-04  1.00000000e+00],[-2.91638966e-04  1.00000000e+00],"[1.0, 0.00016388407085485848, 4.779498093319246e-08]",(3428.8970861592065+0j),(-1926.8399594831974+0j),[1],,,(0.43805838697786675+0j),[0.43805839]
97.70099572992248,2,0,[1.],[-2.09369923e-08 -1.63884071e-04  1.00000000e+00],"[1.0, 0.00016388407085485848, 4.779498093319246e-08]",(4028.5315845535324+0j),(-3006.8429128717453+0j),[1],(-11856.02031228894+0j),(3006.8429128717453+0j),(0.1892935307460228+0j),[]
109.74987654930568,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
109.74987654930568,0,1,[1.29985616e-04 1.00000000e+00],[1.],"[1.0, 0.0001299856157449, 0.0]",,,,,,,
109.74987654930568,0,2,[2.91124622e-08 1.29985616e-04 1.00000000e+00],[1.],"[1.0, 0.0001299856157449, 2.9112462163851034e-08]",,,,,,,
109.74987654930568,1,0,[1.],[-1.29985616e-04  1.00000000e+00],"[1.0, 0.0001299856157449, 1.6896260300580793e-08]",(7693.15892585011+0j),(-7693.15892585011+0j),[1],,,0j,[]
109.74987654930568,1,1,[-9.39811824e-05  1.00000000e+00],[-2.23966798e-04  1.00000000e+00],"[1.0, 0.0001299856157449, 2.9112462163851034e-08]",(4464.947520182722+0j),(-2591.3615655330946+0j),[1],,,(0.4196210473203846+0j),[0.41962105]
109.74987654930568,2,0,[1.],[-1.22162019e-08 -1.29985616e-04  1.00000000e+00],"[1.0, 0.0001299856157449, 2.9112462163851034e-08]",(5175.650924920951+0j),(-3899.5596855395047+0j),[1],(-15816.078874603114+0j),(3899.5596855395047+0j),(0.1857664767401835+0j),[]
123.2846739442066,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
123.2846739442066,0,1,[1.03080854e-04 1.00000000e+00],[1.],"[1.0, 0.00010308085361745548, 0.0]",,,,,,,
123.2846739442066,0,2,[1.70814705e-08 1.03080854e-04 1.00000000e+00],[1.],"[1.0, 0.00010308085361745548, 1.708147050790394e-08]",,,,,,,
123.2846739442066,1,0,[1.],[-1.03080854e-04  1.00000000e+00],"[1.0, 0.00010308085361745548, 1.0625662382503286e-08]",(9701.122613042295+0j),(-9701.122613042295+0j),[1],,,0j,[]
123.2846739442066,1,1,[-6.26285862e-05  1.00000000e+00],[-1.6570944e-04  1.0000000e+00],"[1.0, 0.00010308085361745548, 1.708147050790394e-08]",(6034.659227363236+0j),(-3753.9069902529304+0j),[1],,,(0.37794217555294335+0j),[0.37794218]
123.2846739442066,2,0,[1.],[-6.45580813e-09 -1.03080854e-04  1.00000000e+00],"[1.0, 0.00010308085361745548, 1.708147050790394e-08]",(6802.7953566256465+0j),(-5237.907412611038+0j),[1],(-22769.944877671573+0j),(5237.907412611038+0j),(0.1771194475423124+0j),[]
138.48863713938718,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
138.48863713938718,0,1,[8.17335528e-05 1.00000000e+00],[1.],"[1.0, 8.173355284296326e-05, 0.0]",,,,,,,
138.48863713938718,0,2,[1.02627840e-08 8.17335528e-05 1.00000000e+00],[1.],"[1.0, 8.173355284296326e-05, 1.026278395727435e-08]",,,,,,,
138.48863713938718,1,0,[1.],[-8.17335528e-05  1.00000000e+00],"[1.0, 8.173355284296326e-05, 6.680373660333468e-09]",(12234.877418351374+0j),(-12234.877418351374+0j),[1],,,0j,[]
138.48863713938718,1,1,[-4.38303508e-05  1.00000000e+00],[-1.25563904e-04  1.00000000e+00],"[1.0, 8.173355284296326e-05, 1.026278395727435e-08]",(7964.072242310996+0j),(-5184.068831422349+0j),[1],,,(0.3490680805378973+0j),[0.34906808]
138.48863713938718,2,0,[1.],[-3.58241030e-09 -8.17335528e-05  1.00000000e+00],"[1.0, 8.173355284296326e-05, 1.026278395727435e-08]",(8822.93759915258+0j),(-6899.0107289255075+0j),[1],(-31638.17819645595+0j),(6899.0107289255075+0j),(0.17050965088991182+0j),[]
155.56761439304722,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
155.56761439304722,0,1,[6.47999646e-05 1.00000000e+00],[1.],"[1.0, 6.479996460541012e-05, 0.0]",,,,,,,
155.56761439304722,0,2,[6.39027300e-09 6.47999646e-05 1.00000000e+00],[1.],"[1.0, 6.479996460541012e-05, 6.390273001352272e-09]",,,,,,,
155.56761439304722,1,0,[1.],[-6.47999646e-05  1.00000000e+00],"[1.0, 6.479996460541012e-05, 4.1990354128624035e-09]",(15432.107194646685+0j),(-15432.107194646685+0j),[1],,,0j,[]
155.56761439304722,1,1,[-3.38154134e-05  1.00000000e+00],[-9.8615378e-05  1.0000000e+00],"[1.0, 6.479996460541012e-05, 6.390273001352272e-09]",(10140.406300591152+0j),(-6663.240388632033+0j),[1],,,(0.3429020306372155+0j),[0.34290203]
155.56761439304722,2,0,[1.],[-2.19123759e-09 -6.47999646e-05  1.00000000e+00],"[1.0, 6.479996460541012e-05, 6.390273001352272e-09]",(11194.481093464468+0j),(-8782.754174883656+0j),[1],(-40766.79444998561+0j),(8782.754174883656+0j),(0.16902499184300251+0j),[]
174.75284000076832,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
174.75284000076832,0,1,[5.13701752e-05 1.00000000e+00],[1.],"[1.0, 5.137017523209323e-05, 0.0]",,,,,,,
174.75284000076832,0,2,[4.15236745e-09 5.13701752e-05 1.00000000e+00],[1.],"[1.0, 5.137017523209323e-05, 4.152367449084583e-09]",,,,,,,
174.75284000076832,1,0,[1.],[-5.13701752e-05  1.00000000e+00],"[1.0, 5.137017523209323e-05, 2.638894903375965e-09]",(19466.548351878224+0j),(-19466.548351878224+0j),[1],,,0j,[]
174.75284000076832,1,1,[-2.94620865e-05  1.00000000e+00],[-8.08322617e-05  1.00000000e+00],"[1.0, 5.137017523209323e-05, 4.152367449084583e-09]",(12371.298027446519+0j),(-7862.154713685298+0j),[1],,,(0.3644842524816229+0j),[0.36448425]
174.75284000076832,2,0,[1.],[-1.51347255e-09 -5.13701752e-05  1.00000000e+00],"[1.0, 5.137017523209323e-05, 4.152367449084583e-09]",(13830.753454402322+0j),(-10725.57363225272+0j),[1],(-47772.680830456164+0j),(10725.57363225272+0j),(0.17410674837797085+0j),[]
196.30406500402725,0,0,[1.],[1.],"[1.0, 0.0, 0.0]",,,,,,,
