sigma,m,n,p,q,tc,coef_input_vals,error_vals_all,error_next,rel_err,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
48.62601580065353,0,1,[6.53589025e-04 1.00000000e+00],[1.],"[1.0, 0.0006535890254513696, 0.0]","[1, 0.0006535890254513696, 7.492524053214136e-07]","[0.0, 0.0, 7.492524053214136e-07]",7.492524053214136e-07,1.0,,,,,,,
48.62601580065353,1,0,[1.],[-6.53589025e-04  1.00000000e+00],"[1.0, 0.0006535890254513696, 4.271786141904711e-07]","[1, 0.0006535890254513696, 7.492524053214136e-07]","[0.0, 0.0, 3.2207379113094257e-07]",3.2207379113094257e-07,0.42986020310843,1530.0134504391324,-1530.0134504391324,[1],,,0.0,[]
54.622772176843434,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0005196798834167051, 4.746169023710126e-07]","[0.0, 0.0005196798834167051, 4.746169023710126e-07]",0.0005196798834167051,1.0,,,,,,,
54.622772176843434,0,1,[5.19679883e-04 1.00000000e+00],[1.],"[1.0, 0.0005196798834167051, 0.0]","[1, 0.0005196798834167051, 4.746169023710126e-07]","[0.0, 0.0, 4.746169023710126e-07]",4.746169023710126e-07,1.0,,,,,,,
54.622772176843434,1,0,[1.],[-5.19679883e-04  1.00000000e+00],"[1.0, 0.0005196798834167051, 2.700671812280002e-07]","[1, 0.0005196798834167051, 4.746169023710126e-07]","[0.0, 0.0, 2.0454972114301236e-07]",2.0454972114301236e-07,0.4309785852993366,1924.2615154263156,-1924.2615154263156,[1],,,0.0,[]
61.359072734131686,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0004129314076834713, 3.015464615313988e-07]","[0.0, 0.0004129314076834713, 3.015464615313988e-07]",0.0004129314076834713,1.0,,,,,,,
61.359072734131686,0,1,[4.12931408e-04 1.00000000e+00],[1.],"[1.0, 0.0004129314076834713, 0.0]","[1, 0.0004129314076834713, 3.015464615313988e-07]","[0.0, 0.0, 3.015464615313988e-07]",3.015464615313988e-07,1.0,,,,,,,
61.359072734131686,1,0,[1.],[-4.12931408e-04  1.00000000e+00],"[1.0, 0.0004129314076834713, 1.7051234745145318e-07]","[1, 0.0004129314076834713, 3.015464615313988e-07]","[0.0, 0.0, 1.3103411407994561e-07]",1.3103411407994561e-07,0.43454038032643794,2421.7097110872724,-2421.7097110872724,[1],,,0.0,[]
68.92612104349695,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.000327934589980258, 1.9201120832461984e-07]","[0.0, 0.000327934589980258, 1.9201120832461984e-07]",0.000327934589980258,1.0,,,,,,,
68.92612104349695,0,1,[3.2793459e-04 1.0000000e+00],[1.],"[1.0, 0.000327934589980258, 0.0]","[1, 0.000327934589980258, 1.9201120832461984e-07]","[0.0, 0.0, 1.9201120832461984e-07]",1.9201120832461984e-07,1.0,,,,,,,
68.92612104349695,1,0,[1.],[-3.2793459e-04  1.0000000e+00],"[1.0, 0.000327934589980258, 1.0754109530551994e-07]","[1, 0.000327934589980258, 1.9201120832461984e-07]","[0.0, 0.0, 8.44701130190999e-08]",8.44701130190999e-08,0.439922824069167,3049.388599294149,-3049.388599294149,[1],,,0.0,[]
77.42636826811271,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00026032137322346693, 1.2178796994925428e-07]","[0.0, 0.00026032137322346693, 1.2178796994925428e-07]",0.00026032137322346693,1.0,,,,,,,
77.42636826811271,0,1,[2.60321373e-04 1.00000000e+00],[1.],"[1.0, 0.00026032137322346693, 0.0]","[1, 0.00026032137322346693, 1.2178796994925428e-07]","[0.0, 0.0, 1.2178796994925428e-07]",1.2178796994925428e-07,1.0,,,,,,,
77.42636826811271,1,0,[1.],[-2.60321373e-04  1.00000000e+00],"[1.0, 0.00026032137322346693, 6.776721735695156e-08]","[1, 0.00026032137322346693, 1.2178796994925428e-07]","[0.0, 0.0, 5.402075259230272e-08]",5.402075259230272e-08,0.4435639465442415,3841.4056733696348,-3841.4056733696348,[1],,,0.0,[]
86.97490026177833,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0002065774806551696, 7.673221715967146e-08]","[0.0, 0.0002065774806551696, 7.673221715967146e-08]",0.0002065774806551696,1.0,,,,,,,
86.97490026177833,0,1,[2.06577481e-04 1.00000000e+00],[1.],"[1.0, 0.0002065774806551696, 0.0]","[1, 0.0002065774806551696, 7.673221715967146e-08]","[0.0, 0.0, 7.673221715967146e-08]",7.673221715967146e-08,1.0,,,,,,,
86.97490026177833,1,0,[1.],[-2.06577481e-04  1.00000000e+00],"[1.0, 0.0002065774806551696, 4.2674255513836974e-08]","[1, 0.0002065774806551696, 7.673221715967146e-08]","[0.0, 0.0, 3.405796164583449e-08]",3.405796164583449e-08,0.44385478364275005,4840.798700944826,-4840.798700944826,[1],,,0.0,[]
97.70099572992248,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00016388407085485848, 4.779498093319246e-08]","[0.0, 0.00016388407085485848, 4.779498093319246e-08]",0.00016388407085485848,1.0,,,,,,,
97.70099572992248,0,1,[1.63884071e-04 1.00000000e+00],[1.],"[1.0, 0.00016388407085485848, 0.0]","[1, 0.00016388407085485848, 4.779498093319246e-08]","[0.0, 0.0, 4.779498093319246e-08]",4.779498093319246e-08,1.0,,,,,,,
97.70099572992248,1,0,[1.],[-1.63884071e-04  1.00000000e+00],"[1.0, 0.00016388407085485848, 2.6857988679960275e-08]","[1, 0.00016388407085485848, 4.779498093319246e-08]","[0.0, 0.0, 2.0936992253232188e-08]",2.0936992253232188e-08,0.43805838697786675,6101.874299215055,-6101.874299215055,[1],,,0.0,[]
109.74987654930568,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.0001299856157449, 2.9112462163851034e-08]","[0.0, 0.0001299856157449, 2.9112462163851034e-08]",0.0001299856157449,1.0,,,,,,,
109.74987654930568,0,1,[1.29985616e-04 1.00000000e+00],[1.],"[1.0, 0.0001299856157449, 0.0]","[1, 0.0001299856157449, 2.9112462163851034e-08]","[0.0, 0.0, 2.9112462163851034e-08]",2.9112462163851034e-08,1.0,,,,,,,
109.74987654930568,1,0,[1.],[-1.29985616e-04  1.00000000e+00],"[1.0, 0.0001299856157449, 1.6896260300580793e-08]","[1, 0.0001299856157449, 2.9112462163851034e-08]","[0.0, 0.0, 1.2216201863270241e-08]",1.2216201863270241e-08,0.4196210473203846,7693.15892585011,-7693.15892585011,[1],,,0.0,[]
123.2846739442066,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 0.00010308085361745548, 1.708147050790394e-08]","[0.0, 0.00010308085361745548, 1.708147050790394e-08]",0.00010308085361745548,1.0,,,,,,,
123.2846739442066,0,1,[1.03080854e-04 1.00000000e+00],[1.],"[1.0, 0.00010308085361745548, 0.0]","[1, 0.00010308085361745548, 1.708147050790394e-08]","[0.0, 0.0, 1.708147050790394e-08]",1.708147050790394e-08,1.0,,,,,,,
123.2846739442066,1,0,[1.],[-1.03080854e-04  1.00000000e+00],"[1.0, 0.00010308085361745548, 1.0625662382503286e-08]","[1, 0.00010308085361745548, 1.708147050790394e-08]","[0.0, 0.0, 6.455808125400655e-09]",6.455808125400655e-09,0.37794217555294335,9701.122613042295,-9701.122613042295,[1],,,0.0,[]
138.48863713938718,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 8.173355284296326e-05, 1.026278395727435e-08]","[0.0, 8.173355284296326e-05, 1.026278395727435e-08]",8.173355284296326e-05,1.0,,,,,,,
138.48863713938718,0,1,[8.17335528e-05 1.00000000e+00],[1.],"[1.0, 8.173355284296326e-05, 0.0]","[1, 8.173355284296326e-05, 1.026278395727435e-08]","[0.0, 0.0, 1.026278395727435e-08]",1.026278395727435e-08,1.0,,,,,,,
138.48863713938718,1,0,[1.],[-8.17335528e-05  1.00000000e+00],"[1.0, 8.173355284296326e-05, 6.680373660333468e-09]","[1, 8.173355284296326e-05, 1.026278395727435e-08]","[0.0, 0.0, 3.582410296940883e-09]",3.582410296940883e-09,0.34906808053789723,12234.877418351374,-12234.877418351374,[1],,,0.0,[]
155.56761439304722,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 6.479996460541012e-05, 6.390273001352272e-09]","[0.0, 6.479996460541012e-05, 6.390273001352272e-09]",6.479996460541012e-05,1.0,,,,,,,
155.56761439304722,0,1,[6.47999646e-05 1.00000000e+00],[1.],"[1.0, 6.479996460541012e-05, 0.0]","[1, 6.479996460541012e-05, 6.390273001352272e-09]","[0.0, 0.0, 6.390273001352272e-09]",6.390273001352272e-09,1.0,,,,,,,
155.56761439304722,1,0,[1.],[-6.47999646e-05  1.00000000e+00],"[1.0, 6.479996460541012e-05, 4.1990354128624035e-09]","[1, 6.479996460541012e-05, 6.390273001352272e-09]","[0.0, 0.0, 2.1912375884898687e-09]",2.1912375884898687e-09,0.34290203063721564,15432.107194646685,-15432.107194646685,[1],,,0.0,[]
174.75284000076832,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 5.137017523209323e-05, 4.152367449084583e-09]","[0.0, 5.137017523209323e-05, 4.152367449084583e-09]",5.137017523209323e-05,1.0,,,,,,,
174.75284000076832,0,1,[5.13701752e-05 1.00000000e+00],[1.],"[1.0, 5.137017523209323e-05, 0.0]","[1, 5.137017523209323e-05, 4.152367449084583e-09]","[0.0, 0.0, 4.152367449084583e-09]",4.152367449084583e-09,1.0,,,,,,,
174.75284000076832,1,0,[1.],[-5.13701752e-05  1.00000000e+00],"[1.0, 5.137017523209323e-05, 2.638894903375965e-09]","[1, 5.137017523209323e-05, 4.152367449084583e-09]","[0.0, 0.0, 1.5134725457086177e-09]",1.5134725457086177e-09,0.364484252481623,19466.548351878224,-19466.548351878224,[1],,,0.0,[]
196.30406500402725,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 4.0720870786695216e-05, 2.888541962703977e-09]","[0.0, 4.0720870786695216e-05, 2.888541962703977e-09]",4.0720870786695216e-05,1.0,,,,,,,
196.30406500402725,0,1,[4.07208708e-05 1.00000000e+00],[1.],"[1.0, 4.0720870786695216e-05, 0.0]","[1, 4.0720870786695216e-05, 2.888541962703977e-09]","[0.0, 0.0, 2.888541962703977e-09]",2.888541962703977e-09,1.0,,,,,,,
196.30406500402725,1,0,[1.],[-4.07208708e-05  1.00000000e+00],"[1.0, 4.0720870786695216e-05, 1.6581893176267277e-09]","[1, 4.0720870786695216e-05, 2.888541962703977e-09]","[0.0, 0.0, 1.2303526450772493e-09]",1.2303526450772493e-09,0.425942451577027,24557.431623656026,-24557.431623656026,[1],,,0.0,[]
220.51307399030452,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 3.227743673415105e-05, 2.068822391413008e-09]","[0.0, 3.227743673415105e-05, 2.068822391413008e-09]",3.227743673415105e-05,1.0,,,,,,,
220.51307399030452,0,1,[3.22774367e-05 1.00000000e+00],[1.],"[1.0, 3.227743673415105e-05, 0.0]","[1, 3.227743673415105e-05, 2.068822391413008e-09]","[0.0, 0.0, 2.068822391413008e-09]",2.068822391413008e-09,1.0,,,,,,,
220.51307399030452,1,0,[1.],[-3.22774367e-05  1.00000000e+00],"[1.0, 3.227743673415105e-05, 1.0418329221271236e-09]","[1, 3.227743673415105e-05, 2.068822391413008e-09]","[0.0, 0.0, 1.0269894692858845e-09]",1.0269894692858845e-09,0.49641258406162625,30981.394471821637,-30981.394471821637,[1],,,0.0,[]
247.70763559917089,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 2.558361814829965e-05, 1.4852905483307503e-09]","[0.0, 2.558361814829965e-05, 1.4852905483307503e-09]",2.558361814829965e-05,1.0,,,,,,,
247.70763559917089,0,1,[2.55836181e-05 1.00000000e+00],[1.],"[1.0, 2.558361814829965e-05, 0.0]","[1, 2.558361814829965e-05, 1.4852905483307503e-09]","[0.0, 0.0, 1.4852905483307503e-09]",1.4852905483307503e-09,1.0,,,,,,,
247.70763559917089,1,0,[1.],[-2.55836181e-05  1.00000000e+00],"[1.0, 2.558361814829965e-05, 6.545215175580072e-10]","[1, 2.558361814829965e-05, 1.4852905483307503e-09]","[0.0, 0.0, 8.307690307727431e-10]",8.307690307727431e-10,0.5593309886112223,39087.512728001784,-39087.512728001784,[1],,,0.0,[]
278.2559402207126,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 2.027728224143055e-05, 1.0526024710203202e-09]","[0.0, 2.027728224143055e-05, 1.0526024710203202e-09]",2.027728224143055e-05,1.0,,,,,,,
278.2559402207126,0,1,[2.02772822e-05 1.00000000e+00],[1.],"[1.0, 2.027728224143055e-05, 0.0]","[1, 2.027728224143055e-05, 1.0526024710203202e-09]","[0.0, 0.0, 1.0526024710203202e-09]",1.0526024710203202e-09,1.0,,,,,,,
278.2559402207126,1,0,[1.],[-2.02772822e-05  1.00000000e+00],"[1.0, 2.027728224143055e-05, 4.1116817509863475e-10]","[1, 2.027728224143055e-05, 1.0526024710203202e-09]","[0.0, 0.0, 6.414342959216854e-10]",6.414342959216854e-10,0.6093794320090502,49316.27365509563,-49316.27365509563,[1],,,0.0,[]
312.5715849688235,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 1.6071097981920387e-05, 7.266755590684097e-10]","[0.0, 1.6071097981920387e-05, 7.266755590684097e-10]",1.6071097981920387e-05,1.0,,,,,,,
312.5715849688235,0,1,[1.6071098e-05 1.0000000e+00],[1.],"[1.0, 1.6071097981920387e-05, 0.0]","[1, 1.6071097981920387e-05, 7.266755590684097e-10]","[0.0, 0.0, 7.266755590684097e-10]",7.266755590684097e-10,1.0,,,,,,,
312.5715849688235,1,0,[1.],[-1.6071098e-05  1.0000000e+00],"[1.0, 1.6071097981920387e-05, 2.5828019034448555e-10]","[1, 1.6071097981920387e-05, 7.266755590684097e-10]","[0.0, 0.0, 4.683953687239242e-10]",4.683953687239242e-10,0.6445728948478768,62223.502160523,-62223.502160523,[1],,,0.0,[]
351.1191734215128,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 1.2737135558895532e-05, 4.824259859222322e-10]","[0.0, 1.2737135558895532e-05, 4.824259859222322e-10]",1.2737135558895532e-05,1.0,,,,,,,
351.1191734215128,0,1,[1.27371356e-05 1.00000000e+00],[1.],"[1.0, 1.2737135558895532e-05, 0.0]","[1, 1.2737135558895532e-05, 4.824259859222322e-10]","[0.0, 0.0, 4.824259859222322e-10]",4.824259859222322e-10,1.0,,,,,,,
351.1191734215128,1,0,[1.],[-1.27371356e-05  1.00000000e+00],"[1.0, 1.2737135558895532e-05, 1.6223462224568098e-10]","[1, 1.2737135558895532e-05, 4.824259859222322e-10]","[0.0, 0.0, 3.2019136367655123e-10]",3.2019136367655123e-10,0.6637108551780346,78510.58783005623,-78510.58783005623,[1],,,0.0,[]
394.4206059437656,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 1.0094633238806032e-05, 3.0951034237021187e-10]","[0.0, 1.0094633238806032e-05, 3.0951034237021187e-10]",1.0094633238806032e-05,1.0,,,,,,,
394.4206059437656,0,1,[1.00946332e-05 1.00000000e+00],[1.],"[1.0, 1.0094633238806032e-05, 0.0]","[1, 1.0094633238806032e-05, 3.0951034237021187e-10]","[0.0, 0.0, 3.0951034237021187e-10]",3.0951034237021187e-10,1.0,,,,,,,
394.4206059437656,1,0,[1.],[-1.00946332e-05  1.00000000e+00],"[1.0, 1.0094633238806032e-05, 1.0190162022600756e-10]","[1, 1.0094633238806032e-05, 3.0951034237021187e-10]","[0.0, 0.0, 2.076087221442043e-10]",2.076087221442043e-10,0.6707650560377046,99062.5391079862,-99062.5391079862,[1],,,0.0,[]
443.06214575838777,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 8.000245501167479e-06, 1.816770796212892e-10]","[0.0, 8.000245501167479e-06, 1.816770796212892e-10]",8.000245501167479e-06,1.0,,,,,,,
443.06214575838777,0,1,[8.0002455e-06 1.0000000e+00],[1.],"[1.0, 8.000245501167479e-06, 0.0]","[1, 8.000245501167479e-06, 1.816770796212892e-10]","[0.0, 0.0, 1.816770796212892e-10]",1.816770796212892e-10,1.0,,,,,,,
443.06214575838777,1,0,[1.],[-8.0002455e-06  1.0000000e+00],"[1.0, 8.000245501167479e-06, 6.400392807895048e-11]","[1, 8.000245501167479e-06, 1.816770796212892e-10]","[0.0, 0.0, 1.1767315154233873e-10]",1.1767315154233873e-10,0.6477049927686619,124996.16416197098,-124996.16416197098,[1],,,0.0,[]
497.7023564332114,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 6.3403216950941415e-06, 1.0914996391952979e-10]","[0.0, 6.3403216950941415e-06, 1.0914996391952979e-10]",6.3403216950941415e-06,1.0,,,,,,,
497.7023564332114,0,1,[6.3403217e-06 1.0000000e+00],[1.],"[1.0, 6.3403216950941415e-06, 0.0]","[1, 6.3403216950941415e-06, 1.0914996391952979e-10]","[0.0, 0.0, 1.0914996391952979e-10]",1.0914996391952979e-10,1.0,,,,,,,
497.7023564332114,1,0,[1.],[-6.3403217e-06  1.0000000e+00],"[1.0, 6.3403216950941415e-06, 4.019967919728145e-11]","[1, 6.3403216950941415e-06, 1.0914996391952979e-10]","[0.0, 0.0, 6.895028472224835e-11]",6.895028472224835e-11,0.631702313461886,157720.70378917136,-157720.70378917136,[1],,,0.0,[]
559.0810182512223,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 5.024761070308047e-06, 6.951960224640373e-11]","[0.0, 5.024761070308047e-06, 6.951960224640373e-11]",5.024761070308047e-06,1.0,,,,,,,
559.0810182512223,0,1,[5.02476107e-06 1.00000000e+00],[1.],"[1.0, 5.024761070308047e-06, 0.0]","[1, 5.024761070308047e-06, 6.951960224640373e-11]","[0.0, 0.0, 6.951960224640373e-11]",6.951960224640373e-11,1.0,,,,,,,
559.0810182512223,1,0,[1.],[-5.02476107e-06  1.00000000e+00],"[1.0, 5.024761070308047e-06, 2.5248223813683266e-11]","[1, 5.024761070308047e-06, 6.951960224640373e-11]","[0.0, 0.0, 4.427137843272046e-11]",4.427137843272046e-11,0.6368186382281932,199014.43790215766,-199014.43790215766,[1],,,0.0,[]
628.0291441834247,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 3.982138357523168e-06, 3.108924575437974e-11]","[0.0, 3.982138357523168e-06, 3.108924575437974e-11]",3.982138357523168e-06,1.0,,,,,,,
628.0291441834247,0,1,[3.98213836e-06 1.00000000e+00],[1.],"[1.0, 3.982138357523168e-06, 0.0]","[1, 3.982138357523168e-06, 3.108924575437974e-11]","[0.0, 0.0, 3.108924575437974e-11]",3.108924575437974e-11,1.0,,,,,,,
628.0291441834247,1,0,[1.],[-3.98213836e-06  1.00000000e+00],"[1.0, 3.982138357523168e-06, 1.5857425898457312e-11]","[1, 3.982138357523168e-06, 3.108924575437974e-11]","[0.0, 0.0, 1.5231819855922427e-11]",1.5231819855922427e-11,0.4899385458322553,251121.35998759858,-251121.35998759858,[1],,,0.0,[]
705.4802310718645,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 3.1558438377284958e-06, 1.1971434886090641e-11]","[0.0, 3.1558438377284958e-06, 1.1971434886090641e-11]",3.1558438377284958e-06,1.0,,,,,,,
705.4802310718645,0,1,[3.15584384e-06 1.00000000e+00],[1.],"[1.0, 3.1558438377284958e-06, 0.0]","[1, 3.1558438377284958e-06, 1.1971434886090641e-11]","[0.0, 0.0, 1.1971434886090641e-11]",1.1971434886090641e-11,1.0,,,,,,,
705.4802310718645,1,0,[1.],[-3.15584384e-06  1.00000000e+00],"[1.0, 3.1558438377284958e-06, 9.95935032812892e-12]","[1, 3.1558438377284958e-06, 1.1971434886090641e-11]","[0.0, 0.0, 2.012084557961721e-12]",2.012084557961721e-12,0.16807380043469308,316872.45992494264,-316872.45992494264,[1],,,0.0,[]
792.4828983539169,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 2.500986956327995e-06, 3.734279115284114e-12]","[0.0, 2.500986956327995e-06, 3.734279115284114e-12]",2.500986956327995e-06,1.0,,,,,,,
792.4828983539169,0,1,[2.50098696e-06 1.00000000e+00],[1.],"[1.0, 2.500986956327995e-06, 0.0]","[1, 2.500986956327995e-06, 3.734279115284114e-12]","[0.0, 0.0, 3.734279115284114e-12]",3.734279115284114e-12,1.0,,,,,,,
792.4828983539169,1,0,[1.],[-2.50098696e-06  1.00000000e+00],"[1.0, 2.500986956327995e-06, 6.254935755722768e-12]","[1, 2.500986956327995e-06, 3.734279115284114e-12]","[0.0, 0.0, -2.520656640438654e-12]",-2.520656640438654e-12,0.6750048838400435,399842.14930421807,-399842.14930421807,[1],,,0.0,[]
890.2150854450392,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 1.9820089531742847e-06, 6.380223453820893e-13]","[0.0, 1.9820089531742847e-06, 6.380223453820893e-13]",1.9820089531742847e-06,1.0,,,,,,,
890.2150854450392,0,1,[1.98200895e-06 1.00000000e+00],[1.],"[1.0, 1.9820089531742847e-06, 0.0]","[1, 1.9820089531742847e-06, 6.380223453820893e-13]","[0.0, 0.0, 6.380223453820893e-13]",6.380223453820893e-13,1.0,,,,,,,
890.2150854450392,1,0,[1.],[-1.98200895e-06  1.00000000e+00],"[1.0, 1.9820089531742847e-06, 3.928359490463024e-12]","[1, 1.9820089531742847e-06, 6.380223453820893e-13]","[0.0, 0.0, -3.2903371450809345e-12]",-3.2903371450809345e-12,5.157087630074251,504538.5886872261,-504538.5886872261,[1],,,0.0,[]
1000.0,0,0,[1.],[1.],"[1.0, 0.0, 0.0]","[1, 1.5706944634538229e-06, 1.5327521056226011e-13]","[0.0, 1.5706944634538229e-06, 1.5327521056226011e-13]",1.5706944634538229e-06,1.0,,,,,,,
1000.0,0,1,[1.57069446e-06 1.00000000e+00],[1.],"[1.0, 1.5706944634538229e-06, 0.0]","[1, 1.5706944634538229e-06, 1.5327521056226011e-13]","[0.0, 0.0, 1.5327521056226011e-13]",1.5327521056226011e-13,1.0,,,,,,,
1000.0,1,0,[1.],[-1.57069446e-06  1.00000000e+00],"[1.0, 1.5706944634538229e-06, 2.4670810975244926e-12]","[1, 1.5706944634538229e-06, 1.5327521056226011e-13]","[0.0, 0.0, -2.3138058869622327e-12]",-2.3138058869622327e-12,15.09576061565656,636661.058702076,-636661.058702076,[1],,,0.0,[]
