pole_2,poles,poly_type,remainder,res_2,residues,sigma
(-458.5983315579118+0j),29.237454267547847,2_1,0.5636901096396395,(274.988207598093+0j),-11.705870329046508,71.27414414414416
(-42.15691748810059+54.97875536514628j),33.38657610582589,3_0,0.15886246994078246,(9.178733728675322-12.61202819211359j),-18.357467457350644,71.27414414414416
,,0_0,,,,71.37423423423424
,,0_1,,,,71.37423423423424
,,0_2,,,,71.37423423423424
,,0_3,,,,71.37423423423424
,80.84688994001836,1_0,0.0,,-80.84688994001836,71.37423423423424
,26.32222122490196,1_1,0.6744188769112721,,-8.57001834859353,71.37423423423424
,29.467509696780155,1_2,0.5484086182973219,,-12.023874998188683,71.37423423423424
(-78.98101531112339+0j),39.951530630247575,2_0,0.2230769528644264,(26.531109945009437+0j),-26.531109945009437,71.37423423423424
(-459.2604979964665+0j),29.27786675206393,2_1,0.5636979082737846,(275.38805432024185+0j),-11.721872289940134,71.37423423423424
(-42.214910575054944+55.054681249317326j),33.43288418501291,3_0,0.15886288000667043,(9.19143239966176-12.629472661405568j),-18.382864799323524,71.37423423423424
,,0_0,,,,71.47432432432433
,,0_1,,,,71.47432432432433
,,0_2,,,,71.47432432432433
,,0_3,,,,71.47432432432433
,80.95940234046765,1_0,0.0,,-80.95940234046765,71.47432432432433
,26.358670779163578,1_1,0.674421129391315,,-8.581826263026223,71.47432432432433
,29.508165674661022,1_2,0.5484181433881506,,-12.040259305878058,71.47432432432433
(-79.0903922347193+0j),40.00699221883745,2_0,0.22307719930371872,(26.567910968297692+0j),-26.567910968297692,71.47432432432433
(-459.9226321165571+0j),29.318280163599493,2_1,0.5637056725488264,(275.78787749528703+0j),-11.73787490952155,71.47432432432433
(-42.272905469938365+55.13060895975514j),33.47919306475066,3_0,0.15886328827408716,(9.204131340485018-12.646917517991026j),-18.408262680970033,71.47432432432433
,,0_0,,,,71.5744144144144
,,0_1,,,,71.5744144144144
,,0_2,,,,71.5744144144144
,,0_3,,,,71.5744144144144
,81.07191590906032,1_0,0.0,,-81.07191590906032,71.5744144144144
,26.39512095147947,1_1,0.674423372686945,,-8.593634456902842,71.5744144144144
,29.548822499574264,1_2,0.5484276312772419,,-12.056644199867238,71.5744144144144
(-79.19977100422142+0j),40.06245456407543,2_0,0.22307744473706798,(26.604712533431478+0j),-26.604712533431478,71.5744144144144
(-460.58475101399534+0j),29.358694395120498,2_1,0.5637134065122423,(276.18768860991753+0j),-11.753878066003939,71.5744144144144
(-42.33090188216241+55.206538315450715j),33.52550269806238,3_0,0.15886369492737545,(9.2168305278728-12.664362715059285j),-18.433661055745603,71.5744144144144
,,0_0,,,,71.6745045045045
,,0_1,,,,71.6745045045045
,,0_2,,,,71.6745045045045
,,0_3,,,,71.6745045045045
,81.18443064104632,1_0,0.0,,-81.18443064104632,71.6745045045045
,26.431571739384825,1_1,0.6744256068475623,,-8.605442929115338,71.6745045045045
,29.58947933113835,1_2,0.5484371180181559,,-12.073028653275133,71.6745045045045
(-79.30915161225727+0j),40.117917662922586,2_0,0.22307768916989246,(26.641514638239787+0j),-26.641514638239787,71.6745045045045
(-461.246975473113+0j),29.39910870870139,2_1,0.5637211376921404,(276.58756877916613+0j),-11.76988091013749,71.6745045045045
(-42.388897791683135+55.28246807500149j),33.571812770766954,3_0,0.15886410121211383,(9.229529803070292-12.681807929547844j),-18.459059606140585,71.6745045045045
,,0_0,,,,71.77459459459459
,,0_1,,,,71.77459459459459
,,0_2,,,,71.77459459459459
,,0_3,,,,71.77459459459459
,81.29694653170094,1_0,0.0,,-81.29694653170094,71.77459459459459
,26.46802314042751,1_1,0.6744278319222412,,-8.617251678561274,71.77459459459459
,29.630137958106502,1_2,0.5484465269902922,,-12.089414857426178,71.77459459459459
(-79.41853405149243+0j),40.173381512355874,2_0,0.22307793260757441,(26.678317280562883+0j),-26.678317280562883,71.77459459459459
(-461.9090470558364+0j),29.4395246740719,2_1,0.5637288076167793,(276.9873444655088+0j),-11.78588525355567,71.77459459459459
(-42.44689750454617+55.358400875773256j),33.618123946101335,3_0,0.15886450448687267,(9.24222950289992-12.699253848886942j),-18.48445900579984,71.77459459459459
,,0_0,,,,71.87468468468468
,,0_1,,,,71.87468468468468
,,0_2,,,,71.87468468468468
,,0_3,,,,71.87468468468468
,81.40946357632502,1_0,0.0,,-81.40946357632502,71.87468468468468
,26.504475053625814,1_1,0.6744300491701842,,-8.629060639979034,71.87468468468468
,29.670797261400363,1_2,0.5484559031893506,,-12.10580148927681,71.87468468468468
(-79.52791802348807+0j),40.2288460348707,2_0,0.22307817518789108,(26.715120392545497+0j),-26.715120392545497,71.87468468468468
(-462.5711116410621+0j),29.479941296899863,2_1,0.5637364509045723,(277.3871142471045+0j),-11.801889990344385,71.87468468468468
(-42.504898381569845+55.434334973691946j),33.66443575903209,3_0,0.15886490634850356,(9.254929402051182-12.716700045325146j),-18.50985880410236,71.87468468468468
,,0_0,,,,71.97477477477476
,,0_1,,,,71.97477477477476
,,0_2,,,,71.97477477477476
,,0_3,,,,71.97477477477476
,81.52198177024445,1_0,0.0,,-81.52198177024445,71.97477477477476
,26.540927676024292,1_1,0.6744322561879654,,-8.640869942161615,71.97477477477476
,29.71145792873802,1_2,0.5484652234441427,,-12.122189301251792,71.97477477477476
(-79.63730411032367+0j),40.28431137827485,2_0,0.22307841664790626,(26.75192410505559+0j),-26.75192410505559,71.97477477477476
(-463.23310014336045+0j),29.520359204403352,2_1,0.563744049340483,(277.78683049923944+0j),-11.817895766336372,71.97477477477476
(-42.562901975126614+55.510271567006704j),33.7107485591634,3_0,0.1588653059127498,(9.267629658201475-12.734146778179738j),-18.53525931640295,71.97477477477476
,,0_0,,,,72.07486486486485
,,0_1,,,,72.07486486486485
,,0_2,,,,72.07486486486485
,,0_3,,,,72.07486486486485
,81.63450110881028,1_0,0.0,,-81.63450110881028,72.07486486486485
,26.577380904232466,1_1,0.6744344542657572,,-8.652679518273287,72.07486486486485
,29.752119232372923,1_2,0.5484745157898285,,-12.138577450452841,72.07486486486485
(-79.74669200644348+0j),40.339777463255295,2_0,0.22307865712878558,(26.788728348637314+0j),-26.788728348637314,72.07486486486485
(-463.89510165696504+0j),29.560777745429576,2_1,0.5637516246054868,(278.1865536842291+0j),-11.833901872298565,72.07486486486485
(-42.62090658901403+55.58620948675814j),33.75706202579363,3_0,0.15886570419243376,(9.28033011946307-12.751593770182499j),-18.56066023892614,72.07486486486485
,,0_0,,,,72.17495495495494
,,0_1,,,,72.17495495495494
,,0_2,,,,72.17495495495494
,,0_3,,,,72.17495495495494
,81.74702158739831,1_0,0.0,,-81.74702158739831,72.17495495495494
,26.613834735848783,1_1,0.6744366434513446,,-8.664489367234129,72.17495495495494
,29.79280078358094,1_2,0.5484829459133549,,-12.154989941888202,72.17495495495494
(-79.85608170466467+0j),40.395244286852034,2_0,0.22307889663577005,(26.825533121175845+0j),-26.825533121175845,72.17495495495494
(-464.55428552271553+0j),29.601214133671636,2_1,0.563758539855354,(278.5843829477777+0j),-11.84992815714668,72.17495495495494
(-42.678959406298624+55.66217766232357j),33.80338344795294,3_0,0.15886607240879883,(9.293034481983192-12.769048557877616j),-18.586068963966383,72.17495495495494
,,0_0,,,,72.27504504504505
,,0_1,,,,72.27504504504505
,,0_2,,,,72.27504504504505
,,0_3,,,,72.27504504504505
,81.85954320140908,1_0,0.0,,-81.85954320140908,72.27504504504505
,26.650289168483976,1_1,0.6744388237921998,,-8.676299487969642,72.27504504504505
,29.833463527758877,1_2,0.5484921765055721,,-12.171378975961655,72.27504504504505
(-79.9654731978412+0j),40.45071184612053,2_0,0.22307913517406572,(26.86233842056725+0j),-26.86233842056725,72.27504504504505
(-465.2162872849717+0j),29.641634088406533,2_1,0.5637660642665178,(278.98410270377934+0j),-11.865935096676518,72.27504504504505
(-42.73696646966068+55.73811847779188j),33.84969830489107,3_0,0.15886646792010548,(9.305735384086853-12.786496132367805j),-18.611470768173707,72.27504504504505
,,0_0,,,,72.37513513513514
,,0_1,,,,72.37513513513514
,,0_2,,,,72.37513513513514
,,0_3,,,,72.37513513513514
,81.97206594626766,1_0,0.0,,-81.97206594626766,72.37513513513514
,26.686743581266718,1_1,0.6744410028806671,,-8.688109476697987,72.37513513513514
,29.874127766155762,1_2,0.5485013239453991,,-12.187769684981415,72.37513513513514
(-80.07486465156511+0j),40.50617967054748,2_0,0.22307937357431373,(26.899143832313435+0j),-26.899143832313435,72.37513513513514
(-465.8780821521864+0j),29.68205535482978,2_1,0.5637735250209427,(279.3836855821936+0j),-11.88194339768882,72.37513513513514
(-42.79497694642461+55.81406130631055j),33.89601384551547,3_0,0.1588668605131978,(9.31843656396445-12.80394431074084j),-18.6368731279289,72.37513513513514
,,0_0,,,,72.47522522522524
,,0_1,,,,72.47522522522524
,,0_2,,,,72.47522522522524
,,0_3,,,,72.47522522522524
,82.0845898174235,1_0,0.0,,-82.0845898174235,72.47522522522524
,26.723199229149778,1_1,0.6744431654152283,,-8.699920151020212,72.47522522522524
,29.91479149234958,1_2,0.5485105118749535,,-12.204159040760517,72.47522522522524
(-80.18425977342895+0j),40.561648707754735,2_0,0.22307961016248462,(26.9359501926975+0j),-26.9359501926975,72.47522522522524
(-466.5401520822314+0j),29.722476321923892,2_1,0.5637810131425591,(279.78344742648403+0j),-11.89795070652911,72.47522522522524
(-42.852985354692656+55.89000435413669j),33.942329925251876,3_0,0.15886725391221615,(9.3311378220575-12.821392290918338j),-18.662275644114995,72.47522522522524
,,0_0,,,,72.57531531531531
,,0_1,,,,72.57531531531531
,,0_2,,,,72.57531531531531
,,0_3,,,,72.57531531531531
,82.19711481035021,1_0,0.0,,-82.19711481035021,72.57531531531531
,26.759655470331822,1_1,0.6744453192539276,,-8.711731093518766,72.57531531531531
,29.949121873168185,1_2,0.548787621936216,,-12.212798398402263,72.57531531531531
(-80.29365666718161+0j),40.61711847141893,2_0,0.22307984579829118,(26.972757073270866+0j),-26.972757073270866,72.57531531531531
(-468.1185279377303+0j),29.757337247033174,2_1,0.5639930863381825,(280.7985458188476+0j),-11.90754808526036,72.57531531531531
(-42.89576262478383+55.95660536606348j),33.98629180984744,3_0,0.15887688875257708,(9.342645459877142-12.836407285802904j),-18.685290919754287,72.57531531531531
,,0_0,,,,72.67540540540541
,,0_1,,,,72.67540540540541
,,0_2,,,,72.67540540540541
,,0_3,,,,72.67540540540541
,82.30964092054558,1_0,0.0,,-82.30964092054558,72.67540540540541
,26.796112302489806,1_1,0.6744474644427573,,-8.72354230315218,72.67540540540541
,29.99612137086634,1_2,0.5485287823060206,,-12.236939425660218,72.67540540540541
(-80.4030553258748+0j),40.67258895866958,2_0,0.22308008048677747,(27.0095644719846+0j),-27.0095644719846,72.67540540540541
(-467.86424944647763+0j),29.80332060577369,2_1,0.563795903466135,(280.58293728340504+0j),-11.929966857842926,72.67540540540541
(-42.96900650930202+56.04189516597914j),34.034964248493374,3_0,0.15886803613646144,(9.35654104544383-12.8562892265437j),-18.713082090887667,72.67540540540541
,,0_0,,,,72.77549549549548
,,0_1,,,,72.77549549549548
,,0_2,,,,72.77549549549548
,,0_3,,,,72.77549549549548
,82.42216814353114,1_0,0.0,,-82.42216814353114,72.77549549549548
,26.83256972331223,1_1,0.6744496010274128,,-8.73535377888406,72.77549549549548
,30.03678835239177,1_2,0.5485378299183218,,-12.253331472960127,72.77549549549548
(-80.51245574259488+0j),40.72806016665083,2_0,0.22308031423295457,(27.046372386800062+0j),-27.046372386800062,72.77549549549548
(-468.5261563215176+0j),29.84374464983702,2_1,0.5638032790516655,(280.98258434830353+0j),-11.945976541907493,72.77549549549548
(-43.02702125405878+56.11784415019287j),34.081282796951704,3_0,0.15886842376157947,(9.369243166371177-12.873738500482258j),-18.738486332742355,72.77549549549548
,,0_0,,,,72.87558558558557
,,0_1,,,,72.87558558558557
,,0_2,,,,72.87558558558557
,,0_3,,,,72.87558558558557
,82.53469647485223,1_0,0.0,,-82.53469647485223,72.87558558558557
,26.869027730499056,1_1,0.6744517290532973,,-8.747165519682975,72.87558558558557
,30.077456158257213,1_2,0.5485468419556238,,-12.269724101621147,72.87558558558557
(-80.62185791046254+0j),40.783532092521355,2_0,0.22308054704180164,(27.083180815688923+0j),-27.083180815688923,72.87558558558557
(-469.18804566130484+0j),29.884169490099485,2_1,0.5638106256903679,(281.38221788919117+0j),-11.961986756205087,72.87558558558557
(-43.08503748741458+56.193794725536165j),34.12760206807088,3_0,0.158868809851683,(9.381945525105575-12.891188105329805j),-18.76389105021115,72.87558558558557
,,0_0,,,,72.97567567567567
,,0_1,,,,72.97567567567567
,,0_2,,,,72.97567567567567
,,0_3,,,,72.97567567567567
,82.64722591007771,1_0,0.0,,-82.64722591007771,72.97567567567567
,26.90548632176163,1_1,0.6744538485655226,,-8.758977524522471,72.97567567567567
,30.118124798588802,1_2,0.5485558180434683,,-12.286117325700378,72.97567567567567
(-80.73126182263263+0j),40.83900473345423,2_0,0.2230807789182659,(27.119989756633068+0j),-27.119989756633068,72.97567567567567
(-469.8499155980584+0j),29.924595135170584,2_1,0.5638179431052261,(281.78183665802993+0j),-11.97799751217601,72.97567567567567
(-43.14305523561032+56.269746905471514j),34.173922063978594,3_0,0.15886919439551384,(9.394648123232122-12.908638044912438j),-18.789296246464243,72.97567567567567
,,0_0,,,,73.07576576576577
,,0_1,,,,73.07576576576577
,,0_2,,,,73.07576576576577
,,0_3,,,,73.07576576576577
,82.75975644479998,1_0,0.0,,-82.75975644479998,73.07576576576577
,26.94194549482261,1_1,0.6744559596089115,,-8.770789792381038,73.07576576576577
,30.158794194715302,1_2,0.5485647615412206,,-12.30251105057768,73.07576576576577
(-80.84066747229394+0j),40.894478086636944,2_0,0.22308100986726254,(27.156799207624505+0j),-27.156799207624505,73.07576576576577
(-470.51177709183946+0j),29.965021515713413,2_1,0.5638252338696879,(282.1814480212562+0j),-11.994008731390142,73.07576576576577
(-43.20107431129501+56.34570057248435j),34.2202427537989,3_0,0.15886957751059555,(9.407350945601127-12.926088288937978j),-18.81470189120225,73.07576576576577
,,0_0,,,,73.17585585585586
,,0_1,,,,73.17585585585586
,,0_2,,,,73.17585585585586
,,0_3,,,,73.17585585585586
,82.87228807463458,1_0,0.0,,-82.87228807463458,73.17585585585586
,26.978405247415946,1_1,0.6744580622280001,,-8.782602322242077,73.17585585585586
,30.19943040612634,1_2,0.5485750967362027,,-12.3188637431155,73.17585585585586
(-80.95007485266903+0j),40.94995214927119,2_0,0.22308123989367562,(27.193609166665365+0j),-27.193609166665365,73.17585585585586
(-471.1785328933764+0j),30.005418837535018,2_1,0.5638335853667421,(282.584344432712+0j),-12.00998606693272,73.17585585585586
(-43.25901308329024+56.42160566047857j),34.2665515179424,3_0,0.15887000832662035,(9.420047594894276-12.943525796824481j),-18.840095189788553,73.17585585585586
,,0_0,,,,73.27594594594595
,,0_1,,,,73.27594594594595
,,0_2,,,,73.27594594594595
,,0_3,,,,73.27594594594595
,82.98482079522029,1_0,0.0,,-82.98482079522029,73.27594594594595
,27.014865577286816,1_1,0.674460156467039,,-8.794415113093923,73.27594594594595
,30.240135570814864,1_2,0.5485825376659756,,-12.335300396590105,73.27594594594595
(-81.05948395701422+0j),41.00542691857293,2_0,0.22308146900235776,(27.230419631767855+0j),-27.230419631767855,73.27594594594595
(-471.8354274371693+0j),30.045876759905127,2_1,0.5638397254810129,(282.9806167825312+0j),-12.026032884527474,73.27594594594595
(-43.317117213760525+56.49761282871915j),34.31288632635399,3_0,0.15887033900916428,(9.432757321433188-12.960989811655741j),-18.865514642866376,73.27594594594595
,,0_0,,,,73.37603603603604
,,0_1,,,,73.37603603603604
,,0_2,,,,73.37603603603604
,,0_3,,,,73.37603603603604
,83.09735460221873,1_0,0.0,,-83.09735460221873,73.37603603603604
,27.051326482163667,1_1,0.6744622423703319,,-8.806228163911618,73.37603603603604
,30.28080774993803,1_2,0.5485913620752032,,-12.351696264706677,73.37603603603604
(-81.16889477853681+0j),41.06090239175114,2_0,0.2230816971981669,(27.267230600935534+0j),-27.267230600935534,73.37603603603604
(-472.497186708797+0j),30.086305797825396,2_1,0.5638469200710753,(283.3801543284234+0j),-12.042046022339278,73.37603603603604
(-43.37514152321032+56.57357170876695j),34.359209279896916,3_0,0.1588707171124562,(9.445460911790983-12.978441166733264j),-18.89092182358197,73.37603603603604
,,0_0,,,,73.47612612612613
,,0_1,,,,73.47612612612613
,,0_2,,,,73.47612612612613
,,0_3,,,,73.47612612612613
,83.2098894913144,1_0,0.0,,-83.2098894913144,73.47612612612613
,27.087790888178805,1_1,0.6744642847890541,,-8.818043380267833,73.47612612612613
,30.32147722278907,1_2,0.5486003869943257,,-12.368087066582575,73.47612612612613
(-81.27831596182095+0j),41.11638077995909,2_0,0.2230819206358906,(27.304044024803673+0j),-27.304044024803673,73.47612612612613
(-473.15988566536623+0j),30.126732881155295,2_1,0.5638542582969078,(283.7803030113077+0j),-12.058055369043954,73.47612612612613
(-43.433157311967676+56.64952968255943j),34.40553303830097,3_0,0.1588711005898214,(9.458164489390215-12.995891423935468j),-18.91632897878043,73.47612612612613
,,0_0,,,,73.5762162162162
,,0_1,,,,73.5762162162162
,,0_2,,,,73.5762162162162
,,0_3,,,,73.5762162162162
,83.32242545821451,1_0,0.0,,-83.32242545821451,73.5762162162162
,27.124250008154164,1_1,0.6744663893424857,,-8.829855041531536,73.5762162162162
,30.362153996769816,1_2,0.5486089296382295,,-12.384489061007649,73.5762162162162
(-81.38772154684722+0j),41.17185543883156,2_0,0.22308215087011646,(27.340854043696844+0j),-27.340854043696844,73.5762162162162
(-473.8207294909911+0j),30.167165743997266,2_1,0.5638612420210065,(284.17924057075345+0j),-12.074073319546489,73.5762162162162
(-43.491193237559024+56.725493352574915j),34.45185710703597,3_0,0.15887146962344798,(9.470868689719014-13.013344643855957j),-18.941737379438027,73.5762162162162
,,0_0,,,,73.6763063063063
,,0_1,,,,73.6763063063063
,,0_2,,,,73.6763063063063
,,0_3,,,,73.6763063063063
,83.43496249864874,1_0,0.0,,-83.43496249864874,73.6763063063063
,27.16071262480824,1_1,0.6744684504982176,,-8.84166886632645,73.6763063063063
,30.40282920999029,1_2,0.5486176250869458,,-12.400887394161474,73.6763063063063
(-81.49713748029887+0j),41.22733300724293,2_0,0.22308237635578268,(27.377666513365945+0j),-27.377666513365945,73.6763063063063
(-474.4823466644789+0j),30.20759765729626,2_1,0.5638683329751777,(284.5786775740546+0j),-12.090088640503932,73.6763063063063
(-43.54922340100268+56.801457803096525j),34.49818240331674,3_0,0.15887184238889818,(9.48357309255645-13.03079720586551j),-18.967146185112902,73.6763063063063
,,0_0,,,,73.77639639639641
,,0_1,,,,73.77639639639641
,,0_2,,,,73.77639639639641
,,0_3,,,,73.77639639639641
,83.54750060836913,1_0,0.0,,-83.54750060836913,73.77639639639641
,27.197175807631588,1_1,0.6744705034909545,,-8.853482947126304,73.77639639639641
,30.443504522385396,1_2,0.5486263157068042,,-12.417285435983686,73.77639639639641
(-81.6065551044992+0j),41.282811268611276,2_0,0.22308260094751928,(27.4144794793061+0j),-27.4144794793061,73.77639639639641
(-475.14404751989383+0j),30.24802972774391,2_1,0.5638754185346508,(284.9781690821083+0j),-12.106103768347923,73.77639639639641
(-43.60725332566352+56.8774227620984j),34.54450813822693,3_0,0.15887221469437218,(9.496277593672604-13.048249819612758j),-18.992555187345207,73.77639639639641
,,0_0,,,,73.87648648648648
,,0_1,,,,73.87648648648648
,,0_2,,,,73.87648648648648
,,0_3,,,,73.87648648648648
,83.66003978314997,1_0,0.0,,-83.66003978314997,73.87648648648648
,27.233639554435364,1_1,0.6744725483632807,,-8.865297282948303,73.87648648648648
,30.484179108059937,1_2,0.5486350357576664,,-12.433682177523282,73.87648648648648
(-81.71597441290218+0j),41.33829022023593,2_0,0.22308282464999588,(27.45129293958854+0j),-27.45129293958854,73.87648648648648
(-475.8059510902783+0j),30.2884612300288,2_1,0.5638825248673999,(285.3777950404577+0j),-12.122117868438558,73.87648648648648
(-43.6652810273917+56.95338701002838j),34.59083400315862,3_0,0.1588725877230682,(9.50898203710444-13.065702167775447j),-19.017964074208884,73.87648648648648
,,0_0,,,,73.97657657657658
,,0_1,,,,73.97657657657658
,,0_2,,,,73.97657657657658
,,0_3,,,,73.97657657657658
,83.77258001878768,1_0,0.0,,-83.77258001878768,73.97657657657658
,27.270103863041488,1_1,0.6744745851575107,,-8.87711187281435,73.97657657657658
,30.52496746835584,1_2,0.5486390320569852,,-12.450217724902812,73.97657657657658
(-81.8253953989942+0j),41.39376985942984,2_0,0.22308304746785212,(27.488106892294127+0j),-27.488106892294127,73.97657657657658
(-476.45150372614387+0j),30.328992681928252,2_1,0.5638860227310923,(285.7664385172364+0j),-12.138246814303475,73.97657657657658
(-43.723581850839+57.029519430093025j),34.637202564734785,3_0,0.1588727975353834,(9.521708002433215-13.083198236683714j),-19.04341600486643,73.97657657657658
,,0_0,,,,74.07666666666667
,,0_1,,,,74.07666666666667
,,0_2,,,,74.07666666666667
,,0_3,,,,74.07666666666667
,83.8851213111005,1_0,0.0,,-83.8851213111005,74.07666666666667
,27.3065687312826,1_1,0.6744766139156895,,-8.888926715751067,74.07666666666667
,30.565536602631266,1_2,0.5486521279143308,,-12.466484618176613,74.07666666666667
(-81.93481805629368+0j),41.449250183519425,2_0,0.22308326940569842,(27.524921335513305+0j),-27.524921335513305,74.07666666666667
(-477.12884643086863+0j),30.369331749697253,2_1,0.5638964668021788,(286.17642958456366+0j),-12.154153619073096,74.07666666666667
(-43.78135502715033+57.105328859203944j),34.683490021713766,3_0,0.15887332091003845,(9.53439272924887-13.100610102080722j),-19.06878545849774,74.07666666666667
,,0_0,,,,74.17675675675676
,,0_1,,,,74.17675675675676
,,0_2,,,,74.17675675675676
,,0_3,,,,74.17675675675676
,83.99766365592863,1_0,0.0,,-83.99766365592863,74.17675675675676
,27.343034157002023,1_1,0.6744786346795953,,-8.900741810789759,74.17675675675676
,30.606214782701947,1_2,0.5486606965472703,,-12.482884534189713,74.17675675675676
(-82.0442423783511+0j),41.50473118984464,2_0,0.22308349046811565,(27.56173626734607+0j),-27.56173626734607,74.17675675675676
(-477.79052106529656+0j),30.409766615232236,2_1,0.5639034524769148,(286.57589677281146+0j),-12.17017048640678,74.17675675675676
(-43.83938995719236+57.18129948281599j),34.729818414211614,3_0,0.15887368784979516,(9.547098086113996-13.118063871485528j),-19.094196172227992,74.17675675675676
,,0_0,,,,74.27684684684685
,,0_1,,,,74.27684684684685
,,0_2,,,,74.27684684684685
,,0_3,,,,74.27684684684685
,84.11020704913376,1_0,0.0,,-84.11020704913376,74.27684684684685
,27.379500138053704,1_1,0.6744806474907413,,-8.9125571569664,74.27684684684685
,30.646054726276503,1_2,0.5487039187933396,,-12.498258453497142,74.27684684684685
(-82.1536683587488+0j),41.56021287575876,2_0,0.22308371065965574,(27.5985516859019+0j),-27.5985516859019,74.27684684684685
(-478.5735445133935+0j),30.449465649920217,2_1,0.5639368983339048,(287.05685753208684+0j),-12.185338802113032,74.27684684684685
(-43.89540894117329+57.25603413945377j),34.775835566421094,3_0,0.15887524970237113,(9.559645543070133-13.135195673752966j),-19.11929108614026,74.27684684684685
,,0_0,,,,74.37693693693694
,,0_1,,,,74.37693693693694
,,0_2,,,,74.37693693693694
,,0_3,,,,74.37693693693694
,84.22275148659925,1_0,0.0,,-84.22275148659925,74.37693693693694
,27.415966672334594,1_1,0.6744826523899925,,-8.924372753342722,74.37693693693694
,30.687573675801502,1_2,0.5486777267707538,,-12.51568625284358,74.37693693693694
(-82.26309599119656+0j),41.61569523865293,2_0,0.22308392998479953,(27.635367589321344+0j),-27.635367589321344,74.37693693693694
(-479.1137921995876+0j),30.49063877590228,2_1,0.5639173371085758,(287.3747736944293+0j),-12.202205921994029,74.37693693693694
(-43.95546450554889+57.333245530476745j),34.8224773214243,3_0,0.15887441718158993,(9.57250951110792-13.15297242336207j),-19.14501902221584,74.37693693693694
,,0_0,,,,74.47702702702702
,,0_1,,,,74.47702702702702
,,0_2,,,,74.47702702702702
,,0_3,,,,74.47702702702702
,84.33529696422974,1_0,0.0,,-84.33529696422974,74.47702702702702
,27.452433757655175,1_1,0.6744846494191045,,-8.936188598921936,74.47702702702702
,30.72825448643727,1_2,0.5486861844509336,,-12.532088178010099,74.47702702702702
(-82.3725252691492+0j),41.67117827585823,2_0,0.2230841484481251,(27.672183975689656+0j),-27.672183975689656,74.47702702702702
(-479.7753738173119+0j),30.531076156205955,2_1,0.5639242330956338,(287.7741734450714+0j),-12.218224591243725,74.47702702702702
(-44.01350436205129+57.40922109570244j),34.86880786936876,3_0,0.1588747794417963,(9.58521559702509-13.170427243204859j),-19.170431194050185,74.47702702702702
,,0_0,,,,74.57711711711711
,,0_1,,,,74.57711711711711
,,0_2,,,,74.57711711711711
,,0_3,,,,74.57711711711711
,84.44784347795115,1_0,0.0,,-84.44784347795115,74.57711711711711
,27.488901391932863,1_1,0.6744866386184265,,-8.948004692774681,74.57711711711711
,30.768926957477362,1_2,0.5486949847782476,,-12.548479499737674,74.57711711711711
(-82.48195618637789+0j),41.72666198479176,2_0,0.22308436605405665,(27.70900084316576+0j),-27.70900084316576,74.57711711711711
(-480.4382568831776+0j),30.571506282973786,2_1,0.5639313890949181,(288.1744455833529+0j),-12.234234536760274,74.57711711711711
(-44.07152370465128+57.48518471229589j),34.91513570633942,3_0,0.1588751532383152,(9.597920188407455-13.187878872962106j),-19.195840376814907,74.57711711711711
,,0_0,,,,74.6772072072072
,,0_1,,,,74.6772072072072
,,0_2,,,,74.6772072072072
,,0_3,,,,74.6772072072072
,84.56039102371054,1_0,0.0,,-84.56039102371054,74.6772072072072
,27.525369573063486,1_1,0.6744886200284311,,-8.959821033955329,74.6772072072072
,30.80961604023428,1_2,0.5487031002533839,,-12.564890747259229,74.6772072072072
(-82.59138873659045+0j),41.7821463628596,2_0,0.22308458280703178,(27.745818189896536+0j),-27.745818189896536,74.6772072072072
(-481.09883170417356+0j),30.611951061113732,2_1,0.5639380205014116,(288.573165901884+0j),-12.250261009097558,74.6772072072072
(-44.1295825267417+57.561173178943896j),34.961470107053316,3_0,0.1588755031350509,(9.610627987337846-13.205336896580382j),-19.221255974675685,74.6772072072072
,,0_0,,,,74.7772972972973
,,0_1,,,,74.7772972972973
,,0_2,,,,74.7772972972973
,,0_3,,,,74.7772972972973
,84.67293959747582,1_0,0.0,,-84.67293959747582,74.7772972972973
,27.56183829895315,1_1,0.6744905936893351,,-8.971637621522786,74.7772972972973
,30.850298724215072,1_2,0.5487114785026043,,-12.5812937689797,74.7772972972973
(-82.70082291352553+0j),41.837631407480735,2_0,0.22308479871145986,(27.782636014038022+0j),-27.782636014038022,74.7772972972973
(-481.7604264921544+0j),30.65239028907792,2_1,0.5639448509441967,(288.972569581588+0j),-12.266280723898,74.7772972972973
(-44.18762550483526+57.637152556726605j),35.00780251533973,3_0,0.15887586181629512,(9.623334656912181-13.222792475486361j),-19.24666931382436,74.7772972972973
,,0_0,,,,74.87738738738739
,,0_1,,,,74.87738738738739
,,0_2,,,,74.87738738738739
,,0_3,,,,74.87738738738739
,84.78548919523587,1_0,0.0,,-84.78548919523587,74.87738738738739
,27.598307567518262,1_1,0.6744925596411017,,-8.983454454540484,74.87738738738739
,30.890982755316976,1_2,0.5487198007161609,,-12.597698043401648,74.87738738738739
(-82.81025871095267+0j),41.89311711608708,2_0,0.22308501377172266,(27.819454313755468+0j),-27.819454313755468,74.87738738738739
(-482.42192036555707+0j),30.69283076687729,2_1,0.5639516369823521,(289.3719038609285+0j),-12.282301520688678,74.87738738738739
(-44.24567126434131+57.71313426848903j),35.054135809426114,3_0,0.15887621828806517,(9.636041656642766-13.240248584866247j),-19.27208331328553,74.87738738738739
,,0_0,,,,74.97747747747748
