,sigma,residues,poles,poly_type,pole_2,res_2,remainder
1672,16.725045045045047,,,0_2,,,
1673,16.725045045045047,,,0_3,,,
1674,16.725045045045047,-20.060922973937032,20.060922973937032,1_0,,,0.0
1675,16.725045045045047,-2.2672258621140764,6.744082100952545,1_1,,,0.6638199493754903
1676,16.725045045045047,-3.3786638248647307,7.70323086192595,1_2,,,0.5067848968073441
1677,16.725045045045047,-6.725046483172733,10.073231787342694,2_0,(-20.232736796641156+0j),(6.725046483172733+0j),0.22190501730826703
1678,16.725045045045047,-3.2559352544815567,7.630953641097244,2_1,(-94.52184436915937+0j),(54.191759837822445+0j),0.5304970680527159
1679,16.725045045045047,-4.772191843900545,8.543095229438457,3_0,(-11.351945530648615+14.455501107677586j),(2.3860959219502726-3.2839730197568335j),0.15698910050583278
1680,16.825135135135135,,,0_0,,,
1681,16.825135135135135,,,0_1,,,
1682,16.825135135135135,,,0_2,,,
1683,16.825135135135135,,,0_3,,,
1684,16.825135135135135,-20.168110621302727,20.168110621302727,1_0,,,0.0
1685,16.825135135135135,-2.277918693013622,6.778002374374922,1_1,,,0.6639247720500104
1686,16.825135135135135,-3.392851954969295,7.740647317875543,1_2,,,0.507173654089286
1687,16.825135135135135,-6.759569706131553,10.125472965213078,2_0,(-20.334464495151604+0j),(6.759569706131553+0j),0.22191672963633932
1688,16.825135135135135,-3.2699737497215886,7.668240074677184,2_1,(-95.17025870241261+0j),(54.586729146681684+0j),0.5308005250543626
1689,16.825135135135135,-4.795624477141922,8.586340063235337,3_0,(-11.403794875822719+14.524868387516218j),(2.3978122385709613-3.3000361124618047j),0.15700744353873758
1690,16.925225225225226,,,0_0,,,
1691,16.925225225225226,,,0_1,,,
1692,16.925225225225226,,,0_2,,,
1693,16.925225225225226,,,0_3,,,
1694,16.925225225225226,-20.27534923531833,20.27534923531833,1_0,,,0.0
1695,16.925225225225226,-2.288621011060266,6.811944675827471,1_1,,,0.6640282445068069
1696,16.925225225225226,-3.407056827275583,7.778089646819168,1_2,,,0.5075577687644528
1697,16.925225225225226,-6.794113279865646,10.177743234932777,2_0,(-20.436259694404917+0j),(6.794113279865646+0j),0.22192828868369843
1698,16.925225225225226,-3.2840268919853126,7.705551494277187,2_1,(-95.81928542897694+0j),(54.98209027775639+0j),0.5311004770624865
1699,16.925225225225226,-4.819073626848898,8.629611271132765,3_0,(-11.455696315632366+14.594290772956857j),(2.4095368134244484-3.316110991083036j),0.15702555129393678
1700,17.025315315315314,,,0_0,,,
1701,17.025315315315314,,,0_1,,,
1702,17.025315315315314,,,0_2,,,
1703,17.025315315315314,,,0_3,,,
1704,17.025315315315314,-20.382638192910864,20.382638192910864,1_0,,,0.0
1705,17.025315315315314,-2.299332718264729,6.845908769587294,1_1,,,0.6641303885790251
1706,17.025315315315314,-3.4212784820235957,7.815557745690929,1_2,,,0.507937284909346
1707,17.025315315315314,-6.828676977853894,10.23004226751927,2_0,(-20.538121655717145+0j),(6.828676977853894+0j),0.22193969698324478
1708,17.025315315315314,-3.2980947054972822,7.742887783369475,2_1,(-96.46889932152502+0j),(55.377826455812304+0j),0.5313969560858955
1709,17.025315315315314,-4.8425391783971605,8.67290862565545,3_0,(-11.507649679317087+14.66376791550358j),(2.4212695891985803-3.332197590580922j),0.15704342672341992
1710,17.125405405405406,,,0_0,,,
1711,17.125405405405406,,,0_1,,,
1712,17.125405405405406,,,0_2,,,
1713,17.125405405405406,,,0_3,,,
1714,17.125405405405406,-20.489976880341807,20.489976880341807,1_0,,,0.0
1715,17.125405405405406,-2.310053718180134,6.87989442345292,1_1,,,0.6642312256558217
1716,17.125405405405406,-3.4355167059922014,7.8530513204752985,1_2,,,0.5083122797030185
1717,17.125405405405406,-6.863260576966052,10.282369738886224,2_0,(-20.640049651720993+0j),(6.863260576966052+0j),0.22195095701505133
1718,17.125405405405406,-3.3121770158356933,7.780248663936887,2_1,(-97.11909418302292+0j),(55.77393345020138+0j),0.5316900176540793
1719,17.125405405405406,-4.866020944232199,8.71623183139571,3_0,(-11.559654275412914+14.733299174433219j),(2.433010472116099-3.348295764936604j),0.1570610739378712
1720,17.225495495495494,,,0_0,,,
1721,17.225495495495494,,,0_1,,,
1722,17.225495495495494,,,0_2,,,
1723,17.225495495495494,,,0_3,,,
1724,17.225495495495494,-20.597364693047755,20.597364693047755,1_0,,,0.0
1725,17.225495495495494,-2.320783914397092,6.913901406485041,1_1,,,0.6643307767998741
1726,17.225495495495494,-3.4497712655629718,7.89057006241815,1_2,,,0.5086828317363903
1727,17.225495495495494,-6.897863855938593,10.334725328114992,2_0,(-20.742042959536146+0j),(6.897863855938593+0j),0.22196207121959885
1728,17.225495495495494,-3.326273632143165,7.81763384546634,2_1,(-97.76986558233041+0j),(56.17040821029131+0j),0.531979718382307
1729,17.225495495495494,-4.88951873165402,8.75958058921844,3_0,(-11.61170937460474+14.802883887644326j),(2.4447593658270104-3.3644053625661403j),0.15707849706955063
1730,17.325585585585586,,,0_0,,,
1731,17.325585585585586,,,0_1,,,
1732,17.325585585585586,,,0_2,,,
1733,17.325585585585586,,,0_3,,,
1734,17.325585585585586,-20.7048010354838,20.7048010354838,1_0,,,0.0
1735,17.325585585585586,-2.3315232128054397,6.947929492355875,1_1,,,0.6644290625904328
1736,17.325585585585586,-3.464042285914227,7.9281139385335795,1_2,,,0.5090489713763714
1737,17.325585585585586,-6.932486597590028,10.387108719922926,2_0,(-20.84410087084983+0j),(6.932486597590028+0j),0.22197304198036016
1738,17.325585585585586,-3.3403846455634634,7.85504327210888,2_1,(-98.42118257545505+0j),(56.567230192964445+0j),0.5322660806011402
1739,17.325585585585586,-4.9130324564162615,8.80295470552619,3_0,(-11.663814995277008+14.872521823832383j),(2.456516228208131-3.3805263495028486j),0.15709569848164218
1740,17.425675675675677,,,0_0,,,
1741,17.425675675675677,,,0_1,,,
1742,17.425675675675677,,,0_2,,,
1743,17.425675675675677,,,0_3,,,
1744,17.425675675675677,-20.81228532096979,20.81228532096979,1_0,,,0.0
1745,17.425675675675677,-2.3422715200342283,6.9819784570087275,1_1,,,0.6645261032447066
1746,17.425675675675677,-3.4783293466497396,7.965682501182984,1_2,,,0.5094107999759184
1747,17.425675675675677,-6.967128587243269,10.439519602875558,2_0,(-20.94622268484263+0j),(6.967128587243269+0j),0.2219838716374611
1748,17.425675675675677,-3.3545097186223964,7.892476536239715,2_1,(-99.07305535432407+0j),(56.964405995192095+0j),0.5325491771823494
1749,17.425675675675677,-4.936561874302854,8.846353835211744,3_0,(-11.715970031060607+14.942212112965516j),(2.4682809371514276-3.3966585160850746j),0.15711268306140563
1750,17.525765765765765,,,0_0,,,
1751,17.525765765765765,,,0_1,,,
1752,17.525765765765765,,,0_2,,,
1753,17.525765765765765,,,0_3,,,
1754,17.525765765765765,-20.91981697153936,20.91981697153936,1_0,,,0.0
1755,17.525765765765765,-2.353028743830731,7.016048079204563,1_1,,,0.6646219185975842
1756,17.525765765765765,-3.492631396461821,8.0032748218192,1_2,,,0.5097684993222569
1757,17.525765765765765,-7.001789613073024,10.491957669759316,2_0,(-21.048407709819827+0j),(7.001789613073024+0j),0.22199456248551716
1758,17.525765765765765,-3.3686480172010698,7.92993282170968,2_1,(-99.72554251062135+0j),(57.36197416827599+0j),0.5328291384270083
1759,17.525765765765765,-4.960106555835011,8.88977745733514,3_0,(-11.768172077660106+15.011953145954113j),(2.4800532779175044-3.41280144969858j),0.15712945855389723
1760,17.625855855855857,,,0_0,,,
1761,17.625855855855857,,,0_1,,,
1762,17.625855855855857,,,0_2,,,
1763,17.625855855855857,,,0_3,,,
1764,17.625855855855857,-21.027395417792043,21.027395417792043,1_0,,,0.0
1765,17.625855855855857,-2.3637947930466954,7.050138140484254,1_1,,,0.6647165281098545
1766,17.625855855855857,-3.506951276751037,8.040892946855445,1_2,,,0.5101217440480085
1767,17.625855855855857,-7.036469466063995,10.544422617517807,2_0,(-21.150655263081138+0j),(7.036469466063995+0j),0.22200511677464999
1768,17.625855855855857,-3.38280176870915,7.96741384043175,2_1,(-100.37840775444059+0j),(57.75977866192575+0j),0.5331057332132441
1769,17.625855855855857,-4.983667225194362,8.933226156049344,3_0,(-11.820426777467375+15.081747908768648j),(2.4918336125971807-3.428955998783519j),0.15714601445740856
1770,17.725945945945945,,,0_0,,,
1771,17.725945945945945,,,0_1,,,
1772,17.725945945945945,,,0_2,,,
1773,17.725945945945945,,,0_3,,,
1774,17.725945945945945,-21.13502009874756,21.13502009874756,1_0,,,0.0
1775,17.725945945945945,-2.3745695776243627,7.0842484251306015,1_1,,,0.6648099508762517
1776,17.725945945945945,-3.5212858258976016,8.078534338888927,1_2,,,0.5104709887432944
1777,17.725945945945945,-7.071167939969165,10.596914147188466,2_0,(-21.252964670790316+0j),(7.071167939969165+0j),0.22201553671148022
1778,17.725945945945945,-3.39696847932238,8.004917409902005,2_1,(-101.03187012252064+0j),(58.157963917235165+0j),0.5333792863251918
1779,17.725945945945945,-5.0072428314239446,8.976698818813642,3_0,(-11.872727374336943+15.151592313965516j),(2.5036214157119727-3.4451210698406305j),0.15716236826070756
1780,17.826036036036037,,,0_0,,,
1781,17.826036036036037,,,0_1,,,
1782,17.826036036036037,,,0_2,,,
1783,17.826036036036037,,,0_3,,,
1784,17.826036036036037,-21.242690461703482,21.242690461703482,1_0,,,0.0
1785,17.826036036036037,-2.385353008582488,7.118378720130794,1_1,,,0.6649022056333272
1786,17.826036036036037,-3.535636039563811,8.116199637579765,1_2,,,0.5108161465383905
1787,17.826036036036037,-7.105884831268762,10.649431963840327,2_0,(-21.355335267846442+0j),(7.105884831268762+0j),0.22202582446009733
1788,17.826036036036037,-3.4111489248711355,8.042444047413,2_1,(-101.68583367620667+0j),(58.5564665119063+0j),0.5336497366649333
1789,17.826036036036037,-5.030833555496317,9.020195513020047,3_0,(-11.925075705133768+15.221487180994473j),(2.5154167777481593-3.4612969160078855j),0.15717851797518906
1790,17.926126126126125,,,0_0,,,
1791,17.926126126126125,,,0_1,,,
1792,17.926126126126125,,,0_2,,,
1793,17.926126126126125,,,0_3,,,
1794,17.926126126126125,-21.35040596209473,21.35040596209473,1_0,,,0.0
1795,17.926126126126125,-2.3961449980028977,7.152528815139756,1_1,,,0.6649933107670984
1796,17.926126126126125,-3.550001661461021,8.153888527536575,1_2,,,0.51115729226612
1797,17.926126126126125,-7.140619939130033,10.701975776512889,2_0,(-21.457766397758398+0j),(7.140619939130033+0j),0.22203598214300155
1798,17.926126126126125,-3.425342896364525,8.079993458982987,2_1,(-102.3402977648618+0j),(58.955285915505314+0j),0.5339171384360031
1799,17.926126126126125,-5.054439209290553,9.063715954338893,3_0,(-11.977471024579067+15.291431857778726j),(2.5272196046452757-3.477483386297666j),0.15719446739382428
1800,18.026216216216216,,,0_0,,,
1801,18.026216216216216,,,0_1,,,
1802,18.026216216216216,,,0_2,,,
1803,18.026216216216216,,,0_3,,,
1804,18.026216216216216,-21.458166063356344,21.458166063356344,1_0,,,0.0
1805,18.026216216216216,-2.4069454590170114,7.186698502443837,1_1,,,0.6650832843205361
1806,18.026216216216216,-3.5643825619315,8.1916007915786,1_2,,,0.5114944835304086
1807,18.026216216216216,-7.175373065367609,10.754545298156028,2_0,(-21.560257412520667+0j),(7.175373065367609+0j),0.2220460118420247
1808,18.026216216216216,-3.439550284424755,8.117565434390192,2_1,(-102.99525235194147+0j),(59.35441540584149+0j),0.5341815335830936
1809,18.026216216216216,-5.078059643636437,9.10725989709011,3_0,(-12.029912852768497+15.361425846287153j),(2.5390298218182177-3.493680371720565j),0.15721021966526347
1810,18.126306306306308,,,0_0,,,
1811,18.126306306306308,,,0_1,,,
1812,18.126306306306308,,,0_2,,,
1813,18.126306306306308,,,0_3,,,
1814,18.126306306306308,-21.565970236788306,21.565970236788306,1_0,,,0.0
1815,18.126306306306308,-2.4177543057925583,7.220887576924951,1_1,,,0.6651721440008667
1816,18.126306306306308,-3.5787786252061733,8.229336224578029,1_2,,,0.5118277753589506
1817,18.126306306306308,-7.210144014404408,10.807140245570709,2_0,(-21.662807672491013+0j),(7.210144014404408+0j),0.22205591559922694
1818,18.126306306306308,-3.453770990603213,8.155159773954479,2_1,(-103.65068657235376+0j),(59.75384771666174+0j),0.5344429622363372
1819,18.126306306306308,-5.101694714920706,9.150827102273633,3_0,(-12.08240074220738+15.431468669513503j),(2.5508473574603534-3.5098877687806977j),0.1572257778207927
1820,18.2263963963964,,,0_0,,,
1821,18.2263963963964,,,0_1,,,
1822,18.2263963963964,,,0_2,,,
1823,18.2263963963964,,,0_3,,,
1824,18.2263963963964,-21.673817961423143,21.673817961423143,1_0,,,0.0
1825,18.2263963963964,-2.4285714535204312,7.255095836025229,1_1,,,0.6652599071867056
1826,18.2263963963964,-3.5931869237501664,8.267092466409913,1_2,,,0.5121575759996397
1827,18.2263963963964,-7.244932593233194,10.859760339350775,2_0,(-21.76541654627004+0j),(7.244932593233194+0j),0.22206569541777157
1828,18.2263963963964,-3.4680026982443226,8.192774443598845,2_1,(-104.30680821921548+0j),(60.1537200511257+0j),0.5347017173514275
1829,18.2263963963964,-5.1253434469340196,9.19441653423156,3_0,(-12.134928459945929+15.501556535832128j),(2.5626717234670098-3.5261045670028968j),0.15724115752197496
1830,18.326486486486488,,,0_0,,,
1831,18.326486486486488,,,0_1,,,
1832,18.326486486486488,,,0_2,,,
1833,18.326486486486488,,,0_3,,,
1834,18.326486486486488,-21.781708723895743,21.781708723895743,1_0,,,0.0
1835,18.326486486486488,-2.4393968184014923,7.289323079711813,1_1,,,0.6653465909350343
1836,18.326486486486488,-3.607615694988195,8.304875720964334,1_2,,,0.5124828872548559
1837,18.326486486486488,-7.279738611378495,10.912405303825338,2_0,(-21.86808341058152+0j),(7.279738611378495+0j),0.2220753532627806
1838,18.326486486486488,-3.4822518987019815,8.230414700601134,2_1,(-104.9629580068054+0j),(60.553596740248764+0j),0.5349570853125273
1839,18.326486486486488,-5.149008176578614,9.238030334049345,3_0,(-12.187512764166428+15.571698837934536j),(2.5745040882893067-3.5423333622275353j),0.15725632401886666
1840,18.426576576576576,,,0_0,,,
1841,18.426576576576576,,,0_1,,,
1842,18.426576576576576,,,0_2,,,
1843,18.426576576576576,,,0_3,,,
1844,18.426576576576576,-21.889642018315588,21.889642018315588,1_0,,,0.0
1845,18.426576576576576,-2.450230317634177,7.323569110443065,1_1,,,0.6654322119879685
1846,18.426576576576576,-3.6220564488669753,8.342679364798512,1_2,,,0.512804816099022
1847,18.426576576576576,-7.314561880859717,10.965074867002812,2_0,(-21.97080765015741+0j),(7.314561880859717+0j),0.2220848910621627
1848,18.426576576576576,-3.4965118869988516,8.268074881793307,2_1,(-105.61977633471577+0j),(60.953900815166286+0j),0.5352098592086745
1849,18.426576576576576,-5.172686280475253,9.281665889957003,3_0,(-12.2401359765298+15.641885226742517j),(2.5863431402376267-3.55857134968465j),0.15727131795891408
1850,18.526666666666667,,,0_0,,,
1851,18.526666666666667,,,0_1,,,
1852,18.526666666666667,,,0_2,,,
1853,18.526666666666667,,,0_3,,,
1854,18.526666666666667,-21.997617346141546,21.997617346141546,1_0,,,0.0
1855,18.526666666666667,-2.4610718694011124,7.357833733133613,1_1,,,0.6655167867794464
1856,18.526666666666667,-3.6365118358801567,8.380505319724358,1_2,,,0.5131230661649646
1857,18.526666666666667,-7.349402216153792,11.017768760514706,2_0,(-22.073588657619744+0j),(7.349402216153792+0j),0.22209431070743063
1858,18.526666666666667,-3.510784746910998,8.305756599382839,2_1,(-106.27703841610054+0j),(61.35448368510294+0j),0.5354598277761702
1859,18.526666666666667,-5.196378441073761,9.325323759909145,3_0,(-12.292803359414588+15.712118508537479j),(2.5981892205368795-3.574819323002368j),0.1572861296904945
1860,18.626756756756755,,,0_0,,,
1861,18.626756756756755,,,0_1,,,
1862,18.626756756756755,,,0_2,,,
1863,18.626756756756755,,,0_3,,,
1864,18.626756756756755,-22.105634216058633,22.105634216058633,1_0,,,0.0
1865,18.626756756756755,-2.471921393413811,7.392116755953984,1_1,,,0.665600331404019
1866,18.626756756756755,-3.650981728010825,8.418353378274416,1_2,,,0.5134376901899061
1867,18.626756756756755,-7.384259434714435,11.070486720185109,2_0,(-22.1764258358719+0j),(7.384259434714435+0j),0.22210361405029624
1868,18.626756756756755,-3.525070370352631,8.343459653169461,2_1,(-106.93473560632964+0j),(61.755339562367126+0j),0.5357070296195359
1869,18.626756756756755,-5.220084518366555,9.369003715006418,3_0,(-12.345514458283953+15.782398215243393j),(2.6100422591832775-3.591077179598151j),0.1573007620456533
1870,18.726846846846847,,,0_0,,,
1871,18.726846846846847,,,0_1,,,
1872,18.726846846846847,,,0_2,,,
1873,18.726846846846847,,,0_3,,,
1874,18.726846846846847,-22.213692143857354,22.213692143857354,1_0,,,0.0
1875,18.726846846846847,-2.4827788086060645,7.426417986867428,1_1,,,0.6656828617785171
1876,18.726846846846847,-3.665466001863433,8.456223336836997,1_2,,,0.5137487394591805
1877,18.726846846846847,-7.419133354649814,11.123228483407173,2_0,(-22.27931858767414+0j),(7.419133354649814+0j),0.22211280292073965
1878,18.726846846846847,-3.5393686524817887,8.381183846121946,2_1,(-107.5928589507838+0j),(62.156462471126126+0j),0.535951502354495
1879,18.726846846846847,-5.243804373901148,9.412705528551042,3_0,(-12.398268830485918+15.852723884416799j),(2.621902186950574-3.607344818999584j),0.15731521778785776
1880,18.82693693693693,,,0_0,,,
1881,18.82693693693693,,,0_1,,,
1882,18.82693693693693,,,0_2,,,
1883,18.82693693693693,,,0_3,,,
1884,18.82693693693693,-22.321790652314775,22.321790652314775,1_0,,,0.0
1885,18.82693693693693,-2.493644036671117,7.460737238903795,1_1,,,0.6657643934076537
1886,18.82693693693693,-3.679964503343766,8.494114970485452,1_2,,,0.5140562684574467
1887,18.82693693693693,-7.454023798225138,11.175993793065615,2_0,(-22.382266331488253+0j),(7.454023798225138+0j),0.22212187910097242
1888,18.82693693693693,-3.5536794645740217,8.418928963678507,2_1,(-108.25140235074063+0j),(62.55784831259337+0j),0.536193285883486
1889,18.82693693693693,-5.267537862578825,9.456428969232093,3_0,(-12.451065974626122+15.923095025706797j),(2.6337689312894126-3.6236221320265907j),0.15732949976915866
1890,18.927027027027027,,,0_0,,,
1891,18.927027027027027,,,0_1,,,
1892,18.927027027027027,,,0_2,,,
1893,18.927027027027027,,,0_3,,,
1894,18.927027027027027,-22.429929271078567,22.429929271078567,1_0,,,0.0
1895,18.927027027027027,-2.5045169996059142,7.495074326474326,1_1,,,0.6658449415558984
1896,18.927027027027027,-3.69447722364913,8.532028166988443,1_2,,,0.5143603131271973
1897,18.927027027027027,-7.488930589392833,11.228782394748068,2_0,(-22.48526849038526+0j),(7.488930589392833+0j),0.2221308443446403
1898,18.927027027027027,-3.568002792659837,8.456694887493267,2_1,(-108.91034835532747+0j),(62.95948548855203+0j),0.5364324068239081
1899,18.927027027027027,-5.291284883340621,9.50017384902225,3_0,(-12.503905690474596+15.9935113230525j),(2.6456424416703106-3.6399090570982473j),0.15734361016019036
1900,19.02711711711712,,,0_0,,,
1901,19.02711711711712,,,0_1,,,
1902,19.02711711711712,,,0_2,,,
1903,19.02711711711712,,,0_3,,,
1904,19.02711711711712,-22.538107536552182,22.538107536552182,1_0,,,0.0
1905,19.02711711711712,-2.51539762033062,7.529429066283776,1_1,,,0.6659245212104615
1906,19.02711711711712,-3.709003887512352,8.56996261030494,1_2,,,0.5146609413216638
1907,19.02711711711712,-7.523853554387756,11.281594037400811,2_0,(-22.58832449477669+0j),(7.523853554387756+0j),0.22213970037276162
1908,19.02711711711712,-3.582338412003217,8.494481325662674,2_1,(-109.56970087438596+0j),(63.36137652994527+0j),0.5366689147313568
1909,19.02711711711712,-5.315045257199131,9.543939906267287,3_0,(-12.556787233896863+16.06397214956064j),(2.657522628599565-3.6562054476107377j),0.15735755225251197
1910,19.127207207207206,,,0_0,,,
1911,19.127207207207206,,,0_1,,,
1912,19.127207207207206,,,0_2,,,
1913,19.127207207207206,,,0_3,,,
1914,19.127207207207206,-22.64632499178296,22.64632499178296,1_0,,,0.0
1915,19.127207207207206,-2.5262858226388443,7.563801277242352,1_1,,,0.666003147089569
1916,19.127207207207206,-3.7235444376799474,8.607918153351228,1_2,,,0.5149581935299429
1917,19.127207207207206,-7.558792521655939,11.334428473235896,2_0,(-22.691433782138912+0j),(7.558792521655939+0j),0.2221484488747066
1918,19.127207207207206,-3.5966862702766145,8.532288130598722,2_1,(-110.22944675779547+0j),(63.76351268881441+0j),0.5369028395276971
1919,19.127207207207206,-5.338818871166568,9.587726943821238,3_0,(-12.60971031142602+16.13447713981133j),(2.6694094355832845-3.672511228065606j),0.1573713283403111
1920,19.22729729729729,,,0_0,,,
1921,19.22729729729729,,,0_1,,,
1922,19.22729729729729,,,0_2,,,
1923,19.22729729729729,,,0_3,,,
1924,19.22729729729729,-22.754581186351754,22.754581186351754,1_0,,,0.0
1925,19.22729729729729,-2.5371815313377493,7.598190780662005,1_1,,,0.6660808336380449
1926,19.22729729729729,-3.7380987298177892,8.645894583277205,1_2,,,0.5152521202043303
1927,19.22729729729729,-7.593747321973075,11.387285457851757,2_0,(-22.794595797591896+0j),(7.593747321973075+0j),0.22215709150776272
1928,19.22729729729729,-3.61104624627353,8.570115098883042,2_1,(-110.8895800155367+0j),(64.16588995469489+0j),0.5371342183088291
1929,19.22729729729729,-5.362605587666155,9.631534742110464,3_0,(-12.662674453962847+16.205025829642377j),(2.6813027938330776-3.6888262957523272j),0.15738494105475262
1930,19.327387387387382,,,0_0,,,
1931,19.327387387387382,,,0_1,,,
1932,19.327387387387382,,,0_2,,,
1933,19.327387387387382,,,0_3,,,
1934,19.327387387387382,-22.862875676264814,22.862875676264814,1_0,,,0.0
1935,19.327387387387382,-2.5480846720511727,7.63259739994859,1_1,,,0.6661575950451237
1936,19.327387387387382,-3.75266671819869,8.683891764404937,1_2,,,0.5155427592758908
1937,19.327387387387382,-7.628717788227185,11.440164749976528,2_0,(-22.897809992963783+0j),(7.628717788227185+0j),0.22216562989917177
1938,19.327387387387382,-3.6254182968675845,8.607962093190666,2_1,(-111.5500869618418+0j),(64.56849922825445+0j),0.537363079178175
1939,19.327387387387382,-5.386405299611277,9.675363111963911,3_0,(-12.715679397449179+16.275617875142757j),(2.693202649805638-3.7051505805111002j),0.15739839256183835
1940,19.42747747747748,,,0_0,,,
1941,19.42747747747748,,,0_1,,,
1942,19.42747747747748,,,0_2,,,
1943,19.42747747747748,,,0_3,,,
1944,19.42747747747748,-22.971208023847666,22.971208023847666,1_0,,,0.0
1945,19.42747747747748,-2.5589951711962144,7.6670209605537085,1_1,,,0.6662334452504999
1946,19.42747747747748,-3.7672482062720363,8.72190944589843,1_2,,,0.5158301661760059
1947,19.42747747747748,-7.663703755374603,11.49306611140643,2_0,(-23.001075826636136+0j),(7.663703755374603+0j),0.222174065646855
1948,19.42747747747748,-3.6398022594430124,8.645828878115198,2_1,(-112.21096622495406+0j),(64.97133956131499+0j),0.5375894628506908
1949,19.42747747747748,-5.4102178561776695,9.719211823273248,3_0,(-12.768724571534499+16.346252757677068j),(2.7051089280888347-3.7214839644100204j),0.15741168563472954
1950,19.52756756756757,,,0_0,,,
1951,19.52756756756757,,,0_1,,,
1952,19.52756756756757,,,0_2,,,
1953,19.52756756756757,,,0_3,,,
1954,19.52756756756757,-23.07957779764066,23.07957779764066,1_0,,,0.0
1955,19.52756756756757,-2.5699129561755205,7.701461290249897,1_1,,,0.66630839793624
1956,19.52756756756757,-3.781843065670767,8.759947430673147,1_2,,,0.5161143874583028
1957,19.52756756756757,-7.698705060611757,11.54598930718695,2_0,(-23.104392764360334+0j),(7.698705060611757+0j),0.22218240031856532
1958,19.52756756756757,-3.654198025379479,8.683715264369667,2_1,(-112.87221122123641+0j),(65.37440655953588+0j),0.537813403670426
1959,19.52756756756757,-5.434043128061511,9.763080667732321,3_0,(-12.82180954862898+16.416930043203j),(2.7170215640307553-3.73782635228606j),0.157424822711768
1960,19.627657657657657,,,0_0,,,
1961,19.627657657657657,,,0_1,,,
1962,19.627657657657657,,,0_2,,,
1963,19.627657657657657,,,0_3,,,
1964,19.627657657657657,-23.187984572296685,23.187984572296685,1_0,,,0.0
1965,19.627657657657657,-2.5808379552069023,7.735918218862928,1_1,,,0.6663824665423816
1966,19.627657657657657,-3.796451283471318,8.798005611924989,1_2,,,0.5163954553879176
1967,19.627657657657657,-7.73372154318522,11.59893410538758,2_0,(-23.207760278443754+0j),(7.73372154318522+0j),0.22219063545367143
1968,19.627657657657657,-3.668605577605894,8.721621140013044,2_1,(-113.53380621609448+0j),(65.77768977343872+0j),0.5380349256956948
1969,19.627657657657657,-5.457881021460624,9.806969472240404,3_0,(-12.874934140190383+16.48764943780622j),(2.7289405107303115-3.754177686875808j),0.15743780570487187
1970,19.72774774774775,,,0_0,,,
1971,19.72774774774775,,,0_1,,,
1972,19.72774774774775,,,0_2,,,
1973,19.72774774774775,,,0_3,,,
1974,19.72774774774775,-23.296427928480725,23.296427928480725,1_0,,,0.0
1975,19.72774774774775,-2.5917700973519557,7.7703915783022985,1_1,,,0.6664556642693399
1976,19.72774774774775,-3.811072661001816,8.836083740574056,1_2,,,0.5166734237085568
1977,19.72774774774775,-7.7687530444008175,11.651900277100566,2_0,(-23.311177847831793+0j),(7.7687530444008175+0j),0.22219877256347398
1978,19.72774774774775,-3.6830247517714163,8.759546271804181,2_1,(-114.19575071712646+0j),(66.1811888451143+0j),0.5382540684771998
1979,19.72774774774775,-5.481731388407615,9.850878012684367,3_0,(-12.928097780095129+16.558410431497073j),(2.7408656942038077-3.7705378519164743j),0.15745063727556877
1980,19.82783783783784,,,0_0,,,
1981,19.82783783783784,,,0_1,,,
1982,19.82783783783784,,,0_2,,,
1983,19.82783783783784,,,0_3,,,
1984,19.82783783783784,-23.404907452770992,23.404907452770992,1_0,,,0.0
1985,19.82783783783784,-2.6027093125050547,7.804881202532555,1_1,,,0.6665280040828144
1986,19.82783783783784,-3.825707095960601,8.874181643042604,1_2,,,0.5169483341067102
1987,19.82783783783784,-7.803799407593406,11.7048875963956,2_0,(-23.414644958012506+0j),(7.803799407593406+0j),0.22220681313179647
1988,19.82783783783784,-3.6974554599275646,8.797490491208807,2_1,(-114.85803665296629+0j),(66.58489840252442+0j),0.5384708628906683
1989,19.82783783783784,-5.505594110741092,9.894806094653267,3_0,(-12.98130010222617+16.629212631816582j),(2.752797055370546-3.786906762899115j),0.15746331963913326
1990,19.92792792792793,,,0_0,,,
1991,19.92792792792793,,,0_1,,,
1992,19.92792792792793,,,0_2,,,
1993,19.92792792792793,,,0_3,,,
1994,19.92792792792793,-23.513422737562063,23.513422737562063,1_0,,,0.0
1995,19.92792792792793,-2.61365553138349,7.83938692754653,1_1,,,0.6665994987185205
1996,19.92792792792793,-3.840354486333284,8.912299147088964,1_2,,,0.5172202276817459
1997,19.92792792792793,-7.838860478098221,11.757895840276497,2_0,(-23.51816110092711+0j),(7.838860478098221+0j),0.2222147586155575
1998,19.92792792792793,-3.711897614367453,8.83545363105956,2_1,(-115.52065612736588+0j),(66.98881319154258+0j),0.5386853393988864
1999,19.92792792792793,-5.529469071490793,9.93875352591687,3_0,(-13.034540743636805+16.700055650157935j),(2.764734535745396-3.8032843361378963j),0.15747585497423075
2000,20.028018018018017,,,0_0,,,
2001,20.028018018018017,,,0_1,,,
2002,20.028018018018017,,,0_2,,,
2003,20.028018018018017,,,0_3,,,
2004,20.028018018018017,-23.621973380969855,23.621973380969855,1_0,,,0.0
2005,20.028018018018017,-2.6246086855154545,7.873908591335586,1_1,,,0.6666701606869602
2006,20.028018018018017,-3.8550147159956003,8.950436070648419,1_2,,,0.5174891466282764
