,sigma,residues,poles,poly_type,pole_2,res_2,remainder,error_next,rel_error
4280,42.84855855855855,,,0_0,,,,0.0204672192589454,1.0
4281,42.84855855855855,,,0_1,,,,0.001281214661406,1.0
4282,42.84855855855855,,,0_2,,,,7.142634681608906e-05,1.0
4283,42.84855855855855,,,0_3,,,,,
4284,42.84855855855855,-48.85861568922901,48.85861568922901,1_0,,,0.0,0.0008623075972122,0.6730391269999684
4285,42.84855855855855,-5.223152745882641,15.974855639323355,1_1,,,0.6730391269999685,-8.775608702819672e-06,0.1228623483350674
4286,42.84855855855855,-7.394559105572215,17.93756391748432,1_2,,,0.5426545338034338,,
4287,42.84855855855855,-16.078630352468725,24.19503964476729,2_0,(-47.930443722284025+0j),(16.078630352468725+0j),0.22292578991316453,2.7554406762519383e-05,0.3857737094334026
4288,42.84855855855855,-7.197708135208189,17.81507557922211,2_1,(-269.48739171807273+0j),(160.60816844003693+0j),0.5590211944606895,,
4289,42.84855855855855,-11.17746780834073,20.285059077821472,3_0,(-25.789892311844724+33.525712359060485j),(5.588733904170365-7.680691172393184j),0.1586144707527761,,
4290,42.94864864864864,,,0_0,,,,0.0204204924359596,1.0
4291,42.94864864864864,,,0_1,,,,0.0012754091677468,1.0
4292,42.94864864864864,,,0_2,,,,7.094393982064548e-05,1.0
4293,42.94864864864864,,,0_3,,,,,
4294,42.94864864864864,-48.970415534105506,48.970415534105506,1_0,,,0.0,0.0008584126564197,0.6730488365049393
4295,42.94864864864864,-5.234793609704181,16.010934335712385,1_1,,,0.6730488365049393,-8.714694772714903e-06,0.1228391712491111
4296,42.94864864864864,-7.410580486445175,17.977704240435234,1_2,,,0.5426945723065798,,
4297,42.94864864864864,-16.115104963289355,24.250044568963478,2_0,(-48.03871110742036+0j),(16.115104963289355+0j),0.2229268551174416,2.73702474005676e-05,0.38580106306138
4298,42.94864864864864,-7.213380986844102,17.854991267493183,2_1,(-270.15815302376024+0j),(161.01479611770478+0j),0.5590536380342367,,
4299,42.94864864864864,-11.202566292356366,20.33091168871523,3_0,(-25.846948303244112+33.60063838710611j),(5.601283146178183-7.697927221489753j),0.15861621082929575,,
4300,43.048738738738734,,,0_0,,,,0.0203739764093087,1.0
4301,43.048738738738734,,,0_1,,,,0.0012696427131424,1.0
4302,43.048738738738734,,,0_2,,,,7.046583511231331e-05,1.0
4303,43.048738738738734,,,0_3,,,,,
4304,43.048738738738734,-49.08222037319668,49.08222037319668,1_0,,,0.0,0.0008545437984153,0.673058482965112
4305,43.048738738738734,-5.24643562030613,16.04701558825361,1_1,,,0.6730584829651121,-8.654341855158224e-06,0.1228161397841143
4306,43.048738738738734,-7.4266043581758945,18.017848097858426,1_2,,,0.5427343541429168,,
4307,43.048738738738734,-16.15158183308055,24.305052659668377,2_0,(-48.14698615341116+0j),(16.15158183308055+0j),0.22292791338488538,2.718770923686432e-05,0.3858282413531419
4308,43.048738738738734,-7.229056091667189,17.894910363665016,2_1,(-270.8288678218873+0j),(161.42138620060683+0j),0.5590858751400349,,
4309,43.048738738738734,-11.227666837441225,20.376767446766124,3_0,(-25.904010791673166+33.675571314159455j),(5.613833418720615-7.715164713778909j),0.1586179396143279,,
4310,43.148828828828826,,,0_0,,,,0.0203276697691925,1.0
4311,43.148828828828826,,,0_1,,,,0.0012639149511888,1.0
4312,43.148828828828826,,,0_2,,,,6.999198540947907e-05,1.0
4313,43.148828828828826,,,0_3,,,,,
4314,43.148828828828826,-49.194030174355994,49.194030174355994,1_0,,,0.0,0.0008507007929434,0.6730680669164598
4315,43.148828828828826,-5.258078770628628,16.08309938107221,1_1,,,0.6730680669164597,-8.59454329631685e-06,0.1227932490560966
4316,43.148828828828826,-7.442630632354198,18.057995408966164,1_2,,,0.5427738856796217,,
4317,43.148828828828826,-16.188060947688147,24.360063896958664,2_0,(-48.255268812494236+0j),(16.188060947688147+0j),0.22292896477469173,2.700677487402328e-05,0.385855247797639
4318,43.148828828828826,-7.24473337596918,17.934832795252124,2_1,(-271.4995442491016+0j),(161.82794417136932+0j),0.5591179106777989,,
4319,43.148828828828826,-11.252769408463392,20.422626310438627,3_0,(-25.961079591820223+33.75051100968072j),(5.626384704231698-7.7324036172132455j),0.15861965735020572,,
4320,43.24891891891891,,,0_0,,,,0.0202815711182398,1.0
4321,43.24891891891891,,,0_1,,,,0.0012582255392854,1.0
4322,43.24891891891891,,,0_2,,,,6.952234413899276e-05,1.0
4323,43.24891891891891,,,0_3,,,,,
4324,43.24891891891891,-49.30584490570709,49.30584490570709,1_0,,,0.0,0.0008468834122611,0.6730775888893197
4325,43.24891891891891,-5.269723053669245,16.119185698423014,1_1,,,0.6730775888893198,-8.535292445496461e-06,0.1227704927272338
4326,43.24891891891891,-7.45865919083799,18.098146068980192,1_2,,,0.5428131749336013,,
4327,43.24891891891891,-16.224542293074414,24.415078261075408,2_0,(-48.363559037299325+0j),(16.224542293074414+0j),0.22293000934543103,2.682742722655755e-05,0.3858820866701895
4328,43.24891891891891,-7.2604127416327655,17.974758468819704,2_1,(-272.170193735686+0j),(162.23447771930333+0j),0.5591497507940584,,
4329,43.24891891891891,-11.277873961253901,20.46848822937902,3_0,(-26.018154459674403+33.82545730761925j),(5.63893698062695-7.749643890415291j),0.1586213643362234,,
4330,43.349009009009,,,0_0,,,,0.020235679071373,1.0
4331,43.349009009009,,,0_1,,,,0.0012525741385854,1.0
4332,43.349009009009,,,0_2,,,,6.905686639476592e-05,1.0
4333,43.349009009009,,,0_3,,,,,
4334,43.349009009009,-49.41766453564088,49.41766453564088,1_0,,,0.0,0.0008430914311057,0.6730870494084652
4335,43.349009009009,-5.281368462482343,16.155274524689013,1_1,,,0.6730870494084651,-8.476581685684556e-06,0.1227478472195348
4336,43.349009009009,-7.47468957014553,18.138299693835187,1_2,,,0.5428522495873095,,
4337,43.349009009009,-16.261025855316753,24.470095732422216,2_0,(-48.47185678084364+0j),(16.261025855316753+0j),0.2229310471550564,2.6649650485568782e-05,0.3859087716668919
4338,43.349009009009,-7.276093807054342,18.014687046954556,2_1,(-272.84086567526424+0j),(162.64101996732873+0j),0.5591814164973457,,
4339,43.349009009009,-11.302980346011298,20.514353049567536,3_0,(-26.075234468214283+33.90040962741688j),(5.651490173005649-7.7668853832428875j),0.15862306155349182,,
4340,43.44909909909909,,,0_0,,,,0.0201899922556742,1.0
4341,43.44909909909909,,,0_1,,,,0.0012469604139476,1.0
4342,43.44909909909909,,,0_2,,,,6.859550092401897e-05,1.0
4343,43.44909909909909,,,0_3,,,,,
4344,43.44909909909909,-49.52948903281326,49.52948903281326,1_0,,,0.0,0.0008393246266634,0.6730964489933567
4345,43.44909909909909,-5.293014990172637,16.191365844371244,1_1,,,0.6730964489933567,-8.4184104367136e-06,0.1227254021519341
4346,43.44909909909909,-7.490723568512276,18.1784577290108,1_2,,,0.5428910081305071,,
4347,43.44909909909909,-16.29751162060068,24.525116291557012,2_0,(-48.58016199650181+0j),(16.29751162060068+0j),0.22293207826093114,2.647342211095362e-05,0.3859352545625023
4348,43.44909909909909,-7.291778047219395,18.054619790547708,2_1,(-273.51136105255523+0j),(163.04743761772013+0j),0.5592128311617363,,
4349,43.44909909909909,-11.32808910520622,20.560221296777794,3_0,(-26.1323231645059+33.975370104643766j),(5.66404455260311-7.784128658158893j),0.15862474550197017,,
4350,43.54918918918919,,,0_0,,,,0.0201445093102534,1.0
4351,43.54918918918919,,,0_1,,,,0.001241384033887,1.0
4352,43.54918918918919,,,0_2,,,,6.813820831530908e-05,1.0
4353,43.54918918918919,,,0_3,,,,,
4354,43.54918918918919,-49.64131836614197,49.64131836614197,1_0,,,0.0,0.0008355827785361,0.6731057881578772
4355,43.54918918918919,-5.304662629905403,16.227459642103874,1_1,,,0.6731057881578771,-8.360766956587277e-06,0.1227030643056812
4356,43.54918918918919,-7.506759332229393,18.218618666086787,1_2,,,0.5429295577078519,,
4357,43.54918918918919,-16.33399957522957,24.58013991920271,2_0,(-48.688474638050366+0j),(16.33399957522957+0j),0.2229331027198005,2.6298731025364335e-05,0.3859615871269632
4358,43.54918918918919,-7.307463939369031,18.094555379994656,2_1,(-274.18188195053676+0j),(163.45386608577363+0j),0.5592440758436025,,
4359,43.54918918918919,-11.353199663687525,20.60609239945989,3_0,(-26.189416871573755+34.05033648972013j),(5.676599831843761-7.801373127081722j),0.1586264199184271,,
4360,43.64927927927927,,,0_0,,,,0.0200992288861182,1.0
4361,43.64927927927927,,,0_1,,,,0.0012358446705284,1.0
4362,43.64927927927927,,,0_2,,,,6.768494221344947e-05,1.0
4363,43.64927927927927,,,0_3,,,,,
4364,43.64927927927927,-49.75315250480397,49.75315250480397,1_0,,,0.0,0.0008318656687118,0.6731150674106624
4365,43.64927927927927,-5.316311374897361,16.263555902639883,1_1,,,0.6731150674106624,-8.303647116378391e-06,0.1226808629043698
4366,43.64927927927927,-7.522797452904319,18.258782974669202,1_2,,,0.5429678657185449,,
4367,43.64927927927927,-16.37048970561477,24.635166596235727,2_0,(-48.796794659625384+0j),(16.37048970561477+0j),0.22293412058782683,2.6125558834866943e-05,0.3859877541518475
4368,43.64927927927927,-7.323151968023327,18.134494223696255,2_1,(-274.8523619051836+0j),(163.86026087532926+0j),0.559275125991488,,
4369,43.64927927927927,-11.378312194760888,20.651966521019446,3_0,(-26.246516749761486+34.12530946965129j),(5.689156097380444-7.818618972383036j),0.1586280836924327,,
4370,43.74936936936936,,,0_0,,,,0.020054149646045,1.0
4371,43.74936936936936,,,0_1,,,,0.0012303419995598,1.0
4372,43.74936936936936,,,0_2,,,,6.723565868102833e-05,1.0
4373,43.74936936936936,,,0_3,,,,,
4374,43.74936936936936,-49.86499141823329,49.86499141823329,1_0,,,0.0,0.0008281730815338,0.6731242872552043
4375,43.74936936936936,-5.327961218414979,16.29965461084813,1_1,,,0.6731242872552042,-8.247045028592255e-06,0.1226587972866739
4376,43.74936936936936,-7.5388379252290285,18.298950641602943,1_2,,,0.5430059336602054,,
4377,43.74936936936936,-16.406981998273466,24.690196303683233,2_0,(-48.90512201571355+0j),(16.406981998273466+0j),0.22293513192060263,2.595388919613615e-05,0.3860137567665337
4378,43.74936936936936,-7.338842127723884,18.174436308330165,2_1,(-275.52280002051714+0j),(164.26662141693473+0j),0.5593059828217398,,
4379,43.74936936936936,-11.403426689104329,20.697843645595725,3_0,(-26.303622778697864+34.20028901483082j),(5.7017133445521635-7.835866188402762j),0.1586297368960201,,
4380,43.84945945945945,,,0_0,,,,0.0200092702644524,1.0
4381,43.84945945945945,,,0_1,,,,0.0012248757001854,1.0
4382,43.84945945945945,,,0_2,,,,6.679031433485689e-05,1.0
4383,43.84945945945945,,,0_3,,,,,
4384,43.84945945945945,-49.97683507611752,49.97683507611752,1_0,,,0.0,0.0008245048036695,0.6731334481896425
4385,43.84945945945945,-5.339612153782717,16.335755751725465,1_1,,,0.6731334481896425,-8.19095490063731e-06,0.1226368670698495
4386,43.84945945945945,-7.554880749492265,18.339121658335348,1_2,,,0.5430437627045587,,
4387,43.84945945945945,-16.4434764398363,24.745229022731472,2_0,(-49.013456661188044+0j),(16.4434764398363+0j),0.22293613677312613,2.578370595852455e-05,0.3860395959398623
4388,43.84945945945945,-7.354534417617354,18.214381624610958,2_1,(-276.1931947963669+0j),(164.67294673606747+0j),0.5593366473035297,,
4389,43.84945945945945,-11.428543139174062,20.743723759130134,3_0,(-26.360734949165547+34.27527510257247j),(5.714271569587029-7.853114771277161j),0.15863137958969464,,
4390,43.949549549549545,,,0_0,,,,0.0199645894272755,1.0
4391,43.949549549549545,,,0_1,,,,0.001219445455081,1.0
4392,43.949549549549545,,,0_2,,,,6.634886665518075e-05,1.0
4393,43.949549549549545,,,0_3,,,,,
4394,43.949549549549545,-50.08868344839619,50.08868344839619,1_0,,,0.0,0.0008208606240813,0.67314255070703
4395,43.949549549549545,-5.351264174376061,16.371859310385787,1_1,,,0.67314255070703,-8.135370715917534e-06,0.1226150667832439
4396,43.949549549549545,-7.57092582305472,18.37929593309461,1_2,,,0.5430813598204445,,
4397,43.949549549549545,-16.479973017039953,24.800264734717043,2_0,(-49.12179855127601+0j),(16.479973017039953+0j),0.22293713519983177,2.5614993478730776e-05,0.3860652754153815
4398,43.949549549549545,-7.370228752344605,18.254330090554177,2_1,(-276.8635560787171+0j),(165.0792434600016+0j),0.5593671247879459,,
4399,43.949549549549545,-11.45366150597761,20.789606816732903,3_0,(-26.417853048471084+34.35026758675522j),(5.726830752988807-7.870364684750701j),0.1586330120347766,,
4400,44.04963963963964,,,0_0,,,,0.0199201058318426,1.0
4401,44.04963963963964,,,0_1,,,,0.0012140509503494,1.0
4402,44.04963963963964,,,0_2,,,,6.591127349611017e-05,1.0
4403,44.04963963963964,,,0_3,,,,,
4404,44.04963963963964,-50.20053650525714,50.20053650525714,1_0,,,0.0,0.0008172403339975,0.6731515952953963
4405,44.04963963963964,-5.362917273620869,16.40796527205852,1_1,,,0.6731515952953961,-8.080286713785814e-06,0.122593393894334
4406,44.04963963963964,-7.586973101977622,18.419473421660538,1_2,,,0.5431187286160911,,
4407,44.04963963963964,-16.51647171672569,24.85530342112493,2_0,(-49.230147641553884+0j),(16.51647171672569+0j),0.22293812725459675,2.544773613661864e-05,0.3860907973219553
4408,44.04963963963964,-7.385925094741105,18.29428166573082,2_1,(-277.5338872760416+0j),(165.48551390301267+0j),0.5593974180855814,,
4409,44.04963963963964,-11.478781768547734,20.835492791266038,3_0,(-26.47497698011717+34.4252663919281j),(5.739390884273865-7.887615911093113j),0.1586346343758138,,
4410,44.14972972972972,,,0_0,,,,0.0198758181867526,1.0
4411,44.14972972972972,,,0_1,,,,0.001208691875476,1.0
4412,44.14972972972972,,,0_2,,,,6.547748789077933e-05,1.0
4413,44.14972972972972,,,0_3,,,,,
4414,44.14972972972972,-50.31239421713509,50.31239421713509,1_0,,,0.0,0.0008136437268831,0.673160582437712
4415,44.14972972972972,-5.374571444996148,16.44407362209266,1_1,,,0.673160582437712,-8.025702574879912e-06,0.1225719378279646
4416,44.14972972972972,-7.603024410406936,18.45965559173828,1_2,,,0.543155767790065,,
4417,44.14972972972972,-16.552972525841913,24.91034506359116,2_0,(-49.33850388795939+0j),(16.552972525841913+0j),0.2229391129907373,2.528191314569197e-05,0.3861161134932945
4418,44.14972972972972,-7.401624941692207,18.334237630870657,2_1,(-278.20398587702755+0j),(165.8916224069241+0j),0.5594274506824435,,
4419,44.14972972972972,-11.503904477901886,20.88138221740112,3_0,(-26.532110341777887+34.50027368650558j),(5.7519522389509445-7.904869021051425j),0.15863624311949798,,
4420,44.24981981981981,,,0_0,,,,0.0198317252117547,1.0
4421,44.24981981981981,,,0_1,,,,0.0012033679232858,1.0
4422,44.24981981981981,,,0_2,,,,6.504748167027959e-05,1.0
4423,44.24981981981981,,,0_3,,,,,
4424,44.24981981981981,-50.42425655470851,50.42425655470851,1_0,,,0.0,0.0008100705984112,0.6731695126120303
4425,44.24981981981981,-5.386226682030888,16.48018434595141,1_1,,,0.6731695126120303,-7.97159979293378e-06,0.1225504752565391
4426,44.24981981981981,-7.619075219822683,18.499838769863132,1_2,,,0.5431927328129461,,
4427,44.24981981981981,-16.589475431440242,24.96538964389798,2_0,(-49.44686724677551+0j),(16.589475431440242+0j),0.2229400924610243,2.511752217722204e-05,0.3861413467863478
4428,44.24981981981981,-7.417324573402257,18.374194774292082,2_1,(-278.87434965347063+0j),(166.29790252282584+0j),0.5594574158234087,,
4429,44.24981981981981,-11.529028240221553,20.92727371980741,3_0,(-26.58924416892937+34.57528400916516j),(5.764514120110777-7.9221225843152j),0.1586378471430892,,
4430,44.349909909909904,,,0_0,,,,0.0197878256376292,1.0
4431,44.349909909909904,,,0_1,,,,0.0011980787899008,1.0
4432,44.349909909909904,,,0_2,,,,6.462120274670865e-05,1.0
4433,44.349909909909904,,,0_3,,,,,
4434,44.349909909909904,-50.53612348889744,50.53612348889744,1_0,,,0.0,0.0008065207464355,0.6731783862915758
4435,44.349909909909904,-5.397882978302599,16.516297429209658,1_1,,,0.6731783862915758,-7.91798438260249e-06,0.1225292016559654
4436,44.349909909909904,-7.6351295088611275,18.54002616752319,1_2,,,0.5432294013891042,,
4437,44.349909909909904,-16.62598042067357,25.02043714397146,2_0,(-49.55523767462293+0j),(16.62598042067357+0j),0.2229410657176932,2.495453664841194e-05,0.3861663910253194
4438,44.349909909909904,-7.43302725600787,18.414155900498645,2_1,(-279.54453860887645+0j),(166.70405947012557+0j),0.5594871455072787,,
4439,44.349909909909904,-11.554154266249158,20.973168481187688,3_0,(-26.646386319846457+34.65030211634451j),(5.77707713312458-7.939377850355362j),0.15863943875750897,,
4440,44.45,,,0_0,,,,0.0197441182060703,1.0
4441,44.45,,,0_1,,,,0.0011928241746972,1.0
4442,44.45,,,0_2,,,,6.419861428446505e-05,1.0
4443,44.45,,,0_3,,,,,
4444,44.45,-50.647994990860184,50.647994990860184,1_0,,,0.0,0.0008029939709619,0.6731872039445916
4445,44.45,-5.409540327443764,16.552412857563333,1_1,,,0.6731872039445916,-7.864847699094667e-06,0.1225080601311019
4446,44.45,-7.651186129491463,18.58021684723252,1_2,,,0.5432658391127558,,
4447,44.45,-16.662487480801968,25.075487545887707,2_0,(-49.66361512848763+0j),(16.662487480801968+0j),0.22294203281242742,2.4792944898751293e-05,0.3861912780374569
4448,44.45,-7.448732045723922,18.454120188572887,2_1,(-280.21467789645254+0j),(167.11017713450508+0j),0.5595166894096917,,
4449,44.45,-11.579282197235765,21.019066142872916,3_0,(-26.703534515015786+34.72532660724225j),(5.789641098617882-7.956634453776952j),0.15864102025580132,,
4450,44.55009009009009,,,0_0,,,,0.0197006016695693,1.0
4451,44.55009009009009,,,0_1,,,,0.001187603780265,1.0
4452,44.55009009009009,,,0_2,,,,6.377967738639879e-05,1.0
4453,44.55009009009009,,,0_3,,,,,
4454,44.55009009009009,-50.759871031992816,50.759871031992816,1_0,,,0.0,0.0007994900741219,0.6731959660347042
4455,44.55009009009009,-5.4211987231314405,16.588530616813415,1_1,,,0.6731959660347042,-7.812183743320336e-06,0.1224870376184484
4456,44.55009009009009,-7.667244822084982,18.620410590509824,1_2,,,0.5433020615667001,,
4457,44.55009009009009,-16.698996599181932,25.130540831860696,2_0,(-49.77199956567351+0j),(16.698996599181932+0j),0.22294299379639815,2.463273288107209e-05,0.3862160156728089
4458,44.55009009009009,-7.464438728277207,18.494087445867,2_1,(-280.88479479237424+0j),(167.51627382212504+0j),0.5595460593937888,,
4459,44.55009009009009,-11.604411946463845,21.064966613402344,3_0,(-26.760688231869985+34.80035714821739j),(5.802205973231922-7.9738923090673435j),0.1586425921966477,,
4460,44.65018018018017,,,0_0,,,,0.0196572747913009,1.0
4461,44.65018018018017,,,0_1,,,,0.0011824173123664,1.0
4462,44.65018018018017,,,0_2,,,,6.336435241867017e-05,1.0
4463,44.65018018018017,,,0_3,,,,,
4464,44.65018018018017,-50.871751583924464,50.871751583924464,1_0,,,0.0,0.0007960088601456,0.6732046730207415
4465,44.65018018018017,-5.4328581590944385,16.624650692876212,1_1,,,0.6732046730207415,-7.759987828254503e-06,0.1224661427450813
4466,44.65018018018017,-7.6833057702450915,18.66060753771711,1_2,,,0.543338059586173,,
4467,44.65018018018017,-16.735507763272743,25.18559698424886,2_0,(-49.880390943832694+0j),(16.735507763272743+0j),0.22294394872024498,2.4473885491298424e-05,0.3862405999131973
4468,44.65018018018017,-7.480147453426443,18.534057793337247,2_1,(-281.55486766122215+0j),(167.9223350653103+0j),0.5595752486065593,,
4469,44.65018018018017,-11.629543562987905,21.110869934720665,3_0,(-26.817847824295214+34.875393938190705j),(5.814771781493954-7.991151470353025j),0.15864415428051792,,
4470,44.75027027027026,,,0_0,,,,0.0196141363450094,1.0
4471,44.75027027027026,,,0_1,,,,0.0011772644798958,1.0
4472,44.75027027027026,,,0_2,,,,6.295260449083036e-05,1.0
4473,44.75027027027026,,,0_3,,,,,
4474,44.75027027027026,-50.98363661851667,50.98363661851667,1_0,,,0.0,0.0007925501353351,0.6732133253568732
4475,44.75027027027026,-5.444518629110284,16.660773071778614,1_1,,,0.6732133253568733,-7.708251090351976e-06,0.1224453087000515
4476,44.75027027027026,-7.699367606750509,18.70080657373405,1_2,,,0.543373910032136,,
4477,44.75027027027026,-16.772020960633203,25.24065598555134,2_0,(-49.98878922095139+0j),(16.772020960633203+0j),0.22294489763409092,2.431639205329766e-05,0.3862650679820494
4478,44.75027027027026,-7.495857097090471,18.57403025470466,2_1,(-282.22504626761156+0j),(168.32846124907914+0j),0.5596043152632182,,
4479,44.75027027027026,-11.654676621019071,21.15677568239667,3_0,(-26.875010580255143+34.95043531337803j),(5.827338310509536-8.00841150334456j),0.15864570918995657,,
4480,44.85036036036036,,,0_0,,,,0.0195711851148972,1.0
4481,44.85036036036036,,,0_1,,,,0.0011721449951654,1.0
4482,44.85036036036036,,,0_2,,,,6.25443846806063e-05,1.0
4483,44.85036036036036,,,0_3,,,,,
4484,44.85036036036036,-51.095526107860465,51.095526107860465,1_0,,,0.0,0.0007891137083638,0.6732219235833322
4485,44.85036036036036,-5.456180123977049,16.696897735024272,1_1,,,0.6732219235833322,-7.656979295328487e-06,0.1224247282059
4486,44.85036036036036,-7.71543430061541,18.741010902116326,1_2,,,0.5434093939093797,,
4487,44.85036036036036,-16.808536175831723,25.295717814908574,2_0,(-50.097194341627045+0j),(16.808536175831723+0j),0.22294584059749223,2.416022753563253e-05,0.3862893153240039
4488,44.85036036036036,-7.511570917902235,18.61400762756129,2_1,(-282.8948900921618+0j),(168.73435724199683+0j),0.5596330938095534,,
4489,44.85036036036036,-11.679812326962518,21.202685034404798,3_0,(-26.932184335641566+35.025486013308125j),(5.83990616348126-8.02567365391282j),0.15864724935425667,,
4490,44.95045045045045,,,0_0,,,,0.0195284198955144,1.0
4491,44.95045045045045,,,0_1,,,,0.001167058572556,1.0
4492,44.95045045045045,,,0_2,,,,6.213966617877871e-05,1.0
4493,44.95045045045045,,,0_3,,,,,
4494,44.95045045045045,-51.20742002427426,51.20742002427426,1_0,,,0.0,0.0007856993889404,0.6732304679616038
4495,44.95045045045045,-5.467842643690742,16.733024678225696,1_1,,,0.673230467961604,-7.606156528018975e-06,0.1224042064554339
4496,44.95045045045045,-7.731501858950822,18.78121728556311,1_2,,,0.543444733776991,,
4497,44.95045045045045,-16.845053402869077,25.350782462169693,2_0,(-50.2056062922463+0j),(16.845053402869077+0j),0.22294677763942955,2.400538875236676e-05,0.3863134488573231
4498,44.95045045045045,-7.527285636180571,18.653987082065974,2_1,(-283.56484004786773+0j),(169.14031846822925+0j),0.5596617526263853,,
4499,44.95045045045045,-11.70494945507888,21.24859678249909,3_0,(-26.98936119122218+35.100541234455214j),(5.85247472753944-8.04293666196213j),0.158648782499807,,
4500,45.05054054054053,,,0_0,,,,0.0194858394916501,1.0
4501,45.05054054054053,,,0_1,,,,0.0011620049160436,1.0
4502,45.05054054054053,,,0_2,,,,6.173840844682572e-05,1.0
4503,45.05054054054053,,,0_3,,,,,
4504,45.05054054054053,-51.319318340300974,51.319318340300974,1_0,,,0.0,0.0007823069753492,0.6732389549717672
4505,45.05054054054053,-5.479506315018971,16.7691540910133,1_1,,,0.6732389549717672,-7.555779544822958e-06,0.1223837759169096
4506,45.05054054054053,-7.7475711408549275,18.821426487603997,1_2,,,0.5434798877171207,,
4507,45.05054054054053,-16.881572765133157,25.405850063733087,2_0,(-50.31402563375268+0j),(16.881572765133157+0j),0.22294770837419245,2.385185900943804e-05,0.3863374455138612
4508,45.05054054054053,-7.543001981768498,18.69396930890371,2_1,(-284.2348190597798+0j),(169.54629207935005+0j),0.5596902591938587,,
4509,45.05054054054053,-11.73008834825109,21.294511297988993,3_0,(-27.04654291292839+35.175602290613604j),(5.865044174125545-8.060200818408854j),0.1586503070480331,,
4510,45.15063063063062,,,0_0,,,,0.0194434427182244,1.0
4511,45.15063063063062,,,0_1,,,,0.001156983776179,1.0
4512,45.15063063063062,,,0_2,,,,6.134057436963174e-05,1.0
4513,45.15063063063062,,,0_3,,,,,
4514,45.15063063063062,-51.431221028706865,51.431221028706865,1_0,,,0.0,0.0007789363114421,0.6732473933339022
4515,45.15063063063062,-5.491170854378394,16.805285535150194,1_1,,,0.6732473933339022,-7.505847415885405e-06,0.1223635007174202
4516,45.15063063063062,-7.7636430878181955,18.86163910378699,1_2,,,0.5435147948228054,,
4517,45.15063063063062,-16.91809396740377,25.460920281980552,2_0,(-50.422451067760335+0j),(16.91809396740377+0j),0.22294863375837004,2.36996230389104e-05,0.3863612834157536
4518,45.15063063063062,-7.558720674429845,18.733954774630973,2_1,(-284.9046816168973+0j),(169.95218316762552+0j),0.5597185693736283,,
4519,45.15063063063062,-11.755229106677923,21.340428588606436,3_0,(-27.103731193775772+35.25066965940211j),(5.8776145533389625-8.077466366238593j),0.15865182120362625,,
4520,45.25072072072072,,,0_0,,,,0.0194012284001827,1.0
4521,45.25072072072072,,,0_1,,,,0.0011519948618018,1.0
4522,45.25072072072072,,,0_2,,,,6.094612843176333e-05,1.0
4523,45.25072072072072,,,0_3,,,,,
4524,45.25072072072072,-51.5431280624779,51.5431280624779,1_0,,,0.0,0.0007755871983657,0.673255779242515
4525,45.25072072072072,-5.502836397586594,16.841419214177595,1_1,,,0.673255779242515,-7.456352805210879e-06,0.1223433382410694
4526,45.25072072072072,-7.779717025747503,18.901854661557373,1_2,,,0.543549498402111,,
4527,45.25072072072072,-16.954617142393026,25.51599326392144,2_0,(-50.53088319643118+0j),(16.954617142393026+0j),0.22294955337491595,2.354866862235809e-05,0.386384980117707
4528,45.25072072072072,-7.574441186318073,18.773943091328494,2_1,(-285.574521448959+0j),(170.35805325666067+0j),0.559746715049091,,
4529,45.25072072072072,-11.780371609684266,21.386348573136363,3_0,(-27.16092477394328+35.32574283363632j),(5.890185804842134-8.094733115151433j),0.15865332633210816,,
4530,45.350810810810806,,,0_0,,,,0.0193591953723903,1.0
4531,45.350810810810806,,,0_1,,,,0.001147037899788,1.0
4532,45.350810810810806,,,0_2,,,,6.055503423670083e-05,1.0
4533,45.350810810810806,,,0_3,,,,,
4534,45.350810810810806,-51.65503941481887,51.65503941481887,1_0,,,0.0,0.0007722594543216,0.6732641131250798
4535,45.350810810810806,-5.514502938701386,16.8775551147598,1_1,,,0.6732641131250799,-7.407291585295153e-06,0.1223232994360324
4536,45.350810810810806,-7.7957931889061625,18.9420733428107,1_2,,,0.5435839866003283,,
4537,45.350810810810806,-16.991142278233866,25.571068992866945,2_0,(-50.63932197967699+0j),(16.991142278233866+0j),0.2229504672709947,2.339898178078089e-05,0.3864085302853214
4538,45.350810810810806,-7.590163708915761,18.813934416374664,2_1,(-286.244311317834+0j),(170.76388412142285+0j),0.5597746873238304,,
4539,45.350810810810806,-11.805515922240192,21.43227130950679,3_0,(-27.218124107856283+35.40082207429286j),(5.902757961120096-8.112001135420437j),0.15865482203948922,,
4540,45.4509009009009,,,0_0,,,,0.0193173424795289,1.0
4541,45.4509009009009,,,0_1,,,,0.0011421126198812,1.0
4542,45.4509009009009,,,0_2,,,,6.01672879718516e-05,1.0
4543,45.4509009009009,,,0_3,,,,,
4544,45.4509009009009,-51.76695505915094,51.76695505915094,1_0,,,0.0,0.0007689528994097,0.673272395405081
4545,45.4509009009009,-5.526170471816219,16.91369322364921,1_1,,,0.6732723954050811,-7.358627555826579e-06,0.1223027961517761
4546,45.4509009009009,-7.81185930331033,18.98228519815487,1_2,,,0.5436189305449944,,
4547,45.4509009009009,-17.027669363142007,25.626147452248095,2_0,(-50.74776737767653+0j),(17.027669363142007+0j),0.22295137549332839,2.3250580834888835e-05,0.3864322561084403
4548,45.4509009009009,-7.6058781559761055,18.85392005081792,2_1,(-286.9154108143701+0j),(171.17058693456065+0j),0.5598029941401441,,
